"","precision","recall","fmeasure","num_annotations","num_voters","num_workers","dist","dist_cluster"
"1",0.868421052631579,0.707142857142857,0.779527559055118,114,1,1,0.01,0.007
"2",0.84,0.6,0.7,100,1,1,0.01,0.007
"3",0.778571428571429,0.778571428571429,0.778571428571428,140,1,1,0.01,0.007
"4",0.784,0.7,0.739622641509434,125,1,1,0.01,0.007
"5",0.70949720670391,0.907142857142857,0.796238244514107,179,1,1,0.01,0.007
"6",0.68361581920904,0.864285714285714,0.763406940063092,177,1,1,0.01,0.007
"7",0.807407407407407,0.778571428571429,0.792727272727273,135,1,1,0.01,0.007
"8",0.739130434782609,0.85,0.790697674418605,161,1,1,0.01,0.007
"9",0.773006134969325,0.9,0.831683168316832,163,1,1,0.01,0.007
"10",0.841584158415842,0.607142857142857,0.70539419087137,101,1,1,0.01,0.007
"11",0.832,0.742857142857143,0.784905660377359,125,1,1,0.01,0.007
"12",0.923076923076923,0.685714285714286,0.78688524590164,104,1,1,0.01,0.007
"13",0.833333333333333,0.857142857142857,0.845070422535211,144,1,1,0.01,0.007
"14",0.922330097087379,0.678571428571429,0.781893004115226,103,1,1,0.01,0.007
"15",0.651741293532338,0.935714285714286,0.768328445747801,201,1,1,0.01,0.007
"16",0.896551724137931,0.742857142857143,0.8125,116,1,1,0.01,0.007
"17",0.78125,0.714285714285714,0.746268656716418,128,1,1,0.01,0.007
"18",0.705555555555556,0.907142857142857,0.79375,180,1,1,0.01,0.007
"19",0.846153846153846,0.628571428571429,0.721311475409836,104,1,1,0.01,0.007
"20",0.739644970414201,0.892857142857143,0.80906148867314,169,1,1,0.01,0.007
"21",0.807692307692308,0.75,0.777777777777778,130,1,1,0.01,0.007
"22",0.765432098765432,0.885714285714286,0.821192052980133,162,1,1,0.01,0.007
"23",0.765432098765432,0.885714285714286,0.821192052980133,162,1,1,0.01,0.007
"24",0.85483870967742,0.757142857142857,0.803030303030303,124,1,1,0.01,0.007
"25",0.728323699421965,0.9,0.805111821086262,173,1,1,0.01,0.007
"26",0.81896551724138,0.678571428571429,0.7421875,116,1,1,0.01,0.007
"27",0.813953488372093,0.75,0.780669144981413,129,1,1,0.01,0.007
"28",0.731428571428571,0.914285714285714,0.812698412698413,175,1,1,0.01,0.007
"29",0.73939393939394,0.871428571428571,0.8,165,1,1,0.01,0.007
"30",0.710843373493976,0.842857142857143,0.77124183006536,166,1,1,0.01,0.007
"31",0.875,0.7,0.777777777777778,112,1,1,0.01,0.007
"32",0.793103448275862,0.657142857142857,0.71875,116,1,1,0.01,0.007
"33",0.784722222222222,0.807142857142857,0.795774647887324,144,1,1,0.01,0.007
"34",0.89516129032258,0.792857142857143,0.840909090909091,124,1,2,0.01,0.007
"35",0.848920863309353,0.842857142857143,0.845878136200717,139,1,2,0.01,0.007
"36",0.844961240310077,0.778571428571429,0.810408921933085,129,1,2,0.01,0.007
"37",0.45364238410596,0.978571428571429,0.619909502262443,302,1,2,0.01,0.007
"38",0.902439024390244,0.792857142857143,0.844106463878327,123,1,2,0.01,0.007
"39",0.895652173913044,0.735714285714286,0.807843137254902,115,1,2,0.01,0.007
"40",0.842857142857143,0.842857142857143,0.842857142857143,140,1,2,0.01,0.007
"41",0.829787234042553,0.835714285714286,0.832740213523132,141,1,2,0.01,0.007
"42",0.864,0.771428571428571,0.815094339622642,125,1,2,0.01,0.007
"43",0.942307692307692,0.7,0.80327868852459,104,1,2,0.01,0.007
"44",0.85234899328859,0.907142857142857,0.878892733564014,149,1,2,0.01,0.007
"45",0.864,0.771428571428571,0.815094339622642,125,1,2,0.01,0.007
"46",0.5,0.992857142857143,0.665071770334928,278,1,2,0.01,0.007
"47",0.479166666666667,0.985714285714286,0.644859813084112,288,1,2,0.01,0.007
"48",0.818840579710145,0.807142857142857,0.81294964028777,138,1,2,0.01,0.007
"49",0.842857142857143,0.842857142857143,0.842857142857143,140,1,2,0.01,0.007
"50",0.930434782608696,0.764285714285714,0.83921568627451,115,1,2,0.01,0.007
"51",0.854961832061069,0.8,0.826568265682657,131,1,2,0.01,0.007
"52",0.814569536423841,0.878571428571429,0.845360824742268,151,1,2,0.01,0.007
"53",0.892561983471074,0.771428571428571,0.827586206896552,121,1,2,0.01,0.007
"54",0.879032258064516,0.778571428571429,0.825757575757576,124,1,2,0.01,0.007
"55",0.903225806451613,0.8,0.848484848484849,124,1,2,0.01,0.007
"56",0.9,0.771428571428571,0.83076923076923,120,1,2,0.01,0.007
"57",0.450331125827815,0.971428571428571,0.615384615384615,302,1,2,0.01,0.007
"58",0.828571428571429,0.828571428571429,0.828571428571429,140,1,2,0.01,0.007
"59",0.896825396825397,0.807142857142857,0.849624060150376,126,1,2,0.01,0.007
"60",0.923076923076923,0.857142857142857,0.888888888888889,130,1,2,0.01,0.007
"61",0.91588785046729,0.7,0.793522267206478,107,1,2,0.01,0.007
"62",0.874015748031496,0.792857142857143,0.831460674157303,127,1,2,0.01,0.007
"63",0.84732824427481,0.792857142857143,0.819188191881919,131,1,2,0.01,0.007
"64",0.927272727272727,0.728571428571429,0.816,110,1,2,0.01,0.007
"65",0.851851851851852,0.821428571428571,0.836363636363636,135,1,2,0.01,0.007
"66",0.86046511627907,0.792857142857143,0.825278810408922,129,1,2,0.01,0.007
"67",0.51171875,0.935714285714286,0.661616161616162,256,1,2,0.01,0.007
"68",0.482517482517482,0.985714285714286,0.647887323943662,286,1,2,0.01,0.007
"69",0.917355371900826,0.792857142857143,0.850574712643678,121,1,2,0.01,0.007
"70",0.875912408759124,0.857142857142857,0.866425992779783,137,1,2,0.01,0.007
"71",0.83941605839416,0.821428571428571,0.830324909747292,137,1,2,0.01,0.007
"72",0.839160839160839,0.857142857142857,0.848056537102473,143,1,2,0.01,0.007
"73",0.874074074074074,0.842857142857143,0.858181818181818,135,1,2,0.01,0.007
"74",0.825174825174825,0.842857142857143,0.833922261484099,143,1,2,0.01,0.007
"75",0.55327868852459,0.964285714285714,0.703125,244,1,2,0.01,0.007
"76",0.918032786885246,0.8,0.854961832061069,122,1,2,0.01,0.007
"77",0.823943661971831,0.835714285714286,0.829787234042553,142,1,2,0.01,0.007
"78",0.894736842105263,0.728571428571429,0.803149606299213,114,1,2,0.01,0.007
"79",0.917355371900826,0.792857142857143,0.850574712643678,121,1,2,0.01,0.007
"80",0.826388888888889,0.85,0.838028169014084,144,1,2,0.01,0.007
"81",0.485294117647059,0.942857142857143,0.640776699029126,272,1,2,0.01,0.007
"82",0.883333333333333,0.757142857142857,0.815384615384615,120,1,2,0.01,0.007
"83",0.896,0.8,0.845283018867925,125,1,2,0.01,0.007
"84",0.848484848484849,0.8,0.823529411764706,132,1,2,0.01,0.007
"85",0.845070422535211,0.857142857142857,0.851063829787234,142,1,2,0.01,0.007
"86",0.830882352941177,0.807142857142857,0.818840579710145,136,1,2,0.01,0.007
"87",0.782608695652174,0.9,0.837209302325581,161,1,2,0.01,0.007
"88",0.463333333333333,0.992857142857143,0.631818181818182,300,1,2,0.01,0.007
"89",0.852112676056338,0.864285714285714,0.858156028368794,142,1,2,0.01,0.007
"90",0.80794701986755,0.871428571428571,0.83848797250859,151,1,2,0.01,0.007
"91",0.92,0.657142857142857,0.766666666666667,100,1,2,0.01,0.007
"92",0.844444444444444,0.814285714285714,0.829090909090909,135,1,2,0.01,0.007
"93",0.5,0.935714285714286,0.651741293532338,262,1,2,0.01,0.007
