"","workerID","cluster","lon","lat"
"1",1,0,-72.3441766828728,18.5541112009161
"2",1,0,-72.3440962166023,18.5542383407362
"3",1,0,-72.3441123098564,18.5544036223608
"4",1,0,-72.344039890213,18.5545104196331
"5",1,0,-72.3438896865082,18.5544468498362
"6",1,0,-72.3437689871025,18.5544214219109
"7",1,0,-72.3436214656067,18.5543705660487
"8",1,0,-72.3436402410698,18.5542001988001
"9",1,0,-72.3438333601189,18.5541569712623
"10",1,0,-72.3435919613075,18.55466044426
"11",1,0,-72.3435973257256,18.554757070221
"12",1,0,-72.3435919613075,18.5548842095601
"13",1,0,-72.3435490459633,18.554950321979
"14",1,0,-72.3437448472214,18.5549325224841
"15",1,0,-72.3439969748688,18.554950321979
"16",1,0,-72.3438816398811,18.5546985860932
"17",1,0,-72.3425646752548,18.5533004704489
"18",1,0,-72.3424868911934,18.5534454105247
"19",1,0,-72.342417153759,18.5536437493763
"20",1,0,-72.3423930138779,18.5538039459728
"21",1,0,-72.3425003022385,18.5540200839997
"22",1,0,-72.3429294556809,18.5539539712205
"23",1,0,-72.3431440324021,18.5536869770441
"24",1,0,-72.3430233329964,18.5537810607539
"25",1,0,-72.3428087562752,18.5537378331099
"26",1,0,-72.3430421084595,18.5533462410125
"27",1,0,-72.343141350193,18.5533920115637
"28",1,0,-72.3431654900742,18.5535496655908
"29",1,0,-72.3435651392174,18.5532907229478
"30",1,0,-72.3439835638237,18.5533568359839
"31",1,0,-72.3438387245369,18.5533441219405
"32",1,0,-72.3442920178604,18.5533822640679
"33",1,0,-72.344219598217,18.5533898924923
"34",1,0,-72.3441364497376,18.5533670072179
"35",1,0,-72.3442625135613,18.5536111166531
"36",1,0,-72.3442678779793,18.5537204572245
"37",1,0,-72.344222280426,18.5539340525571
"38",1,0,-72.3442410558891,18.5538475973356
"39",1,0,-72.3441096276474,18.5539594805551
"40",1,0,-72.3440962166023,18.5538501401369
"41",1,0,-72.3441069454384,18.5537509708598
"42",1,0,-72.3440640300942,18.5535882314084
"43",1,0,-72.3438816398811,18.5535958598237
"44",1,0,-72.3437555760574,18.5537230000276
"45",1,0,-72.3436912030411,18.5538374261302
"46",1,0,-72.3437394828034,18.5539238813569
"47",1,0,-72.3430626391969,18.5542669471439
"48",1,0,-72.342996925076,18.5543101746539
"51",1,0,-72.3428654968343,18.5542771183237
"52",1,0,-72.3428131937585,18.5542682185414
"53",1,0,-72.3427702784143,18.5542618615538
"54",1,0,-72.3427085876069,18.5542529617707
"55",1,0,-72.3426509201131,18.5542364336008
"56",1,0,-72.3426227569184,18.5542338908053
"57",1,0,-72.3425543605886,18.5542173626336
"58",1,0,-72.3424671887956,18.5542008344603
"59",1,0,-72.3424215912423,18.5542008344603
"60",1,0,-72.3424122035108,18.5544487568917
"61",1,0,-72.3425610661111,18.5544411285146
"62",1,0,-72.3426080047689,18.5544551138724
"63",1,0,-72.3427112698159,18.5544551138724
"64",1,0,-72.342896342238,18.5544996127305
"65",1,0,-72.3429365753732,18.5545110552922
"66",1,0,-72.3429875373445,18.5545250406443
"67",1,0,-72.343078732451,18.5545313976221
"68",1,0,-72.3430384993158,18.5545301262266
"69",1,0,-72.3431162833772,18.5545390259952
"70",1,0,-72.3431779741845,18.5545593683218
"71",1,0,-72.3432329594693,18.5546051385478
"72",1,0,-72.3431015312276,18.5547856765417
"73",1,0,-72.3428655953066,18.5549032802975
"74",1,0,-72.3427207560198,18.5548727668681
"75",1,0,-72.3426778406755,18.5548575101514
"76",1,0,-72.342586645569,18.5548524245789
"77",1,0,-72.3425490946428,18.5548473390062
"78",1,0,-72.3424847216265,18.5548320822872
"79",1,0,-72.3424203486101,18.5548269967139
"80",1,0,-72.3425222725527,18.5546540871316
"81",1,0,-72.342575916733,18.5547659698225
"82",1,0,-72.3431445450441,18.5541811276736
"83",1,0,-72.3431069941179,18.5541251861456
"84",1,0,-72.3428119511263,18.5541201005513
"831",1,1,-72.3429312109552,18.554300003476
"85",2,0,-72.3441015810204,18.5544943153386
"86",2,0,-72.3439030975533,18.5543976892288
"87",2,0,-72.3437850803566,18.5544027748149
"88",2,0,-72.3441123098564,18.5543315765959
"89",2,0,-72.3440962166023,18.554209522437
"90",2,0,-72.343849453373,18.5541383241374
"91",2,0,-72.34366706316,18.5541484953249
"92",2,0,-72.344042572422,18.5547740221901
"93",2,0,-72.3437743515206,18.5548960759453
"94",2,0,-72.3436134189797,18.5546468827689
"95",2,0,-72.3437207073403,18.554687567394
"96",2,0,-72.3435651392174,18.5548808192307
