"","X","workerID","precision","recall","fmeasure","num_annotations","dist","dist_cluster","num_workers","num_voters"
"13742",13742,98,0.791139240506329,0.644329896907217,0.710227272727273,158,0.007,0.007,3,1
"13743",13743,99,0.76875,0.634020618556701,0.694915254237288,160,0.007,0.007,3,1
"13744",13744,100,0.767955801104972,0.716494845360825,0.741333333333333,181,0.007,0.007,3,1
"13745",13745,101,0.686635944700461,0.768041237113402,0.725060827250608,217,0.007,0.007,3,1
"13746",13746,102,0.655813953488372,0.72680412371134,0.689486552567237,215,0.007,0.007,3,1
"13747",13747,103,0.685990338164251,0.731958762886598,0.708229426433915,207,0.007,0.007,3,1
"13748",13748,104,0.708920187793427,0.778350515463918,0.742014742014742,213,0.007,0.007,3,1
"13749",13749,105,0.654867256637168,0.762886597938144,0.704761904761905,226,0.007,0.007,3,1
"13750",13750,106,0.709302325581395,0.628865979381443,0.666666666666667,172,0.007,0.007,3,1
"13751",13751,107,0.630522088353414,0.809278350515464,0.708803611738149,249,0.007,0.007,3,1
"13752",13752,108,0.78343949044586,0.634020618556701,0.700854700854701,157,0.007,0.007,3,1
"13753",13753,109,0.785714285714286,0.680412371134021,0.729281767955801,168,0.007,0.007,3,1
"13754",13754,110,0.717277486910995,0.70618556701031,0.711688311688312,191,0.007,0.007,3,1
"13755",13755,111,0.761290322580645,0.608247422680412,0.67621776504298,155,0.007,0.007,3,1
"13756",13756,112,0.673913043478261,0.798969072164949,0.731132075471698,230,0.007,0.007,3,1
"13757",13757,113,0.65040650406504,0.824742268041237,0.727272727272727,246,0.007,0.007,3,1
"13758",13758,114,0.711538461538462,0.762886597938144,0.736318407960199,208,0.007,0.007,3,1
"13759",13759,115,0.702702702702703,0.804123711340206,0.75,222,0.007,0.007,3,1
"13760",13760,116,0.634453781512605,0.778350515463918,0.699074074074074,238,0.007,0.007,3,1
"13761",13761,117,0.703883495145631,0.747422680412371,0.725,206,0.007,0.007,3,1
"13762",13762,118,0.662162162162162,0.757731958762887,0.706730769230769,222,0.007,0.007,3,1
"13763",13763,119,0.726851851851852,0.809278350515464,0.765853658536585,216,0.007,0.007,3,1
"13764",13764,120,0.672985781990521,0.731958762886598,0.701234567901235,211,0.007,0.007,3,1
"13765",13765,121,0.701923076923077,0.752577319587629,0.72636815920398,208,0.007,0.007,3,1
"13766",13766,122,0.709844559585492,0.70618556701031,0.708010335917313,193,0.007,0.007,3,1
"13767",13767,123,0.678048780487805,0.716494845360825,0.696741854636591,205,0.007,0.007,3,1
"13768",13768,124,0.72463768115942,0.515463917525773,0.602409638554217,138,0.007,0.007,3,1
"13769",13769,125,0.747474747474748,0.762886597938144,0.755102040816327,198,0.007,0.007,3,1
"13770",13770,126,0.696335078534031,0.685567010309278,0.690909090909091,191,0.007,0.007,3,1
"13771",13771,127,0.691943127962085,0.752577319587629,0.720987654320988,211,0.007,0.007,3,1
"13772",13772,128,0.754491017964072,0.649484536082474,0.698060941828255,167,0.007,0.007,3,1
"13773",13773,129,0.688888888888889,0.798969072164949,0.739856801909308,225,0.007,0.007,3,1
"13774",13774,130,0.725,0.747422680412371,0.736040609137056,200,0.007,0.007,3,1
"13775",13775,131,0.712041884816754,0.701030927835051,0.706493506493506,191,0.007,0.007,3,1
"13776",13776,132,0.646808510638298,0.783505154639175,0.708624708624709,235,0.007,0.007,3,1
"13777",13777,133,0.746031746031746,0.72680412371134,0.736292428198433,189,0.007,0.007,3,1
"13778",13778,134,0.716346153846154,0.768041237113402,0.741293532338309,208,0.007,0.007,3,1
"13779",13779,135,0.649769585253456,0.72680412371134,0.686131386861314,217,0.007,0.007,3,1
"13780",13780,136,0.673469387755102,0.680412371134021,0.676923076923077,196,0.007,0.007,3,1
"13781",13781,137,0.673366834170854,0.690721649484536,0.681933842239186,199,0.007,0.007,3,1
"13782",13782,138,0.616326530612245,0.778350515463918,0.687927107061503,245,0.007,0.007,3,1
"13783",13783,139,0.765060240963855,0.654639175257732,0.705555555555556,166,0.007,0.007,3,1
"13784",13784,140,0.823529411764706,0.649484536082474,0.726224783861671,153,0.007,0.007,3,1
"13785",13785,141,0.640816326530612,0.809278350515464,0.715261958997722,245,0.007,0.007,3,1
"13786",13786,142,0.651260504201681,0.798969072164949,0.717592592592593,238,0.007,0.007,3,1
"13787",13787,143,0.75796178343949,0.61340206185567,0.678062678062678,157,0.007,0.007,3,1
"13788",13788,144,0.681614349775785,0.783505154639175,0.729016786570743,223,0.007,0.007,3,1
"13789",13789,145,0.685446009389671,0.752577319587629,0.717444717444717,213,0.007,0.007,3,1
"13790",13790,146,0.671111111111111,0.778350515463918,0.720763723150358,225,0.007,0.007,3,1
"13791",13791,147,0.646288209606987,0.762886597938144,0.699763593380615,229,0.007,0.007,3,1
"13792",13792,148,0.727272727272727,0.701030927835051,0.713910761154856,187,0.007,0.007,3,1
"13793",13793,149,0.669527896995708,0.804123711340206,0.730679156908665,233,0.007,0.007,3,1
"13794",13794,150,0.651376146788991,0.731958762886598,0.689320388349515,218,0.007,0.007,3,1
"14095",14095,1,0.679347826086957,0.644329896907217,0.661375661375662,184,0.007,0.007,4,1
"14096",14096,2,0.622489959839357,0.798969072164949,0.699774266365689,249,0.007,0.007,4,1
"14097",14097,3,0.563176895306859,0.804123711340206,0.662420382165605,277,0.007,0.007,4,1
"14098",14098,4,0.67420814479638,0.768041237113402,0.718072289156626,221,0.007,0.007,4,1
"14099",14099,5,0.665217391304348,0.788659793814433,0.721698113207547,230,0.007,0.007,4,1
"14100",14100,6,0.784722222222222,0.582474226804124,0.668639053254438,144,0.007,0.007,4,1
"14101",14101,7,0.731182795698925,0.701030927835051,0.71578947368421,186,0.007,0.007,4,1
"14102",14102,8,0.794871794871795,0.639175257731959,0.708571428571429,156,0.007,0.007,4,1
"14103",14103,9,0.695454545454545,0.788659793814433,0.739130434782609,220,0.007,0.007,4,1
"14104",14104,10,0.594890510948905,0.84020618556701,0.696581196581197,274,0.007,0.007,4,1
"14105",14105,11,0.672199170124481,0.835051546391753,0.744827586206897,241,0.007,0.007,4,1
"14106",14106,12,0.568345323741007,0.814432989690722,0.669491525423729,278,0.007,0.007,4,1
"14107",14107,13,0.648648648648649,0.865979381443299,0.741721854304636,259,0.007,0.007,4,1
"14108",14108,14,0.703056768558952,0.829896907216495,0.761229314420804,229,0.007,0.007,4,1
"14109",14109,15,0.615384615384615,0.824742268041237,0.704845814977973,260,0.007,0.007,4,1
"14110",14110,16,0.691588785046729,0.762886597938144,0.725490196078431,214,0.007,0.007,4,1
"14111",14111,17,0.65546218487395,0.804123711340206,0.722222222222222,238,0.007,0.007,4,1
"14112",14112,18,0.687203791469194,0.747422680412371,0.71604938271605,211,0.007,0.007,4,1
"14113",14113,19,0.644444444444444,0.747422680412371,0.692124105011933,225,0.007,0.007,4,1
"14114",14114,20,0.663865546218487,0.814432989690722,0.73148148148148,238,0.007,0.007,4,1
"14115",14115,21,0.657894736842105,0.77319587628866,0.71090047393365,228,0.007,0.007,4,1
"14116",14116,22,0.636363636363636,0.757731958762887,0.691764705882353,231,0.007,0.007,4,1
"14117",14117,23,0.572463768115942,0.814432989690722,0.672340425531915,276,0.007,0.007,4,1
"14118",14118,24,0.717277486910995,0.70618556701031,0.711688311688312,191,0.007,0.007,4,1
"14119",14119,25,0.650655021834061,0.768041237113402,0.704491725768322,229,0.007,0.007,4,1
"14120",14120,26,0.620253164556962,0.757731958762887,0.682134570765661,237,0.007,0.007,4,1
"14121",14121,27,0.710280373831776,0.783505154639175,0.745098039215686,214,0.007,0.007,4,1
"14122",14122,28,0.670886075949367,0.819587628865979,0.737819025522042,237,0.007,0.007,4,1
"14123",14123,29,0.761421319796954,0.77319587628866,0.767263427109974,197,0.007,0.007,4,1
"14124",14124,30,0.647058823529412,0.737113402061856,0.689156626506024,221,0.007,0.007,4,1
"14125",14125,31,0.702702702702703,0.804123711340206,0.75,222,0.007,0.007,4,1
"14126",14126,32,0.668085106382979,0.809278350515464,0.731934731934732,235,0.007,0.007,4,1
"14127",14127,33,0.688372093023256,0.762886597938144,0.723716381418093,215,0.007,0.007,4,1
"14128",14128,34,0.631147540983607,0.79381443298969,0.703196347031964,244,0.007,0.007,4,1
"14129",14129,35,0.658333333333333,0.814432989690722,0.728110599078341,240,0.007,0.007,4,1
"14130",14130,36,0.705,0.72680412371134,0.715736040609137,200,0.007,0.007,4,1
"14131",14131,37,0.58477508650519,0.871134020618557,0.699792960662526,289,0.007,0.007,4,1
"14132",14132,38,0.60377358490566,0.824742268041237,0.697167755991285,265,0.007,0.007,4,1
"14133",14133,39,0.652360515021459,0.783505154639175,0.711943793911007,233,0.007,0.007,4,1
"14134",14134,40,0.671052631578947,0.788659793814433,0.725118483412322,228,0.007,0.007,4,1
"14135",14135,41,0.695238095238095,0.752577319587629,0.722772277227723,210,0.007,0.007,4,1
"14136",14136,42,0.708994708994709,0.690721649484536,0.699738903394256,189,0.007,0.007,4,1
"14137",14137,43,0.639676113360324,0.814432989690722,0.71655328798186,247,0.007,0.007,4,1
"14138",14138,44,0.75,0.664948453608247,0.704918032786885,172,0.007,0.007,4,1
"14139",14139,45,0.670995670995671,0.798969072164949,0.729411764705882,231,0.007,0.007,4,1
"14140",14140,46,0.668181818181818,0.757731958762887,0.710144927536232,220,0.007,0.007,4,1
"14141",14141,47,0.663755458515284,0.783505154639175,0.718676122931442,229,0.007,0.007,4,1
"14142",14142,48,0.622710622710623,0.876288659793814,0.728051391862955,273,0.007,0.007,4,1
"14143",14143,49,0.622837370242215,0.927835051546392,0.745341614906832,289,0.007,0.007,4,1
"14144",14144,50,0.64453125,0.850515463917526,0.733333333333333,256,0.007,0.007,4,1
"14145",14145,51,0.689473684210526,0.675257731958763,0.682291666666667,190,0.007,0.007,4,1
"14146",14146,52,0.724489795918367,0.731958762886598,0.728205128205128,196,0.007,0.007,4,1
"14147",14147,53,0.663594470046083,0.742268041237113,0.7007299270073,217,0.007,0.007,4,1
"14148",14148,54,0.71957671957672,0.701030927835051,0.71018276762402,189,0.007,0.007,4,1
"14149",14149,55,0.695,0.716494845360825,0.705583756345178,200,0.007,0.007,4,1
"14150",14150,56,0.640816326530612,0.809278350515464,0.715261958997722,245,0.007,0.007,4,1
"14151",14151,57,0.768361581920904,0.701030927835051,0.733153638814016,177,0.007,0.007,4,1
"14152",14152,58,0.649193548387097,0.829896907216495,0.728506787330317,248,0.007,0.007,4,1
"14153",14153,59,0.684444444444444,0.79381443298969,0.73508353221957,225,0.007,0.007,4,1
"14154",14154,60,0.649606299212598,0.850515463917526,0.736607142857143,254,0.007,0.007,4,1
"14155",14155,61,0.693121693121693,0.675257731958763,0.684073107049608,189,0.007,0.007,4,1
"14156",14156,62,0.679425837320574,0.731958762886598,0.704714640198511,209,0.007,0.007,4,1
"14157",14157,63,0.675324675324675,0.804123711340206,0.734117647058823,231,0.007,0.007,4,1
"14158",14158,64,0.7,0.721649484536082,0.710659898477157,200,0.007,0.007,4,1
"14159",14159,65,0.673469387755102,0.850515463917526,0.751708428246014,245,0.007,0.007,4,1
"14160",14160,66,0.683720930232558,0.757731958762887,0.71882640586797,215,0.007,0.007,4,1
"14161",14161,67,0.677884615384615,0.72680412371134,0.701492537313433,208,0.007,0.007,4,1
"14162",14162,68,0.652173913043478,0.77319587628866,0.70754716981132,230,0.007,0.007,4,1
"14163",14163,69,0.65929203539823,0.768041237113402,0.70952380952381,226,0.007,0.007,4,1
"14164",14164,70,0.590747330960854,0.855670103092783,0.698947368421053,281,0.007,0.007,4,1
"14165",14165,71,0.650980392156863,0.855670103092783,0.739420935412027,255,0.007,0.007,4,1
"14166",14166,72,0.659090909090909,0.747422680412371,0.70048309178744,220,0.007,0.007,4,1
"14167",14167,73,0.658767772511848,0.716494845360825,0.68641975308642,211,0.007,0.007,4,1
"14168",14168,74,0.648,0.835051546391753,0.72972972972973,250,0.007,0.007,4,1
"14169",14169,75,0.703883495145631,0.747422680412371,0.725,206,0.007,0.007,4,1
"14170",14170,76,0.640495867768595,0.798969072164949,0.711009174311927,242,0.007,0.007,4,1
"14171",14171,77,0.645418326693227,0.835051546391753,0.72808988764045,251,0.007,0.007,4,1
"14172",14172,78,0.71578947368421,0.701030927835051,0.708333333333333,190,0.007,0.007,4,1
"14173",14173,79,0.747126436781609,0.670103092783505,0.706521739130435,174,0.007,0.007,4,1
"14174",14174,80,0.700934579439252,0.77319587628866,0.735294117647059,214,0.007,0.007,4,1
"14175",14175,81,0.645454545454546,0.731958762886598,0.685990338164251,220,0.007,0.007,4,1
"14176",14176,82,0.660714285714286,0.762886597938144,0.708133971291866,224,0.007,0.007,4,1
"14177",14177,83,0.62753036437247,0.798969072164949,0.702947845804989,247,0.007,0.007,4,1
"14178",14178,84,0.662337662337662,0.788659793814433,0.72,231,0.007,0.007,4,1
"14179",14179,85,0.634854771784232,0.788659793814433,0.703448275862069,241,0.007,0.007,4,1
"14180",14180,86,0.694835680751174,0.762886597938144,0.727272727272727,213,0.007,0.007,4,1
"14181",14181,87,0.656387665198238,0.768041237113402,0.707838479809976,227,0.007,0.007,4,1
"14182",14182,88,0.621212121212121,0.845360824742268,0.716157205240175,264,0.007,0.007,4,1
"14183",14183,89,0.705202312138728,0.628865979381443,0.664850136239782,173,0.007,0.007,4,1
"14184",14184,90,0.625,0.798969072164949,0.701357466063348,248,0.007,0.007,4,1
"14185",14185,91,0.632183908045977,0.850515463917526,0.725274725274725,261,0.007,0.007,4,1
"14186",14186,92,0.589147286821705,0.783505154639175,0.672566371681416,258,0.007,0.007,4,1
"14187",14187,93,0.697777777777778,0.809278350515464,0.749403341288783,225,0.007,0.007,4,1
"14188",14188,94,0.706666666666667,0.819587628865979,0.758949880668258,225,0.007,0.007,4,1
"14189",14189,95,0.783132530120482,0.670103092783505,0.722222222222222,166,0.007,0.007,4,1
"14190",14190,96,0.640495867768595,0.798969072164949,0.711009174311927,242,0.007,0.007,4,1
"14191",14191,97,0.691542288557214,0.716494845360825,0.70379746835443,201,0.007,0.007,4,1
"14192",14192,98,0.675,0.695876288659794,0.685279187817259,200,0.007,0.007,4,1
"14193",14193,99,0.588652482269504,0.855670103092783,0.697478991596639,282,0.007,0.007,4,1
"14194",14194,100,0.663829787234043,0.804123711340206,0.727272727272727,235,0.007,0.007,4,1
"14195",14195,101,0.644444444444444,0.747422680412371,0.692124105011933,225,0.007,0.007,4,1
"14196",14196,102,0.639344262295082,0.804123711340206,0.712328767123288,244,0.007,0.007,4,1
"14197",14197,103,0.590225563909774,0.809278350515464,0.682608695652174,266,0.007,0.007,4,1
"14198",14198,104,0.653679653679654,0.778350515463918,0.710588235294118,231,0.007,0.007,4,1
"14199",14199,105,0.653508771929825,0.768041237113402,0.706161137440758,228,0.007,0.007,4,1
"14200",14200,106,0.638297872340426,0.77319587628866,0.699300699300699,235,0.007,0.007,4,1
"14201",14201,107,0.682819383259912,0.798969072164949,0.736342042755344,227,0.007,0.007,4,1
"14202",14202,108,0.697115384615385,0.747422680412371,0.72139303482587,208,0.007,0.007,4,1
"14203",14203,109,0.643171806167401,0.752577319587629,0.693586698337292,227,0.007,0.007,4,1
"14204",14204,110,0.663829787234043,0.804123711340206,0.727272727272727,235,0.007,0.007,4,1
"14205",14205,111,0.683417085427136,0.701030927835051,0.692111959287532,199,0.007,0.007,4,1
"14206",14206,112,0.628787878787879,0.855670103092783,0.724890829694323,264,0.007,0.007,4,1
"14207",14207,113,0.682608695652174,0.809278350515464,0.740566037735849,230,0.007,0.007,4,1
"14208",14208,114,0.640495867768595,0.798969072164949,0.711009174311927,242,0.007,0.007,4,1
"14209",14209,115,0.589928057553957,0.845360824742268,0.694915254237288,278,0.007,0.007,4,1
"14210",14210,116,0.665198237885463,0.778350515463918,0.717339667458432,227,0.007,0.007,4,1
"14211",14211,117,0.645454545454546,0.731958762886598,0.685990338164251,220,0.007,0.007,4,1
"14212",14212,118,0.660633484162896,0.752577319587629,0.703614457831325,221,0.007,0.007,4,1
"14213",14213,119,0.652,0.84020618556701,0.734234234234234,250,0.007,0.007,4,1
"14214",14214,120,0.7,0.721649484536082,0.710659898477157,200,0.007,0.007,4,1
"14215",14215,121,0.725714285714286,0.654639175257732,0.688346883468835,175,0.007,0.007,4,1
"14216",14216,122,0.690582959641256,0.79381443298969,0.738609112709832,223,0.007,0.007,4,1
"14217",14217,123,0.646511627906977,0.716494845360825,0.679706601466993,215,0.007,0.007,4,1
"14218",14218,124,0.628440366972477,0.70618556701031,0.66504854368932,218,0.007,0.007,4,1
"14219",14219,125,0.638211382113821,0.809278350515464,0.713636363636364,246,0.007,0.007,4,1
"14220",14220,126,0.653508771929825,0.768041237113402,0.706161137440758,228,0.007,0.007,4,1
"14221",14221,127,0.689320388349515,0.731958762886598,0.71,206,0.007,0.007,4,1
"14222",14222,128,0.670886075949367,0.819587628865979,0.737819025522042,237,0.007,0.007,4,1
"14223",14223,129,0.578767123287671,0.871134020618557,0.695473251028807,292,0.007,0.007,4,1
"14224",14224,130,0.689655172413793,0.618556701030928,0.652173913043478,174,0.007,0.007,4,1
"14225",14225,131,0.677130044843049,0.778350515463918,0.724220623501199,223,0.007,0.007,4,1
"14226",14226,132,0.577319587628866,0.865979381443299,0.692783505154639,291,0.007,0.007,4,1
"14227",14227,133,0.62992125984252,0.824742268041237,0.714285714285714,254,0.007,0.007,4,1
"14228",14228,134,0.615942028985507,0.876288659793814,0.723404255319149,276,0.007,0.007,4,1
"14229",14229,135,0.643153526970954,0.798969072164949,0.71264367816092,241,0.007,0.007,4,1
"14230",14230,136,0.634920634920635,0.824742268041237,0.717488789237668,252,0.007,0.007,4,1
"14231",14231,137,0.643153526970954,0.798969072164949,0.71264367816092,241,0.007,0.007,4,1
"14232",14232,138,0.62781954887218,0.86082474226804,0.726086956521739,266,0.007,0.007,4,1
"14233",14233,139,0.605947955390335,0.84020618556701,0.704103671706263,269,0.007,0.007,4,1
"14234",14234,140,0.613545816733068,0.79381443298969,0.692134831460674,251,0.007,0.007,4,1
"14235",14235,141,0.769230769230769,0.721649484536082,0.74468085106383,182,0.007,0.007,4,1
"14236",14236,142,0.708695652173913,0.84020618556701,0.768867924528302,230,0.007,0.007,4,1
"14237",14237,143,0.595238095238095,0.77319587628866,0.672645739910314,252,0.007,0.007,4,1
"14238",14238,144,0.683257918552036,0.778350515463918,0.727710843373494,221,0.007,0.007,4,1
"14239",14239,145,0.655813953488372,0.72680412371134,0.689486552567237,215,0.007,0.007,4,1
"14240",14240,146,0.637209302325581,0.70618556701031,0.669926650366748,215,0.007,0.007,4,1
"14241",14241,147,0.681614349775785,0.783505154639175,0.729016786570743,223,0.007,0.007,4,1
"14242",14242,148,0.635245901639344,0.798969072164949,0.707762557077626,244,0.007,0.007,4,1
"14243",14243,149,0.678391959798995,0.695876288659794,0.687022900763359,199,0.007,0.007,4,1
"14244",14244,150,0.696035242290749,0.814432989690722,0.750593824228029,227,0.007,0.007,4,1
"14845",14845,1,0.759358288770054,0.731958762886598,0.745406824146982,187,0.007,0.007,6,2
"14846",14846,2,0.761363636363636,0.690721649484536,0.724324324324324,176,0.007,0.007,6,2
"14847",14847,3,0.781420765027322,0.737113402061856,0.758620689655172,183,0.007,0.007,6,2
"14848",14848,4,0.716494845360825,0.716494845360825,0.716494845360825,194,0.007,0.007,6,2
"14849",14849,5,0.768361581920904,0.701030927835051,0.733153638814016,177,0.007,0.007,6,2
"14850",14850,6,0.761363636363636,0.690721649484536,0.724324324324324,176,0.007,0.007,6,2
"14851",14851,7,0.786585365853659,0.664948453608247,0.720670391061452,164,0.007,0.007,6,2
"14852",14852,8,0.732954545454545,0.664948453608247,0.697297297297297,176,0.007,0.007,6,2
"14853",14853,9,0.703349282296651,0.757731958762887,0.729528535980149,209,0.007,0.007,6,2
"14854",14854,10,0.68,0.788659793814433,0.730310262529833,225,0.007,0.007,6,2
"14855",14855,11,0.756476683937824,0.752577319587629,0.75452196382429,193,0.007,0.007,6,2
"14856",14856,12,0.707070707070707,0.721649484536082,0.714285714285714,198,0.007,0.007,6,2
"14857",14857,13,0.808383233532934,0.695876288659794,0.74792243767313,167,0.007,0.007,6,2
"14858",14858,14,0.76243093922652,0.711340206185567,0.736,181,0.007,0.007,6,2
"14859",14859,15,0.716981132075472,0.783505154639175,0.748768472906404,212,0.007,0.007,6,2
"14860",14860,16,0.760204081632653,0.768041237113402,0.764102564102564,196,0.007,0.007,6,2
"14861",14861,17,0.767045454545455,0.695876288659794,0.72972972972973,176,0.007,0.007,6,2
"14862",14862,18,0.809859154929577,0.592783505154639,0.684523809523809,142,0.007,0.007,6,2
"14863",14863,19,0.80701754385965,0.711340206185567,0.756164383561644,171,0.007,0.007,6,2
"14864",14864,20,0.780898876404494,0.716494845360825,0.747311827956989,178,0.007,0.007,6,2
"14865",14865,21,0.770949720670391,0.711340206185567,0.739946380697051,179,0.007,0.007,6,2
"14866",14866,22,0.755813953488372,0.670103092783505,0.710382513661202,172,0.007,0.007,6,2
"14867",14867,23,0.807692307692308,0.649484536082474,0.72,156,0.007,0.007,6,2
"14868",14868,24,0.752631578947368,0.737113402061856,0.744791666666667,190,0.007,0.007,6,2
"14869",14869,25,0.772727272727273,0.701030927835051,0.735135135135135,176,0.007,0.007,6,2
"14870",14870,26,0.716346153846154,0.768041237113402,0.741293532338309,208,0.007,0.007,6,2
"14871",14871,27,0.704081632653061,0.711340206185567,0.707692307692308,196,0.007,0.007,6,2
"14872",14872,28,0.659751037344398,0.819587628865979,0.73103448275862,241,0.007,0.007,6,2
"14873",14873,29,0.683720930232558,0.757731958762887,0.71882640586797,215,0.007,0.007,6,2
"14874",14874,30,0.753846153846154,0.757731958762887,0.755784061696658,195,0.007,0.007,6,2
"14875",14875,31,0.784883720930233,0.695876288659794,0.737704918032787,172,0.007,0.007,6,2
"14876",14876,32,0.701298701298701,0.835051546391753,0.76235294117647,231,0.007,0.007,6,2
"14877",14877,33,0.788819875776398,0.654639175257732,0.715492957746479,161,0.007,0.007,6,2
"14878",14878,34,0.818181818181818,0.742268041237113,0.778378378378378,176,0.007,0.007,6,2
"14879",14879,35,0.736842105263158,0.79381443298969,0.764267990074442,209,0.007,0.007,6,2
"14880",14880,36,0.76595744680851,0.742268041237113,0.75392670157068,188,0.007,0.007,6,2
"14881",14881,37,0.695454545454545,0.788659793814433,0.739130434782609,220,0.007,0.007,6,2
"14882",14882,38,0.715,0.737113402061856,0.725888324873097,200,0.007,0.007,6,2
"14883",14883,39,0.696261682242991,0.768041237113402,0.730392156862745,214,0.007,0.007,6,2
"14884",14884,40,0.748571428571429,0.675257731958763,0.710027100271003,175,0.007,0.007,6,2
"14885",14885,41,0.741116751269036,0.752577319587629,0.746803069053708,197,0.007,0.007,6,2
"14886",14886,42,0.806666666666667,0.623711340206186,0.703488372093023,150,0.007,0.007,6,2
"14887",14887,43,0.798816568047337,0.695876288659794,0.743801652892562,169,0.007,0.007,6,2
"14888",14888,44,0.698863636363636,0.634020618556701,0.664864864864865,176,0.007,0.007,6,2
"14889",14889,45,0.82312925170068,0.623711340206186,0.709677419354839,147,0.007,0.007,6,2
"14890",14890,46,0.74869109947644,0.737113402061856,0.742857142857143,191,0.007,0.007,6,2
"14891",14891,47,0.723958333333333,0.716494845360825,0.72020725388601,192,0.007,0.007,6,2
"14892",14892,48,0.756906077348066,0.70618556701031,0.730666666666667,181,0.007,0.007,6,2
"14893",14893,49,0.696261682242991,0.768041237113402,0.730392156862745,214,0.007,0.007,6,2
"14894",14894,50,0.666666666666667,0.804123711340206,0.728971962616822,234,0.007,0.007,6,2
"14895",14895,51,0.775862068965517,0.695876288659794,0.733695652173913,174,0.007,0.007,6,2
"14896",14896,52,0.774011299435028,0.70618556701031,0.738544474393531,177,0.007,0.007,6,2
"14897",14897,53,0.836477987421384,0.685567010309278,0.753541076487252,159,0.007,0.007,6,2
"14898",14898,54,0.772222222222222,0.716494845360825,0.74331550802139,180,0.007,0.007,6,2
"14899",14899,55,0.717171717171717,0.731958762886598,0.724489795918367,198,0.007,0.007,6,2
"14900",14900,56,0.822222222222222,0.572164948453608,0.674772036474164,135,0.007,0.007,6,2
"14901",14901,57,0.715025906735751,0.711340206185567,0.713178294573643,193,0.007,0.007,6,2
"14902",14902,58,0.68075117370892,0.747422680412371,0.712530712530713,213,0.007,0.007,6,2
"14903",14903,59,0.781725888324873,0.79381443298969,0.78772378516624,197,0.007,0.007,6,2
"14904",14904,60,0.802547770700637,0.649484536082474,0.717948717948718,157,0.007,0.007,6,2
"14905",14905,61,0.840579710144927,0.597938144329897,0.698795180722892,138,0.007,0.007,6,2
"14906",14906,62,0.705607476635514,0.778350515463918,0.740196078431372,214,0.007,0.007,6,2
"14907",14907,63,0.747126436781609,0.670103092783505,0.706521739130435,174,0.007,0.007,6,2
"14908",14908,64,0.777777777777778,0.721649484536082,0.748663101604278,180,0.007,0.007,6,2
"14909",14909,65,0.704545454545455,0.798969072164949,0.748792270531401,220,0.007,0.007,6,2
"14910",14910,66,0.626086956521739,0.742268041237113,0.679245283018868,230,0.007,0.007,6,2
"14911",14911,67,0.697247706422018,0.783505154639175,0.737864077669903,218,0.007,0.007,6,2
"14912",14912,68,0.78235294117647,0.685567010309278,0.730769230769231,170,0.007,0.007,6,2
"14913",14913,69,0.712871287128713,0.742268041237113,0.727272727272727,202,0.007,0.007,6,2
"14914",14914,70,0.714975845410628,0.762886597938144,0.738154613466334,207,0.007,0.007,6,2
"14915",14915,71,0.743455497382199,0.731958762886598,0.737662337662338,191,0.007,0.007,6,2
"14916",14916,72,0.741935483870968,0.711340206185567,0.726315789473684,186,0.007,0.007,6,2
"14917",14917,73,0.763736263736264,0.716494845360825,0.73936170212766,182,0.007,0.007,6,2
"14918",14918,74,0.759259259259259,0.634020618556701,0.691011235955056,162,0.007,0.007,6,2
"14919",14919,75,0.70935960591133,0.742268041237113,0.72544080604534,203,0.007,0.007,6,2
"14920",14920,76,0.717821782178218,0.747422680412371,0.732323232323232,202,0.007,0.007,6,2
"14921",14921,77,0.823943661971831,0.603092783505155,0.696428571428571,142,0.007,0.007,6,2
"14922",14922,78,0.737704918032787,0.695876288659794,0.716180371352785,183,0.007,0.007,6,2
"14923",14923,79,0.743455497382199,0.731958762886598,0.737662337662338,191,0.007,0.007,6,2
"14924",14924,80,0.8125,0.536082474226804,0.645962732919255,128,0.007,0.007,6,2
"14925",14925,81,0.672645739910314,0.77319587628866,0.719424460431655,223,0.007,0.007,6,2
"14926",14926,82,0.8,0.701030927835051,0.747252747252747,170,0.007,0.007,6,2
"14927",14927,83,0.73170731707317,0.77319587628866,0.75187969924812,205,0.007,0.007,6,2
"14928",14928,84,0.722772277227723,0.752577319587629,0.737373737373737,202,0.007,0.007,6,2
"14929",14929,85,0.789473684210526,0.695876288659794,0.73972602739726,171,0.007,0.007,6,2
"14930",14930,86,0.777777777777778,0.685567010309278,0.728767123287671,171,0.007,0.007,6,2
"14931",14931,87,0.706976744186047,0.783505154639175,0.743276283618582,215,0.007,0.007,6,2
"14932",14932,88,0.75,0.711340206185567,0.73015873015873,184,0.007,0.007,6,2
"14933",14933,89,0.823899371069182,0.675257731958763,0.742209631728045,159,0.007,0.007,6,2
"14934",14934,90,0.770053475935829,0.742268041237113,0.755905511811024,187,0.007,0.007,6,2
"14935",14935,91,0.72,0.742268041237113,0.730964467005076,200,0.007,0.007,6,2
"14936",14936,92,0.727272727272727,0.65979381443299,0.691891891891892,176,0.007,0.007,6,2
"14937",14937,93,0.804878048780488,0.680412371134021,0.737430167597765,164,0.007,0.007,6,2
"14938",14938,94,0.78857142857143,0.711340206185567,0.747967479674797,175,0.007,0.007,6,2
"14939",14939,95,0.911504424778761,0.530927835051546,0.671009771986971,113,0.007,0.007,6,2
"14940",14940,96,0.759776536312849,0.701030927835051,0.729222520107239,179,0.007,0.007,6,2
