lon,lat,assignID,workerID
-72.3441766828728,18.5541112009161,38,A259WL09N16KPL
-72.3440962166023,18.5542383407362,38,A259WL09N16KPL
-72.3441123098564,18.5544036223608,38,A259WL09N16KPL
-72.344039890213,18.5545104196331,38,A259WL09N16KPL
-72.3438896865082,18.5544468498362,38,A259WL09N16KPL
-72.3437689871025,18.5544214219109,38,A259WL09N16KPL
-72.3436214656067,18.5543705660487,38,A259WL09N16KPL
-72.3436402410698,18.5542001988001,38,A259WL09N16KPL
-72.3438333601189,18.5541569712623,38,A259WL09N16KPL
-72.3435919613075,18.55466044426,38,A259WL09N16KPL
-72.3435973257256,18.554757070221,38,A259WL09N16KPL
-72.3435919613075,18.5548842095601,38,A259WL09N16KPL
-72.3435490459633,18.554950321979,38,A259WL09N16KPL
-72.3437448472214,18.5549325224841,38,A259WL09N16KPL
-72.3439969748688,18.554950321979,38,A259WL09N16KPL
-72.3438816398811,18.5546985860932,38,A259WL09N16KPL
-72.3425646752548,18.5533004704489,38,A259WL09N16KPL
-72.3424868911934,18.5534454105247,38,A259WL09N16KPL
-72.342417153759,18.5536437493763,38,A259WL09N16KPL
-72.3423930138779,18.5538039459728,38,A259WL09N16KPL
-72.3425003022385,18.5540200839997,38,A259WL09N16KPL
-72.3429294556809,18.5539539712205,38,A259WL09N16KPL
-72.3431440324021,18.5536869770441,38,A259WL09N16KPL
-72.3430233329964,18.5537810607539,38,A259WL09N16KPL
-72.3428087562752,18.5537378331099,38,A259WL09N16KPL
-72.3430421084595,18.5533462410125,38,A259WL09N16KPL
-72.343141350193,18.5533920115637,38,A259WL09N16KPL
-72.3431654900742,18.5535496655908,38,A259WL09N16KPL
-72.3435651392174,18.5532907229478,38,A259WL09N16KPL
-72.3439835638237,18.5533568359839,38,A259WL09N16KPL
-72.3438387245369,18.5533441219405,38,A259WL09N16KPL
-72.3442920178604,18.5533822640679,38,A259WL09N16KPL
-72.344219598217,18.5533898924923,38,A259WL09N16KPL
-72.3441364497376,18.5533670072179,38,A259WL09N16KPL
-72.3442625135613,18.5536111166531,38,A259WL09N16KPL
-72.3442678779793,18.5537204572245,38,A259WL09N16KPL
-72.344222280426,18.5539340525571,38,A259WL09N16KPL
-72.3442410558891,18.5538475973356,38,A259WL09N16KPL
-72.3441096276474,18.5539594805551,38,A259WL09N16KPL
-72.3440962166023,18.5538501401369,38,A259WL09N16KPL
-72.3441069454384,18.5537509708598,38,A259WL09N16KPL
-72.3440640300942,18.5535882314084,38,A259WL09N16KPL
-72.3438816398811,18.5535958598237,38,A259WL09N16KPL
-72.3437555760574,18.5537230000276,38,A259WL09N16KPL
-72.3436912030411,18.5538374261302,38,A259WL09N16KPL
-72.3437394828034,18.5539238813569,38,A259WL09N16KPL
-72.3430626391969,18.5542669471439,38,A259WL09N16KPL
-72.342996925076,18.5543101746539,38,A259WL09N16KPL
-72.3429204821191,18.5542949178869,38,A259WL09N16KPL
-72.3429419397912,18.5543050890651,38,A259WL09N16KPL
-72.3428654968343,18.5542771183237,38,A259WL09N16KPL
-72.3428131937585,18.5542682185414,38,A259WL09N16KPL
-72.3427702784143,18.5542618615538,38,A259WL09N16KPL
-72.3427085876069,18.5542529617707,38,A259WL09N16KPL
-72.3426509201131,18.5542364336008,38,A259WL09N16KPL
-72.3426227569184,18.5542338908053,38,A259WL09N16KPL
-72.3425543605886,18.5542173626336,38,A259WL09N16KPL
-72.3424671887956,18.5542008344603,38,A259WL09N16KPL
-72.3424215912423,18.5542008344603,38,A259WL09N16KPL
-72.3424122035108,18.5544487568917,38,A259WL09N16KPL
-72.3425610661111,18.5544411285146,38,A259WL09N16KPL
-72.3426080047689,18.5544551138724,38,A259WL09N16KPL
-72.3427112698159,18.5544551138724,38,A259WL09N16KPL
-72.342896342238,18.5544996127305,38,A259WL09N16KPL
-72.3429365753732,18.5545110552922,38,A259WL09N16KPL
-72.3429875373445,18.5545250406443,38,A259WL09N16KPL
-72.343078732451,18.5545313976221,38,A259WL09N16KPL
-72.3430384993158,18.5545301262266,38,A259WL09N16KPL
-72.3431162833772,18.5545390259952,38,A259WL09N16KPL
-72.3431779741845,18.5545593683218,38,A259WL09N16KPL
-72.3432329594693,18.5546051385478,38,A259WL09N16KPL
-72.3431015312276,18.5547856765417,38,A259WL09N16KPL
-72.3428655953066,18.5549032802975,38,A259WL09N16KPL
-72.3427207560198,18.5548727668681,38,A259WL09N16KPL
-72.3426778406755,18.5548575101514,38,A259WL09N16KPL
-72.342586645569,18.5548524245789,38,A259WL09N16KPL
-72.3425490946428,18.5548473390062,38,A259WL09N16KPL
-72.3424847216265,18.5548320822872,38,A259WL09N16KPL
-72.3424203486101,18.5548269967139,38,A259WL09N16KPL
-72.3425222725527,18.5546540871316,38,A259WL09N16KPL
-72.342575916733,18.5547659698225,38,A259WL09N16KPL
-72.3431445450441,18.5541811276736,38,A259WL09N16KPL
-72.3431069941179,18.5541251861456,38,A259WL09N16KPL
-72.3428119511263,18.5541201005513,38,A259WL09N16KPL
-72.3441015810204,18.5544943153386,39,A213IRVYGO0IJ8
-72.3439030975533,18.5543976892288,39,A213IRVYGO0IJ8
-72.3437850803566,18.5544027748149,39,A213IRVYGO0IJ8
-72.3441123098564,18.5543315765959,39,A213IRVYGO0IJ8
-72.3440962166023,18.554209522437,39,A213IRVYGO0IJ8
-72.343849453373,18.5541383241374,39,A213IRVYGO0IJ8
-72.34366706316,18.5541484953249,39,A213IRVYGO0IJ8
-72.344042572422,18.5547740221901,39,A213IRVYGO0IJ8
