lon,lat,assignID,workerID
34.1748674378205,-0.38746220491472,228,lars
34.1748781666565,-0.3877035982029,228,lars
34.1754172906685,-0.387864527057861,228,lars
34.1752402648735,-0.387942309336671,228,lars
34.176586733799,-0.387987905844599,228,lars
34.1764794454384,-0.388022773762268,228,lars
34.1763265595246,-0.387993270139627,228,lars
34.1766725644875,-0.388162245431482,228,lars
34.1768147215653,-0.388162245431482,228,lars
34.1774611339379,-0.387843069877381,228,lars
34.177490638237,-0.38802545590977,228,lars
34.1778205499459,-0.38792353430392,228,lars
34.1776918039131,-0.388154198989093,228,lars
34.1761495337296,-0.388618210487869,228,lars
34.176044927578,-0.38845191735251,228,lars
34.1757954821396,-0.388417049436622,228,lars
34.1757686600495,-0.388556521099335,228,lars
34.1758035287667,-0.388650396255633,228,lars
34.1748325691033,-0.388242709854994,228,lars
34.1748701200295,-0.388100556039614,228,lars
34.1759966478157,-0.388830100123358,228,lars
34.1747011408615,-0.389398715321391,228,lars
34.1757042870331,-0.389420172497915,228,lars
34.1757874355126,-0.38937189385064,228,lars
34.1758947238732,-0.389361165262315,228,lars
34.1759430036354,-0.389412126056722,228,lars
34.1759161815453,-0.389715208669711,228,lars
34.1755621299553,-0.389784944490635,228,lars
34.1756318673897,-0.390090709237054,228,lars
34.1755540833283,-0.390050477034217,228,lars
34.1752268538285,-0.390101437824452,228,lars
34.1744999751854,-0.390152398614368,228,lars
34.1746528610993,-0.389983423362384,228,lars
34.1747386917878,-0.389924416130728,228,lars
34.1745670304108,-0.389924416130728,228,lars
34.1747091874886,-0.389699115787884,228,lars
34.1747333273697,-0.389618651378265,228,lars
34.1764553055573,-0.389817130253933,228,lars
34.1764445767212,-0.389717890816678,228,lars
34.1766189203072,-0.389822494547816,228,lars
34.1766055092621,-0.389455040409669,228,lars
34.1764231190491,-0.389294111584999,228,lars
34.1763185128975,-0.389387986733103,228,lars
34.17623,-0.389334343791449,228,lars
34.1769139632988,-0.389176097111622,228,lars
34.1768898234177,-0.389436265380277,228,lars
34.1767771706391,-0.389430901086165,228,lars
34.1771848664093,-0.389328979497274,228,lars
34.1772814259339,-0.389532822673822,228,lars
34.1771392688561,-0.38953818696787,228,lars
34.1770078406144,-0.389833223135544,228,lars
34.175862537365,-0.389758123021118,228,lars
34.1757230624962,-0.389079539814005,228,lars
34.1776837572861,-0.389495272615356,228,lars
34.1778983340073,-0.389417490350847,228,lars
34.1777937278557,-0.389731301551513,228,lars
34.1749532685089,-0.387446112028593,228,lars
34.1752053961563,-0.387714326793325,228,lars
34.1785003237343,-0.38758558370731,228,lars
34.1788355998611,-0.387341508268041,228,lars
34.178991167984,-0.387389786926918,228,lars
34.1795866183853,-0.387365647597524,228,lars
34.1803430013275,-0.387456840619348,228,lars
34.1805039338684,-0.387451476323977,228,lars
34.1804449252701,-0.387537305049552,228,lars
34.1807506970978,-0.387349554711206,228,lars
34.1810511045074,-0.38760167659317,228,lars
34.1806434087372,-0.387829659139556,228,lars
34.1803269080734,-0.388272213476744,228,lars
34.1796375803566,-0.388433142320892,228,lars
34.1796509914017,-0.388221252675467,228,lars
34.1798360638237,-0.387840387729816,228,lars
34.1794042281723,-0.38792353430392,228,lars
34.1794015459633,-0.388159563284019,228,lars
34.1792835287666,-0.388170291873871,228,lars
34.1792781643486,-0.38845191735251,228,lars
34.1789187483406,-0.388167609726408,228,lars
34.178443997345,-0.38810323818709,228,lars
34.1784198574638,-0.388274895624169,228,lars
34.1780282549477,-0.388256120592169,228,lars
34.1780765347099,-0.388264167034457,228,lars
34.1780711702919,-0.3883499957518,228,lars
34.1781033568001,-0.388175656168785,228,lars
34.1782240562057,-0.388012045172225,228,lars
34.178993850193,-0.388521653183867,228,lars
34.1789053372955,-0.38845191735251,228,lars
34.1786585740662,-0.388473374531452,228,lars
34.1800372294998,-0.38873890711633,228,lars
34.1797287754631,-0.388915928834951,228,lars
34.1796429447746,-0.388910564540496,228,lars
34.1780041150665,-0.389433583233221,228,lars
34.1797851018524,-0.389479179733109,228,lars
34.1796483091927,-0.389404079615528,228,lars
34.1794256858444,-0.38963742640725,228,lars
34.1793720416641,-0.389559644144051,228,lars
34.179162829361,-0.389548915555967,228,lars
34.1790018968201,-0.389712526522744,228,lars
34.178084581337,-0.389795673078414,228,lars
34.1814346603966,-0.390101437824452,228,lars
34.1745160684395,-0.384474422161787,228,lars
34.1766108736801,-0.384520018688315,228,lars
34.1765679583359,-0.384656808266463,228,lars
34.1776167020607,-0.384538793728585,228,lars
34.1778071389008,-0.384479786459041,228,lars
34.1779197916794,-0.384423461337724,228,lars
34.1774289474297,-0.384970619643332,228,lars
34.1776998505402,-0.385284431008661,228,lars
34.177656935196,-0.38538635264619,228,lars
34.1776220664788,-0.385327345382498,228,lars
34.1775469646263,-0.385300523898872,228,lars
34.177479909401,-0.385233470189433,228,lars
34.1774289474297,-0.385182509369899,228,lars
34.1773726210404,-0.385271020266779,228,lars
34.1772492394257,-0.385389034794531,228,lars
34.1771499976921,-0.385340756124292,228,lars
34.1765947804261,-0.385241516634596,228,lars
34.1764713988114,-0.385289795305407,228,lars
34.17623,-0.385525824358735,228,lars
34.1761817202378,-0.38560897095551,228,lars
34.1745509371567,-0.385544599396791,228,lars
34.1746260390091,-0.385622381696846,228,lars
34.1748486623574,-0.385633110289905,228,lars
34.1746153101731,-0.385858410740963,228,lars
34.1750981077957,-0.386858851957455,228,lars
34.1754226550865,-0.386593319313622,228,lars
34.1746796831894,-0.386013975334636,228,lars
34.1758786306191,-0.386467258358595,228,lars
