"","workerID","cluster","lon","lat"
"4",1,0,34.1776757106591,-0.388148834694154
"5",1,0,34.17748259161,-0.388020091614754
"6",1,0,34.1774718627739,-0.387832341287121
"7",1,0,34.1749398574639,-0.387446112028593
"8",1,0,34.1748754844475,-0.387446112028593
"9",1,0,34.1752027139473,-0.3877035982029
"10",1,0,34.1749398574639,-0.387580219412015
"11",1,0,34.1749237642098,-0.387698233907681
"12",1,0,34.1754226550865,-0.387859162762744
"13",1,0,34.1752456292916,-0.387944991484197
"14",1,0,34.1763292417336,-0.387998634434668
"15",1,0,34.1764633521843,-0.387998634434668
"16",1,0,34.1766028270531,-0.387987905844599
"17",1,0,34.1766618356514,-0.388154198989093
"18",1,0,34.1768334970284,-0.388154198989093
"19",1,0,34.1748647556115,-0.388084463154696
"20",1,0,34.1748379335213,-0.388240027707543
"21",1,0,34.1746930942345,-0.389387986733103
"22",1,0,34.1747252807427,-0.389602558496247
"23",1,0,34.1747091874886,-0.389683022906019
"24",1,0,34.1747199163246,-0.389913687543114
"25",1,0,34.1746448144722,-0.389988787656153
"26",1,0,34.1745750770378,-0.389945873305916
"27",1,0,34.1752188072014,-0.390096073530759
"28",1,0,34.1756050452996,-0.3900585234748
"29",1,0,34.1755406722832,-0.390042430593622
"30",1,0,34.1755514011193,-0.389790308784518
"31",1,0,34.1759322747994,-0.389688387199978
"32",1,0,34.1756962404061,-0.389409443909666
"33",1,0,34.1757606134224,-0.389387986733103
"34",1,0,34.1759108171273,-0.389345072379813
"35",1,0,34.1759537324715,-0.389409443909666
"36",1,0,34.1757927999306,-0.388422413731383
"37",1,0,34.1760556564141,-0.388433142320892
"38",1,0,34.1761361226845,-0.388610164045913
"39",1,0,34.1757552490044,-0.388535063920597
"40",1,0,34.1757981643486,-0.38863162122446
"41",1,0,34.1759805545616,-0.388797914356282
"42",1,0,34.1769300565529,-0.389157322081619
"43",1,0,34.1771607265282,-0.389312886614709
"44",1,0,34.1763131484795,-0.389377258144803
"45",1,0,34.1766135558892,-0.389817130253933
"46",1,0,34.1764579877663,-0.389790308784518
"47",1,0,34.176586733799,-0.389452358262613
"48",1,0,34.1768978700447,-0.389430901086165
"49",1,0,34.1771392688561,-0.389532822673822
"50",1,0,34.1772680148888,-0.389522094085712
"51",1,0,34.1770212516594,-0.389817130253933
"52",1,0,34.1776810750771,-0.389489908321269
"53",1,0,34.1778688297081,-0.38942553679204
"54",1,0,34.1777776346016,-0.389699115787884
"55",1,0,34.1772626504708,-0.389715208669711
"56",1,0,34.1788451537896,-0.387338826120323
"57",1,0,34.1795908078957,-0.387360283302089
"58",1,0,34.1789631709862,-0.387392469074623
"59",1,0,34.1784803733635,-0.387569490821424
"60",1,0,34.1803310975838,-0.387451476323977
"61",1,0,34.1807441577721,-0.387354919006654
"62",1,0,34.1810499295998,-0.387590948002605
"63",1,0,34.1806368694115,-0.387853798467627
"64",1,0,34.1804330215264,-0.387526576458898
"65",1,0,34.179832206707,-0.387816248401694
"66",1,0,34.1793762311745,-0.387907441418671
"67",1,0,34.1792743072319,-0.388148834694154
"68",1,0,34.1794030532647,-0.388164927578945
"69",1,0,34.1796122655678,-0.388229299117793
"70",1,0,34.1803310975838,-0.388266849181894
"71",1,0,34.1789095268059,-0.388138106104289
"72",1,0,34.1784213647652,-0.388277577771607
"73",1,0,34.1781209573555,-0.388159563284019
"74",1,0,34.1780351266671,-0.3883526778992
"75",1,0,34.1800575122643,-0.388722814232646
"76",1,0,34.1797141895104,-0.388915928834951
"77",1,0,34.179644452076,-0.389398715321391
"78",1,0,34.1796337232399,-0.388905200246041
"79",1,0,34.1797839269448,-0.389484544027196
"80",1,0,34.1793547735024,-0.389543551261931
"81",1,0,34.1793923244286,-0.38962937996626
"82",1,0,34.1791670188713,-0.389559644144051
"83",1,0,34.1790168151665,-0.389699115787884
"84",1,0,34.1780834064293,-0.389801037372297
"85",1,0,34.1796375803566,-0.388425095878757
"86",1,0,34.1792835287666,-0.38845191735251
"87",1,0,34.1770534381676,-0.386376065326135
"88",1,0,34.1762112245369,-0.386354608141888
"89",1,0,34.175862537365,-0.3864618940626
"90",1,0,34.1759698257256,-0.386826666182898
"91",1,0,34.1757391557503,-0.387046602306678
"92",1,0,34.1754226550865,-0.386596001461594
"93",1,0,34.1750846967507,-0.386858851957455
"94",1,0,34.1746233568001,-0.385844999999997
"95",1,0,34.1746233568001,-0.385625063845111
"96",1,0,34.1745536193657,-0.385544599396791
"97",1,0,34.1761575803566,-0.385603606658968
"98",1,0,34.176216588955,-0.385528506507025
"99",1,0,34.1745053396035,-0.384471740013153
"100",1,0,34.1764955386925,-0.385287113157028
"101",1,0,34.1765706405449,-0.385244198782975
"102",1,0,34.17712854002,-0.385335391827572
"103",1,0,34.1772411927986,-0.385389034794531
"104",1,0,34.1773753032494,-0.385271020266779
"105",1,0,34.1776864394951,-0.385303206047239
"106",1,0,34.1776059732247,-0.385324663234144
"107",1,0,34.1776542529869,-0.385383670497849
"108",1,0,34.1777990922737,-0.384461011418644
"109",1,0,34.1776167020607,-0.38453074728276
"110",1,0,34.1774128541756,-0.384986712534141
"111",1,0,34.1766135558892,-0.384514654391086
"112",1,0,34.176576004963,-0.384659490415033
"113",1,0,34.1791616544533,-0.384546840174409
"114",1,0,34.1788236961174,-0.384820419327639
"115",1,0,34.1788666114617,-0.384933069564663
"116",1,0,34.1788612470436,-0.385083269878371
"117",1,0,34.178206788044,-0.38506717698774
"118",1,0,34.179102645855,-0.385045719800199
"119",1,0,34.1791938409615,-0.385136912846907
"120",1,0,34.1795264348793,-0.384782869248309
"121",1,0,34.1799716815758,-0.384852605109804
"122",1,0,34.1795103416252,-0.385185191518304
"123",1,0,34.1799931392479,-0.385179827221495
"124",1,0,34.1802184448052,-0.385399763387882
