"","precision","recall","fmeasure","num_annotations","num_voters","num_workers","dist","dist_cluster"
"1",0.950704225352113,0.737704918032787,0.83076923076923,142,1,1,0.01,0.005
"2",0.961290322580645,0.814207650273224,0.881656804733728,155,1,1,0.01,0.005
"3",0.974789915966387,0.633879781420765,0.768211920529801,119,1,1,0.01,0.005
"4",0.982456140350877,0.612021857923497,0.754208754208754,114,1,1,0.01,0.005
"5",0.958041958041958,0.748633879781421,0.840490797546012,143,1,1,0.01,0.005
"6",1,0.202185792349727,0.336363636363636,37,1,1,0.01,0.005
"7",1,0.087431693989071,0.160804020100502,16,1,1,0.01,0.005
"8",0.964705882352941,0.896174863387978,0.929178470254958,170,1,1,0.01,0.005
"9",0.75,0.0163934426229508,0.0320855614973262,4,1,1,0.01,0.005
"10",0.977941176470588,0.726775956284153,0.83385579937304,136,1,1,0.01,0.005
"11",0.968992248062015,0.683060109289617,0.801282051282051,129,1,1,0.01,0.005
"12",1,0.087431693989071,0.160804020100502,16,1,1,0.01,0.005
"13",0.916666666666667,0.781420765027322,0.843657817109145,156,1,1,0.01,0.005
"14",0.974193548387097,0.825136612021858,0.893491124260355,155,1,1,0.01,0.005
"15",1,0.087431693989071,0.160804020100502,16,1,1,0.01,0.005
"16",0.962121212121212,0.693989071038251,0.806349206349206,132,1,1,0.01,0.005
"17",0.97560975609756,0.87431693989071,0.922190201729107,164,1,1,0.01,0.005
"18",0.992857142857143,0.759562841530055,0.860681114551084,140,1,1,0.01,0.005
"19",1,0.087431693989071,0.160804020100502,16,1,1,0.01,0.005
"20",0.987179487179487,0.841530054644809,0.908554572271386,156,1,1,0.01,0.005
"21",0.919463087248322,0.748633879781421,0.825301204819277,149,1,1,0.01,0.005
"22",1,0.087431693989071,0.160804020100502,16,1,1,0.01,0.005
"23",0.949640287769784,0.721311475409836,0.819875776397516,139,1,1,0.01,0.005
"24",0.962025316455696,0.830601092896175,0.89149560117302,158,1,1,0.01,0.005
"25",0.947368421052632,0.78688524590164,0.859701492537313,152,1,1,0.01,0.005
"26",0.947368421052632,0.59016393442623,0.727272727272727,114,1,1,0.01,0.005
"27",0.923076923076923,0.852459016393443,0.886363636363636,169,1,1,0.01,0.005
"28",0.8,0.0218579234972678,0.0425531914893617,5,1,1,0.01,0.005
"29",0.957446808510638,0.737704918032787,0.833333333333333,141,1,1,0.01,0.005
"30",0.96551724137931,0.765027322404372,0.853658536585366,145,1,1,0.01,0.005
"31",0.951612903225806,0.644808743169399,0.768729641693811,124,1,1,0.01,0.005
"32",0.964539007092199,0.743169398907104,0.839506172839506,141,1,1,0.01,0.005
"33",0.978571428571429,0.748633879781421,0.848297213622291,140,1,1,0.01,0.005
"34",0.962732919254658,0.846994535519126,0.901162790697674,161,1,1,0.01,0.005
"35",1,0.131147540983607,0.231884057971015,24,1,1,0.01,0.005
"36",0.977443609022556,0.710382513661202,0.822784810126582,133,1,1,0.01,0.005
"37",0.8,0.0218579234972678,0.0425531914893617,5,1,1,0.01,0.005
"38",0.932432432432432,0.754098360655738,0.833836858006042,148,1,1,0.01,0.005
"39",0.9625,0.841530054644809,0.89795918367347,160,1,1,0.01,0.005
"40",0.98581560283688,0.759562841530055,0.858024691358025,141,1,1,0.01,0.005
"41",0.974358974358974,0.207650273224044,0.342342342342342,39,1,1,0.01,0.005
"42",0.969512195121951,0.868852459016393,0.9164265129683,164,1,1,0.01,0.005
"43",0.931818181818182,0.896174863387978,0.913649025069638,176,1,1,0.01,0.005
"44",0.93918918918919,0.759562841530055,0.83987915407855,148,1,1,0.01,0.005
"45",0.941935483870968,0.797814207650273,0.863905325443787,155,1,2,0.01,0.005
"46",0.96923076923077,0.688524590163934,0.805111821086262,130,1,2,0.01,0.005
"47",0.9125,0.797814207650273,0.85131195335277,160,1,2,0.01,0.005
"48",0.922155688622755,0.841530054644809,0.88,167,1,2,0.01,0.005
"49",0.959537572254335,0.907103825136612,0.932584269662921,173,1,2,0.01,0.005
"50",0.95679012345679,0.846994535519126,0.898550724637681,162,1,2,0.01,0.005
"51",0.972027972027972,0.759562841530055,0.852760736196319,143,1,2,0.01,0.005
"52",0.83974358974359,0.715846994535519,0.772861356932153,156,1,2,0.01,0.005
"53",0.918367346938776,0.737704918032787,0.818181818181818,147,1,2,0.01,0.005
"54",0.947019867549669,0.781420765027322,0.8562874251497,151,1,2,0.01,0.005
"55",0.966666666666667,0.633879781420765,0.765676567656766,120,1,2,0.01,0.005
"56",0.931428571428571,0.890710382513661,0.910614525139665,175,1,2,0.01,0.005
"57",0.9375,0.901639344262295,0.919220055710307,176,1,2,0.01,0.005
"58",0.961783439490446,0.825136612021858,0.888235294117647,157,1,2,0.01,0.005
"59",0.96319018404908,0.85792349726776,0.907514450867052,163,1,2,0.01,0.005
"60",0.45906432748538,0.85792349726776,0.598095238095238,342,1,2,0.01,0.005
