"","X","precision","recall","fmeasure","num_annotations","num_voters","num_workers","dist","dist_cluster"
"4988",4988,0.942196531791908,0.890710382513661,0.915730337078652,173,1,3,0.01,0.005
"4989",4989,0.889502762430939,0.879781420765027,0.884615384615385,181,1,3,0.01,0.005
"4990",4990,0.951807228915663,0.863387978142076,0.905444126074499,166,1,3,0.01,0.005
"4991",4991,0.88957055214724,0.792349726775956,0.838150289017341,163,1,3,0.01,0.005
"4992",4992,0.951807228915663,0.863387978142076,0.905444126074499,166,1,3,0.01,0.005
"4993",4993,0.901098901098901,0.896174863387978,0.898630136986301,182,1,3,0.01,0.005
"4994",4994,0.91764705882353,0.852459016393443,0.88385269121813,170,1,3,0.01,0.005
"4995",4995,0.890243902439024,0.797814207650273,0.84149855907781,164,1,3,0.01,0.005
"4996",4996,0.890243902439024,0.797814207650273,0.84149855907781,164,1,3,0.01,0.005
"4997",4997,0.951515151515152,0.85792349726776,0.902298850574713,165,1,3,0.01,0.005
"4998",4998,0.938202247191011,0.912568306010929,0.925207756232687,178,1,3,0.01,0.005
"4999",4999,0.906077348066298,0.896174863387978,0.901098901098901,181,1,3,0.01,0.005
"5000",5000,0.84472049689441,0.743169398907104,0.790697674418605,161,1,3,0.01,0.005
"5001",5001,0.793478260869565,0.797814207650273,0.795640326975477,184,1,3,0.01,0.005
"5002",5002,0.966101694915254,0.622950819672131,0.757475083056478,118,1,3,0.01,0.005
"5003",5003,0.952380952380952,0.765027322404372,0.848484848484849,147,1,3,0.01,0.005
"5004",5004,0.968553459119497,0.841530054644809,0.900584795321637,159,1,3,0.01,0.005
"5005",5005,0.95483870967742,0.808743169398907,0.875739644970414,155,1,3,0.01,0.005
"5006",5006,0.961290322580645,0.814207650273224,0.881656804733728,155,1,3,0.01,0.005
"5007",5007,0.95679012345679,0.846994535519126,0.898550724637681,162,1,3,0.01,0.005
"5008",5008,0.905027932960894,0.885245901639344,0.895027624309392,179,1,3,0.01,0.005
"5009",5009,0.92857142857143,0.852459016393443,0.888888888888889,168,1,3,0.01,0.005
"5010",5010,0.84971098265896,0.80327868852459,0.825842696629213,173,1,3,0.01,0.005
"5011",5011,0.946666666666667,0.775956284153005,0.852852852852853,150,1,3,0.01,0.005
"5012",5012,0.920731707317073,0.825136612021858,0.870317002881845,164,1,3,0.01,0.005
"5013",5013,0.965116279069767,0.907103825136612,0.935211267605634,172,1,3,0.01,0.005
"5014",5014,0.957055214723926,0.852459016393443,0.901734104046243,163,1,3,0.01,0.005
"5015",5015,0.943396226415094,0.819672131147541,0.87719298245614,159,1,3,0.01,0.005
"5016",5016,0.904494382022472,0.879781420765027,0.89196675900277,178,1,3,0.01,0.005
"5017",5017,0.92485549132948,0.87431693989071,0.898876404494382,173,1,3,0.01,0.005
"9698",9698,0.927710843373494,0.841530054644809,0.882521489971347,166,1,4,0.01,0.007
"9699",9699,0.94642857142857,0.868852459016393,0.905982905982906,168,1,4,0.01,0.007
"9700",9700,0.922155688622755,0.841530054644809,0.88,167,1,4,0.01,0.007
"9701",9701,0.960526315789474,0.797814207650273,0.871641791044776,152,1,4,0.01,0.007
"9702",9702,0.916201117318436,0.896174863387978,0.906077348066298,179,1,4,0.01,0.007
"9703",9703,0.955128205128205,0.814207650273224,0.87905604719764,156,1,4,0.01,0.007
"9704",9704,0.96875,0.846994535519126,0.903790087463557,160,1,4,0.01,0.007
"9705",9705,0.954545454545455,0.918032786885246,0.935933147632312,176,1,4,0.01,0.007
"9706",9706,0.9625,0.841530054644809,0.89795918367347,160,1,4,0.01,0.007
"9707",9707,0.941176470588235,0.78688524590164,0.857142857142857,153,1,4,0.01,0.007
"9708",9708,0.95,0.830601092896175,0.886297376093295,160,1,4,0.01,0.007
"9709",9709,0.95031055900621,0.836065573770492,0.88953488372093,161,1,4,0.01,0.007
"9710",9710,0.936046511627907,0.879781420765027,0.907042253521127,172,1,4,0.01,0.007
"9711",9711,0.962264150943396,0.836065573770492,0.894736842105263,159,1,4,0.01,0.007
"9712",9712,0.962732919254658,0.846994535519126,0.901162790697674,161,1,4,0.01,0.007
"9713",9713,0.94,0.770491803278688,0.846846846846847,150,1,4,0.01,0.007
"9714",9714,0.926553672316384,0.896174863387978,0.911111111111111,177,1,4,0.01,0.007
"9715",9715,0.94578313253012,0.85792349726776,0.89971346704871,166,1,4,0.01,0.007
"9716",9716,0.944444444444444,0.836065573770492,0.88695652173913,162,1,4,0.01,0.007
"9717",9717,0.90857142857143,0.868852459016393,0.88826815642458,175,1,4,0.01,0.007
"9718",9718,0.935483870967742,0.792349726775956,0.857988165680473,155,1,4,0.01,0.007
"9719",9719,0.952380952380952,0.765027322404372,0.848484848484849,147,1,4,0.01,0.007
"9720",9720,0.973856209150327,0.814207650273224,0.886904761904762,153,1,4,0.01,0.007
"9721",9721,0.931972789115646,0.748633879781421,0.83030303030303,147,1,4,0.01,0.007
"9722",9722,0.94578313253012,0.85792349726776,0.89971346704871,166,1,4,0.01,0.007
"9723",9723,0.926136363636364,0.890710382513661,0.90807799442897,176,1,4,0.01,0.007
"9724",9724,0.950704225352113,0.737704918032787,0.83076923076923,142,1,4,0.01,0.007
"9725",9725,0.956521739130435,0.841530054644809,0.895348837209302,161,1,4,0.01,0.007
"9726",9726,0.9375,0.819672131147541,0.87463556851312,160,1,4,0.01,0.007
"9727",9727,0.915730337078652,0.890710382513661,0.903047091412742,178,1,4,0.01,0.007
"9728",9728,0.952380952380952,0.87431693989071,0.911680911680912,168,1,4,0.01,0.007
"9729",9729,0.92485549132948,0.87431693989071,0.898876404494382,173,1,4,0.01,0.007
"9730",9730,0.915254237288136,0.885245901639344,0.9,177,1,4,0.01,0.007
"9731",9731,0.909090909090909,0.765027322404372,0.830860534124629,154,1,4,0.01,0.007
"9732",9732,0.909774436090226,0.66120218579235,0.765822784810127,133,1,4,0.01,0.007
"9733",9733,0.938650306748466,0.836065573770492,0.884393063583815,163,1,4,0.01,0.007
"9734",9734,0.942196531791908,0.890710382513661,0.915730337078652,173,1,4,0.01,0.007
"9735",9735,0.962732919254658,0.846994535519126,0.901162790697674,161,1,4,0.01,0.007
"9736",9736,0.896551724137931,0.852459016393443,0.873949579831933,174,1,4,0.01,0.007
"9737",9737,0.98235294117647,0.912568306010929,0.946175637393768,170,1,4,0.01,0.007
"9738",9738,0.92982456140351,0.868852459016393,0.898305084745763,171,1,4,0.01,0.007
"9739",9739,0.947058823529412,0.879781420765027,0.912181303116147,170,1,4,0.01,0.007
"9740",9740,0.93452380952381,0.85792349726776,0.894586894586895,168,1,4,0.01,0.007
"9741",9741,0.95483870967742,0.808743169398907,0.875739644970414,155,1,4,0.01,0.007
"9742",9742,0.95,0.830601092896175,0.886297376093295,160,1,4,0.01,0.007
"9743",9743,0.95625,0.836065573770492,0.892128279883382,160,1,4,0.01,0.007
"9744",9744,0.955974842767296,0.830601092896175,0.888888888888889,159,1,4,0.01,0.007
"9745",9745,0.974193548387097,0.825136612021858,0.893491124260355,155,1,4,0.01,0.007
"9746",9746,0.962264150943396,0.836065573770492,0.894736842105263,159,1,4,0.01,0.007
"9747",9747,0.947712418300654,0.792349726775956,0.863095238095238,153,1,4,0.01,0.007
"9748",9748,0.927374301675978,0.907103825136612,0.917127071823205,179,1,4,0.01,0.007
"9749",9749,0.924418604651163,0.868852459016393,0.895774647887324,172,1,4,0.01,0.007
"9750",9750,0.922077922077922,0.775956284153005,0.84272997032641,154,1,4,0.01,0.007
"9751",9751,0.951807228915663,0.863387978142076,0.905444126074499,166,1,4,0.01,0.007
"9752",9752,0.935483870967742,0.792349726775956,0.857988165680473,155,1,4,0.01,0.007
"9753",9753,0.91907514450867,0.868852459016393,0.893258426966292,173,1,4,0.01,0.007
"9754",9754,0.96951219512195,0.868852459016393,0.9164265129683,164,1,4,0.01,0.007
"9755",9755,0.941605839416058,0.704918032786885,0.80625,137,1,4,0.01,0.007
"9756",9756,0.961783439490446,0.825136612021858,0.888235294117647,157,1,4,0.01,0.007
"9757",9757,0.93421052631579,0.775956284153005,0.847761194029851,152,1,4,0.01,0.007
"9758",9758,0.939024390243902,0.841530054644809,0.887608069164265,164,1,4,0.01,0.007
"9759",9759,0.946745562130177,0.87431693989071,0.909090909090909,169,1,4,0.01,0.007
"9760",9760,0.932515337423313,0.830601092896175,0.878612716763006,163,1,4,0.01,0.007
"9761",9761,0.964912280701754,0.901639344262295,0.932203389830508,171,1,4,0.01,0.007
"9762",9762,0.937853107344633,0.907103825136612,0.922222222222222,177,1,4,0.01,0.007
"9763",9763,0.938271604938272,0.830601092896175,0.881159420289855,162,1,4,0.01,0.007
"9764",9764,0.935897435897436,0.797814207650273,0.861356932153392,156,1,4,0.01,0.007
"9765",9765,0.883870967741936,0.748633879781421,0.810650887573965,155,1,4,0.01,0.007
"9766",9766,0.912790697674419,0.85792349726776,0.884507042253521,172,1,4,0.01,0.007
"9767",9767,0.946745562130177,0.87431693989071,0.909090909090909,169,1,4,0.01,0.007
"9768",9768,0.933333333333333,0.841530054644809,0.885057471264368,165,1,4,0.01,0.007
"9769",9769,0.95625,0.836065573770492,0.892128279883382,160,1,4,0.01,0.007
"9770",9770,0.934131736526946,0.852459016393443,0.89142857142857,167,1,4,0.01,0.007
"9771",9771,0.951219512195122,0.852459016393443,0.899135446685879,164,1,4,0.01,0.007
"9772",9772,0.952095808383233,0.868852459016393,0.90857142857143,167,1,4,0.01,0.007
"9773",9773,0.965986394557823,0.775956284153005,0.86060606060606,147,1,4,0.01,0.007
"9774",9774,0.91764705882353,0.852459016393443,0.88385269121813,170,1,4,0.01,0.007
"9775",9775,0.94578313253012,0.85792349726776,0.89971346704871,166,1,4,0.01,0.007
"9776",9776,0.97093023255814,0.912568306010929,0.940845070422535,172,1,4,0.01,0.007
"9777",9777,0.925,0.808743169398907,0.862973760932945,160,1,4,0.01,0.007
"9778",9778,0.925287356321839,0.879781420765027,0.901960784313726,174,1,4,0.01,0.007
"9779",9779,0.92814371257485,0.846994535519126,0.885714285714286,167,1,4,0.01,0.007
"9780",9780,0.921686746987952,0.836065573770492,0.876790830945559,166,1,4,0.01,0.007
"9781",9781,0.975460122699387,0.868852459016393,0.91907514450867,163,1,4,0.01,0.007
"9782",9782,0.966442953020134,0.78688524590164,0.867469879518072,149,1,4,0.01,0.007
"9783",9783,0.955414012738854,0.819672131147541,0.88235294117647,157,1,4,0.01,0.007
"9784",9784,0.932203389830508,0.901639344262295,0.916666666666667,177,1,4,0.01,0.007
"9785",9785,0.95266272189349,0.879781420765027,0.914772727272727,169,1,4,0.01,0.007
"9786",9786,0.942528735632184,0.896174863387978,0.9187675070028,174,1,4,0.01,0.007
"9787",9787,0.95483870967742,0.808743169398907,0.875739644970414,155,1,4,0.01,0.007
"9788",9788,0.912280701754386,0.852459016393443,0.88135593220339,171,1,4,0.01,0.007
"9789",9789,0.938202247191011,0.912568306010929,0.925207756232687,178,1,4,0.01,0.007
"9790",9790,0.948051948051948,0.797814207650273,0.86646884272997,154,1,4,0.01,0.007
"9791",9791,0.946745562130177,0.87431693989071,0.909090909090909,169,1,4,0.01,0.007
"9792",9792,0.933333333333333,0.765027322404372,0.840840840840841,150,1,4,0.01,0.007
"9793",9793,0.909090909090909,0.819672131147541,0.86206896551724,165,1,4,0.01,0.007
"9794",9794,0.96341463414634,0.863387978142076,0.910662824207493,164,1,4,0.01,0.007
"9795",9795,0.920454545454545,0.885245901639344,0.9025069637883,176,1,4,0.01,0.007
"9796",9796,0.94047619047619,0.863387978142076,0.9002849002849,168,1,4,0.01,0.007
"9797",9797,0.95945945945946,0.775956284153005,0.858006042296072,148,1,4,0.01,0.007
"9798",9798,0.923076923076923,0.78688524590164,0.849557522123894,156,1,4,0.01,0.007
"9799",9799,0.946107784431138,0.863387978142076,0.902857142857143,167,1,4,0.01,0.007
"9800",9800,0.909090909090909,0.819672131147541,0.86206896551724,165,1,4,0.01,0.007
"9801",9801,0.963855421686747,0.87431693989071,0.916905444126074,166,1,4,0.01,0.007
"9802",9802,0.962962962962963,0.710382513661202,0.817610062893082,135,1,4,0.01,0.007
"9803",9803,0.925714285714286,0.885245901639344,0.905027932960894,175,1,4,0.01,0.007
"9804",9804,0.936781609195402,0.890710382513661,0.913165266106443,174,1,4,0.01,0.007
"9805",9805,0.955696202531646,0.825136612021858,0.885630498533724,158,1,4,0.01,0.007
"9806",9806,0.937062937062937,0.73224043715847,0.822085889570552,143,1,4,0.01,0.007
"9807",9807,0.95906432748538,0.896174863387978,0.926553672316384,171,1,4,0.01,0.007
"9808",9808,0.941935483870968,0.797814207650273,0.863905325443787,155,1,4,0.01,0.007
"9809",9809,0.900584795321637,0.841530054644809,0.870056497175141,171,1,4,0.01,0.007
"9810",9810,0.97972972972973,0.792349726775956,0.876132930513595,148,1,4,0.01,0.007
"9811",9811,0.97972972972973,0.792349726775956,0.876132930513595,148,1,4,0.01,0.007
"9812",9812,0.939024390243902,0.841530054644809,0.887608069164265,164,1,4,0.01,0.007
"9813",9813,0.951515151515152,0.85792349726776,0.902298850574713,165,1,4,0.01,0.007
"9814",9814,0.902857142857143,0.863387978142076,0.88268156424581,175,1,4,0.01,0.007
"9815",9815,0.952941176470588,0.885245901639344,0.91784702549575,170,1,4,0.01,0.007
"9816",9816,0.950920245398773,0.846994535519126,0.895953757225433,163,1,4,0.01,0.007
"9817",9817,0.930232558139535,0.87431693989071,0.901408450704225,172,1,4,0.01,0.007
"9818",9818,0.918604651162791,0.863387978142076,0.890140845070422,172,1,4,0.01,0.007
"9819",9819,0.963855421686747,0.87431693989071,0.916905444126074,166,1,4,0.01,0.007
"9820",9820,0.939759036144578,0.852459016393443,0.893982808022923,166,1,4,0.01,0.007
"9821",9821,0.9320987654321,0.825136612021858,0.87536231884058,162,1,4,0.01,0.007
"9822",9822,0.945945945945946,0.765027322404372,0.845921450151057,148,1,4,0.01,0.007
"9823",9823,0.927710843373494,0.841530054644809,0.882521489971347,166,1,4,0.01,0.007
"9824",9824,0.94767441860465,0.890710382513661,0.91830985915493,172,1,4,0.01,0.007
"9825",9825,0.945205479452055,0.754098360655738,0.838905775075988,146,1,4,0.01,0.007
"9826",9826,0.94767441860465,0.890710382513661,0.91830985915493,172,1,4,0.01,0.007
"9827",9827,0.947058823529412,0.879781420765027,0.912181303116147,170,1,4,0.01,0.007
"9828",9828,0.96,0.78688524590164,0.864864864864865,150,1,4,0.01,0.007
"9829",9829,0.937106918238994,0.814207650273224,0.871345029239766,159,1,4,0.01,0.007
"9830",9830,0.95625,0.836065573770492,0.892128279883382,160,1,4,0.01,0.007
"9831",9831,0.97530864197531,0.863387978142076,0.915942028985507,162,1,4,0.01,0.007
"9832",9832,0.935294117647059,0.868852459016393,0.90084985835694,170,1,4,0.01,0.007
"9833",9833,0.964788732394366,0.748633879781421,0.843076923076923,142,1,4,0.01,0.007
"9834",9834,0.96341463414634,0.863387978142076,0.910662824207493,164,1,4,0.01,0.007
"9835",9835,0.918604651162791,0.863387978142076,0.890140845070422,172,1,4,0.01,0.007
"9836",9836,0.929936305732484,0.797814207650273,0.858823529411765,157,1,4,0.01,0.007
"9837",9837,0.974358974358974,0.830601092896175,0.896755162241888,156,1,4,0.01,0.007
"9838",9838,0.930232558139535,0.87431693989071,0.901408450704225,172,1,4,0.01,0.007
"9839",9839,0.96969696969697,0.87431693989071,0.919540229885057,165,1,4,0.01,0.007
"9840",9840,0.940119760479042,0.85792349726776,0.897142857142857,167,1,4,0.01,0.007
"9841",9841,0.94078947368421,0.781420765027322,0.853731343283582,152,1,4,0.01,0.007
"9842",9842,0.93103448275862,0.885245901639344,0.907563025210084,174,1,4,0.01,0.007
"9843",9843,0.958333333333333,0.879781420765027,0.917378917378917,168,1,4,0.01,0.007
"9844",9844,0.953216374269006,0.890710382513661,0.92090395480226,171,1,4,0.01,0.007
"9845",9845,0.973509933774834,0.80327868852459,0.880239520958084,151,1,4,0.01,0.007
"9846",9846,0.971264367816092,0.923497267759563,0.946778711484594,174,1,4,0.01,0.007
"9847",9847,0.941520467836257,0.879781420765027,0.909604519774011,171,1,4,0.01,0.007
"9998",9998,0.914772727272727,0.879781420765027,0.896935933147632,176,1,6,0.01,0.007
"9999",9999,0.925465838509317,0.814207650273224,0.866279069767442,161,1,6,0.01,0.007
"10000",10000,0.92638036809816,0.825136612021858,0.872832369942196,163,1,6,0.01,0.007
"10001",10001,0.94578313253012,0.85792349726776,0.89971346704871,166,1,6,0.01,0.007
"10002",10002,0.932885906040268,0.759562841530055,0.837349397590361,149,1,6,0.01,0.007
"10003",10003,0.96875,0.846994535519126,0.903790087463557,160,1,6,0.01,0.007
"10004",10004,0.952380952380952,0.87431693989071,0.911680911680912,168,1,6,0.01,0.007
"10005",10005,0.955128205128205,0.814207650273224,0.87905604719764,156,1,6,0.01,0.007
"10006",10006,0.910112359550562,0.885245901639344,0.897506925207756,178,1,6,0.01,0.007
"10007",10007,0.952702702702703,0.770491803278688,0.851963746223565,148,1,6,0.01,0.007
"10008",10008,0.947976878612717,0.896174863387978,0.921348314606742,173,1,6,0.01,0.007
"10009",10009,0.937853107344633,0.907103825136612,0.922222222222222,177,1,6,0.01,0.007
"10010",10010,0.94478527607362,0.841530054644809,0.890173410404624,163,1,6,0.01,0.007
"10011",10011,0.926136363636364,0.890710382513661,0.90807799442897,176,1,6,0.01,0.007
"10012",10012,0.954248366013072,0.797814207650273,0.869047619047619,153,1,6,0.01,0.007
"10013",10013,0.957831325301205,0.868852459016393,0.911174785100287,166,1,6,0.01,0.007
"10014",10014,0.952941176470588,0.885245901639344,0.91784702549575,170,1,6,0.01,0.007
"10015",10015,0.915730337078652,0.890710382513661,0.903047091412742,178,1,6,0.01,0.007
"10016",10016,0.888888888888889,0.87431693989071,0.881542699724518,180,1,6,0.01,0.007
"10017",10017,0.92258064516129,0.781420765027322,0.846153846153846,155,1,6,0.01,0.007
"10018",10018,0.93063583815029,0.879781420765027,0.904494382022472,173,1,6,0.01,0.007
"10019",10019,0.912280701754386,0.852459016393443,0.88135593220339,171,1,6,0.01,0.007
"10020",10020,0.934131736526946,0.852459016393443,0.89142857142857,167,1,6,0.01,0.007
"10021",10021,0.936416184971098,0.885245901639344,0.910112359550562,173,1,6,0.01,0.007
"10022",10022,0.93452380952381,0.85792349726776,0.894586894586895,168,1,6,0.01,0.007
"10023",10023,0.91764705882353,0.852459016393443,0.88385269121813,170,1,6,0.01,0.007
"10024",10024,0.943181818181818,0.907103825136612,0.924791086350975,176,1,6,0.01,0.007
"10025",10025,0.938650306748466,0.836065573770492,0.884393063583815,163,1,6,0.01,0.007
"10026",10026,0.950920245398773,0.846994535519126,0.895953757225433,163,1,6,0.01,0.007
"10027",10027,0.915032679738562,0.765027322404372,0.833333333333333,153,1,6,0.01,0.007
"10028",10028,0.946745562130177,0.87431693989071,0.909090909090909,169,1,6,0.01,0.007
"10029",10029,0.92814371257485,0.846994535519126,0.885714285714286,167,1,6,0.01,0.007
"10030",10030,0.942857142857143,0.901639344262295,0.921787709497207,175,1,6,0.01,0.007
"10031",10031,0.933734939759036,0.846994535519126,0.888252148997135,166,1,6,0.01,0.007
"10032",10032,0.929032258064516,0.78688524590164,0.85207100591716,155,1,6,0.01,0.007
"10033",10033,0.926966292134832,0.901639344262295,0.914127423822715,178,1,6,0.01,0.007
"10034",10034,0.92485549132948,0.87431693989071,0.898876404494382,173,1,6,0.01,0.007
"10035",10035,0.92638036809816,0.825136612021858,0.872832369942196,163,1,6,0.01,0.007
"10036",10036,0.926829268292683,0.830601092896175,0.876080691642651,164,1,6,0.01,0.007
"10037",10037,0.947976878612717,0.896174863387978,0.921348314606742,173,1,6,0.01,0.007
"10038",10038,0.94701986754967,0.781420765027322,0.8562874251497,151,1,6,0.01,0.007
"10039",10039,0.925,0.808743169398907,0.862973760932945,160,1,6,0.01,0.007
"10040",10040,0.942528735632184,0.896174863387978,0.9187675070028,174,1,6,0.01,0.007
"10041",10041,0.960264900662252,0.792349726775956,0.868263473053892,151,1,6,0.01,0.007
"10042",10042,0.924528301886792,0.80327868852459,0.859649122807018,159,1,6,0.01,0.007
"10043",10043,0.92638036809816,0.825136612021858,0.872832369942196,163,1,6,0.01,0.007
"10044",10044,0.919254658385093,0.808743169398907,0.86046511627907,161,1,6,0.01,0.007
"10045",10045,0.943037974683544,0.814207650273224,0.873900293255132,158,1,6,0.01,0.007
"10046",10046,0.92814371257485,0.846994535519126,0.885714285714286,167,1,6,0.01,0.007
"10047",10047,0.952095808383233,0.868852459016393,0.90857142857143,167,1,6,0.01,0.007
"10048",10048,0.96987951807229,0.879781420765027,0.922636103151862,166,1,6,0.01,0.007
"10049",10049,0.915254237288136,0.885245901639344,0.9,177,1,6,0.01,0.007
"10050",10050,0.912790697674419,0.85792349726776,0.884507042253521,172,1,6,0.01,0.007
"10051",10051,0.935672514619883,0.87431693989071,0.903954802259887,171,1,6,0.01,0.007
"10052",10052,0.911242603550296,0.841530054644809,0.875,169,1,6,0.01,0.007
"10053",10053,0.946107784431138,0.863387978142076,0.902857142857143,167,1,6,0.01,0.007
"10054",10054,0.916129032258065,0.775956284153005,0.840236686390533,155,1,6,0.01,0.007
"10055",10055,0.934131736526946,0.852459016393443,0.89142857142857,167,1,6,0.01,0.007
"10056",10056,0.909604519774011,0.879781420765027,0.894444444444444,177,1,6,0.01,0.007
"10057",10057,0.952702702702703,0.770491803278688,0.851963746223565,148,1,6,0.01,0.007
"10058",10058,0.91907514450867,0.868852459016393,0.893258426966292,173,1,6,0.01,0.007
"10059",10059,0.952095808383233,0.868852459016393,0.90857142857143,167,1,6,0.01,0.007
"10060",10060,0.951219512195122,0.852459016393443,0.899135446685879,164,1,6,0.01,0.007
"10061",10061,0.935294117647059,0.868852459016393,0.90084985835694,170,1,6,0.01,0.007
"10062",10062,0.935294117647059,0.868852459016393,0.90084985835694,170,1,6,0.01,0.007
"10063",10063,0.94904458598726,0.814207650273224,0.876470588235294,157,1,6,0.01,0.007
"10064",10064,0.923566878980892,0.792349726775956,0.852941176470588,157,1,6,0.01,0.007
"10065",10065,0.93491124260355,0.863387978142076,0.897727272727273,169,1,6,0.01,0.007
"10066",10066,0.950920245398773,0.846994535519126,0.895953757225433,163,1,6,0.01,0.007
"10067",10067,0.911111111111111,0.896174863387978,0.90358126721763,180,1,6,0.01,0.007
"10068",10068,0.942196531791908,0.890710382513661,0.915730337078652,173,1,6,0.01,0.007
"10069",10069,0.93167701863354,0.819672131147541,0.872093023255814,161,1,6,0.01,0.007
"10070",10070,0.935294117647059,0.868852459016393,0.90084985835694,170,1,6,0.01,0.007
"10071",10071,0.94871794871795,0.808743169398907,0.87315634218289,156,1,6,0.01,0.007
"10072",10072,0.91358024691358,0.808743169398907,0.857971014492754,162,1,6,0.01,0.007
"10073",10073,0.916201117318436,0.896174863387978,0.906077348066298,179,1,6,0.01,0.007
"10074",10074,0.96875,0.846994535519126,0.903790087463557,160,1,6,0.01,0.007
"10075",10075,0.903409090909091,0.868852459016393,0.885793871866295,176,1,6,0.01,0.007
"10076",10076,0.934131736526946,0.852459016393443,0.89142857142857,167,1,6,0.01,0.007
"10077",10077,0.93063583815029,0.879781420765027,0.904494382022472,173,1,6,0.01,0.007
"10078",10078,0.948051948051948,0.797814207650273,0.86646884272997,154,1,6,0.01,0.007
"10079",10079,0.925714285714286,0.885245901639344,0.905027932960894,175,1,6,0.01,0.007
"10080",10080,0.908045977011494,0.863387978142076,0.88515406162465,174,1,6,0.01,0.007
"10081",10081,0.941520467836257,0.879781420765027,0.909604519774011,171,1,6,0.01,0.007
"10082",10082,0.943181818181818,0.907103825136612,0.924791086350975,176,1,6,0.01,0.007
"10083",10083,0.955696202531646,0.825136612021858,0.885630498533724,158,1,6,0.01,0.007
"10084",10084,0.93491124260355,0.863387978142076,0.897727272727273,169,1,6,0.01,0.007
"10085",10085,0.926136363636364,0.890710382513661,0.90807799442897,176,1,6,0.01,0.007
"10086",10086,0.897297297297297,0.907103825136612,0.902173913043478,185,1,6,0.01,0.007
"10087",10087,0.932584269662921,0.907103825136612,0.9196675900277,178,1,6,0.01,0.007
"10088",10088,0.910714285714286,0.836065573770492,0.871794871794872,168,1,6,0.01,0.007
"10089",10089,0.950617283950617,0.841530054644809,0.892753623188406,162,1,6,0.01,0.007
"10090",10090,0.928994082840237,0.85792349726776,0.892045454545455,169,1,6,0.01,0.007
"10091",10091,0.910714285714286,0.836065573770492,0.871794871794872,168,1,6,0.01,0.007
"10092",10092,0.930232558139535,0.87431693989071,0.901408450704225,172,1,6,0.01,0.007
"10093",10093,0.942528735632184,0.896174863387978,0.9187675070028,174,1,6,0.01,0.007
"10094",10094,0.928994082840237,0.85792349726776,0.892045454545455,169,1,6,0.01,0.007
"10095",10095,0.916666666666667,0.781420765027322,0.843657817109145,156,1,6,0.01,0.007
"10096",10096,0.939759036144578,0.852459016393443,0.893982808022923,166,1,6,0.01,0.007
"10097",10097,0.925925925925926,0.819672131147541,0.869565217391304,162,1,6,0.01,0.007
"10098",10098,0.93103448275862,0.885245901639344,0.907563025210084,174,1,6,0.01,0.007
"10099",10099,0.910112359550562,0.885245901639344,0.897506925207756,178,1,6,0.01,0.007
"10100",10100,0.915254237288136,0.885245901639344,0.9,177,1,6,0.01,0.007
"10101",10101,0.925287356321839,0.879781420765027,0.901960784313726,174,1,6,0.01,0.007
"10102",10102,0.960264900662252,0.792349726775956,0.868263473053892,151,1,6,0.01,0.007
"10103",10103,0.915730337078652,0.890710382513661,0.903047091412742,178,1,6,0.01,0.007
"10104",10104,0.92814371257485,0.846994535519126,0.885714285714286,167,1,6,0.01,0.007
"10105",10105,0.936416184971098,0.885245901639344,0.910112359550562,173,1,6,0.01,0.007
"10106",10106,0.943037974683544,0.814207650273224,0.873900293255132,158,1,6,0.01,0.007
"10107",10107,0.92485549132948,0.87431693989071,0.898876404494382,173,1,6,0.01,0.007
"10108",10108,0.94857142857143,0.907103825136612,0.927374301675978,175,1,6,0.01,0.007
"10109",10109,0.927272727272727,0.836065573770492,0.879310344827586,165,1,6,0.01,0.007
"10110",10110,0.926136363636364,0.890710382513661,0.90807799442897,176,1,6,0.01,0.007
"10111",10111,0.94078947368421,0.781420765027322,0.853731343283582,152,1,6,0.01,0.007
"10112",10112,0.94578313253012,0.85792349726776,0.89971346704871,166,1,6,0.01,0.007
"10113",10113,0.925287356321839,0.879781420765027,0.901960784313726,174,1,6,0.01,0.007
"10114",10114,0.941935483870968,0.797814207650273,0.863905325443787,155,1,6,0.01,0.007
"10115",10115,0.94047619047619,0.863387978142076,0.9002849002849,168,1,6,0.01,0.007
"10116",10116,0.910179640718563,0.830601092896175,0.86857142857143,167,1,6,0.01,0.007
"10117",10117,0.94478527607362,0.841530054644809,0.890173410404624,163,1,6,0.01,0.007
"10118",10118,0.937888198757764,0.825136612021858,0.877906976744186,161,1,6,0.01,0.007
"10119",10119,0.94767441860465,0.890710382513661,0.91830985915493,172,1,6,0.01,0.007
"10120",10120,0.937142857142857,0.896174863387978,0.916201117318436,175,1,6,0.01,0.007
"10121",10121,0.927272727272727,0.836065573770492,0.879310344827586,165,1,6,0.01,0.007
"10122",10122,0.93125,0.814207650273224,0.868804664723032,160,1,6,0.01,0.007
"10123",10123,0.920454545454545,0.885245901639344,0.9025069637883,176,1,6,0.01,0.007
"10124",10124,0.941558441558442,0.792349726775956,0.86053412462908,154,1,6,0.01,0.007
"10125",10125,0.920454545454545,0.885245901639344,0.9025069637883,176,1,6,0.01,0.007
"10126",10126,0.957055214723926,0.852459016393443,0.901734104046243,163,1,6,0.01,0.007
"10127",10127,0.92090395480226,0.890710382513661,0.905555555555555,177,1,6,0.01,0.007
"10128",10128,0.964071856287425,0.879781420765027,0.92,167,1,6,0.01,0.007
