"","X","workerID","precision","recall","fmeasure","num_annotations","dist","dist_cluster","num_workers","num_voters"
"13424",13424,122,0.902298850574713,0.844086021505376,0.872222222222222,174,0.007,0.007,2,1
"13425",13425,123,0.970238095238095,0.876344086021505,0.92090395480226,168,0.007,0.007,2,1
"13426",13426,124,0.966101694915254,0.919354838709677,0.942148760330578,177,0.007,0.007,2,1
"13427",13427,125,0.980392156862745,0.806451612903226,0.88495575221239,153,0.007,0.007,2,1
"13428",13428,126,0.967532467532468,0.801075268817204,0.876470588235294,154,0.007,0.007,2,1
"13429",13429,127,0.911949685534591,0.779569892473118,0.840579710144927,159,0.007,0.007,2,1
"13430",13430,128,0.96590909090909,0.913978494623656,0.939226519337017,176,0.007,0.007,2,1
"13431",13431,129,0.95774647887324,0.731182795698925,0.829268292682927,142,0.007,0.007,2,1
"13432",13432,130,0.915151515151515,0.811827956989247,0.86039886039886,165,0.007,0.007,2,1
"13433",13433,131,0.986842105263158,0.806451612903226,0.88757396449704,152,0.007,0.007,2,1
"13434",13434,132,0.932885906040268,0.747311827956989,0.829850746268657,149,0.007,0.007,2,1
"13435",13435,133,0.976190476190476,0.881720430107527,0.926553672316384,168,0.007,0.007,2,1
"13436",13436,134,0.964071856287425,0.865591397849462,0.912181303116147,167,0.007,0.007,2,1
"13437",13437,135,0.944444444444444,0.913978494623656,0.92896174863388,180,0.007,0.007,2,1
"13438",13438,136,1,0.876344086021505,0.934097421203438,163,0.007,0.007,2,1
"13439",13439,137,0.970588235294118,0.887096774193548,0.926966292134831,170,0.007,0.007,2,1
"13440",13440,138,0.742222222222222,0.897849462365591,0.81265206812652,225,0.007,0.007,2,1
"13441",13441,139,0.920245398773006,0.806451612903226,0.859598853868195,163,0.007,0.007,2,1
"13442",13442,140,0.968944099378882,0.838709677419355,0.899135446685879,161,0.007,0.007,2,1
"13443",13443,141,0.971830985915493,0.741935483870968,0.841463414634146,142,0.007,0.007,2,1
"13444",13444,142,0.966101694915254,0.919354838709677,0.942148760330578,177,0.007,0.007,2,1
"13445",13445,143,0.986754966887417,0.801075268817204,0.88427299703264,151,0.007,0.007,2,1
"13446",13446,144,0.947712418300654,0.779569892473118,0.855457227138643,153,0.007,0.007,2,1
"13447",13447,145,0.95031055900621,0.82258064516129,0.881844380403458,161,0.007,0.007,2,1
"13448",13448,146,0.97159090909091,0.919354838709677,0.94475138121547,176,0.007,0.007,2,1
"13449",13449,147,0.975,0.838709677419355,0.901734104046243,160,0.007,0.007,2,1
"13450",13450,148,0.973684210526316,0.795698924731183,0.875739644970414,152,0.007,0.007,2,1
"13451",13451,149,0.931818181818182,0.881720430107527,0.906077348066298,176,0.007,0.007,2,1
"13452",13452,150,0.751295336787565,0.779569892473118,0.765171503957784,193,0.007,0.007,2,1
"13603",13603,1,0.914110429447853,0.801075268817204,0.853868194842407,163,0.007,0.007,3,1
"13604",13604,2,0.925133689839572,0.93010752688172,0.927613941018767,187,0.007,0.007,3,1
"13605",13605,3,0.960264900662252,0.779569892473118,0.86053412462908,151,0.007,0.007,3,1
"13606",13606,4,0.92982456140351,0.85483870967742,0.890756302521008,171,0.007,0.007,3,1
"13607",13607,5,0.790322580645161,0.790322580645161,0.790322580645161,186,0.007,0.007,3,1
"13608",13608,6,0.95906432748538,0.881720430107527,0.9187675070028,171,0.007,0.007,3,1
