"","precision","recall","fmeasure","nb_obs","num_voters","num_workers","ratio"
"3266",0.745098039215686,0.168514412416851,0.274864376130199,102,10,25,"(0.2,0.4]"
"3267",0.675862068965517,0.217294900221729,0.328859060402685,145,10,25,"(0.2,0.4]"
"3268",0.738095238095238,0.137472283813747,0.231775700934579,84,10,25,"(0.2,0.4]"
"3269",0.717391304347826,0.146341463414634,0.243093922651934,92,10,25,"(0.2,0.4]"
"3270",0.738461538461539,0.212860310421286,0.330464716006885,130,10,25,"(0.2,0.4]"
"3271",0.726618705035971,0.223946784922395,0.342372881355932,139,10,25,"(0.2,0.4]"
"3272",0.738636363636364,0.144124168514412,0.241187384044527,88,10,25,"(0.2,0.4]"
"3273",0.729508196721312,0.197339246119734,0.31064572425829,122,10,25,"(0.2,0.4]"
"3274",0.760416666666667,0.161862527716186,0.26691042047532,96,10,25,"(0.2,0.4]"
"3275",0.733333333333333,0.170731707317073,0.276978417266187,105,10,25,"(0.2,0.4]"
"3276",0.712871287128713,0.159645232815965,0.260869565217391,101,10,25,"(0.2,0.4]"
"3277",0.705357142857143,0.175166297117517,0.280639431616341,112,10,25,"(0.2,0.4]"
"3278",0.714285714285714,0.188470066518847,0.298245614035088,119,10,25,"(0.2,0.4]"
"3279",0.722972972972973,0.237250554323725,0.357262103505843,148,10,25,"(0.2,0.4]"
"3280",0.710280373831776,0.168514412416851,0.272401433691756,107,10,25,"(0.2,0.4]"
"3281",0.724409448818898,0.203991130820399,0.318339100346021,127,10,25,"(0.2,0.4]"
"3282",0.682242990654206,0.161862527716186,0.261648745519713,107,10,25,"(0.2,0.4]"
"3283",0.683823529411765,0.206208425720621,0.316865417376491,136,10,25,"(0.2,0.4]"
"3284",0.7196261682243,0.170731707317073,0.275985663082437,107,10,25,"(0.2,0.4]"
"3285",0.704918032786885,0.190687361419069,0.300174520069808,122,10,25,"(0.2,0.4]"
"3286",0.766666666666667,0.152993348115299,0.255083179297597,90,10,25,"(0.2,0.4]"
"3287",0.703125,0.199556541019956,0.310880829015544,128,10,25,"(0.2,0.4]"
"3288",0.691176470588235,0.208425720620843,0.320272572402044,136,10,25,"(0.2,0.4]"
"3289",0.759615384615385,0.175166297117517,0.284684684684685,104,10,25,"(0.2,0.4]"
"3290",0.704545454545455,0.206208425720621,0.319039451114923,132,10,25,"(0.2,0.4]"
"3291",0.719101123595506,0.141906873614191,0.237037037037037,89,10,25,"(0.2,0.4]"
"3292",0.719424460431655,0.221729490022173,0.338983050847458,139,10,25,"(0.2,0.4]"
"3293",0.720338983050847,0.188470066518847,0.298769771528998,118,10,25,"(0.2,0.4]"
"3294",0.70945945945946,0.232815964523282,0.350584307178631,148,10,25,"(0.2,0.4]"
"3295",0.654867256637168,0.164079822616408,0.262411347517730,113,10,25,"(0.2,0.4]"
"3296",0.717948717948718,0.186252771618625,0.295774647887324,117,10,25,"(0.2,0.4]"
"3297",0.745454545454545,0.181818181818182,0.292335115864528,110,10,25,"(0.2,0.4]"
"3298",0.746835443037975,0.130820399113082,0.222641509433962,79,10,25,"(0.2,0.4]"
"3299",0.734939759036145,0.135254988913525,0.228464419475655,83,10,25,"(0.2,0.4]"
"3300",0.675862068965517,0.217294900221729,0.328859060402685,145,10,25,"(0.2,0.4]"
"3301",0.698275862068966,0.17960088691796,0.285714285714286,116,10,25,"(0.2,0.4]"
"3302",0.725274725274725,0.146341463414634,0.243542435424354,91,10,25,"(0.2,0.4]"
"3303",0.70873786407767,0.161862527716186,0.263537906137184,103,10,25,"(0.2,0.4]"
"3304",0.707317073170732,0.192904656319290,0.303135888501742,123,10,25,"(0.2,0.4]"
"3305",0.681818181818182,0.199556541019956,0.308747855917667,132,10,25,"(0.2,0.4]"
"3306",0.670588235294118,0.252771618625277,0.367149758454106,170,10,25,"(0.2,0.4]"
"3307",0.70940170940171,0.184035476718404,0.292253521126761,117,10,25,"(0.2,0.4]"
"3308",0.697841726618705,0.215077605321508,0.328813559322034,139,10,25,"(0.2,0.4]"
"3309",0.723809523809524,0.168514412416851,0.273381294964029,105,10,25,"(0.2,0.4]"
"3310",0.689075630252101,0.181818181818182,0.287719298245614,119,10,25,"(0.2,0.4]"
"3311",0.674603174603175,0.188470066518847,0.294627383015598,126,10,25,"(0.2,0.4]"
"3312",0.730337078651685,0.144124168514412,0.240740740740741,89,10,25,"(0.2,0.4]"
"3313",0.690647482014389,0.212860310421286,0.325423728813559,139,10,25,"(0.2,0.4]"
"3314",0.751937984496124,0.215077605321508,0.33448275862069,129,10,25,"(0.2,0.4]"
"3315",0.681818181818182,0.232815964523282,0.347107438016529,154,10,25,"(0.2,0.4]"
"3316",0.68141592920354,0.170731707317073,0.273049645390071,113,10,25,"(0.2,0.4]"
"3317",0.75,0.139689578713969,0.235514018691589,84,10,25,"(0.2,0.4]"
"3318",0.7265625,0.206208425720621,0.321243523316062,128,10,25,"(0.2,0.4]"
"3319",0.692982456140351,0.175166297117517,0.279646017699115,114,10,25,"(0.2,0.4]"
"3320",0.690647482014389,0.212860310421286,0.325423728813559,139,10,25,"(0.2,0.4]"
"3321",0.689655172413793,0.177383592017738,0.282186948853616,116,10,25,"(0.2,0.4]"
"3322",0.707317073170732,0.192904656319290,0.303135888501742,123,10,25,"(0.2,0.4]"
"3323",0.738636363636364,0.144124168514412,0.241187384044527,88,10,25,"(0.2,0.4]"
"3324",0.710526315789474,0.17960088691796,0.286725663716814,114,10,25,"(0.2,0.4]"
"3325",0.732142857142857,0.181818181818182,0.291296625222025,112,10,25,"(0.2,0.4]"
"3326",0.715447154471545,0.195121951219512,0.306620209059233,123,10,25,"(0.2,0.4]"
"3327",0.70940170940171,0.184035476718404,0.292253521126761,117,10,25,"(0.2,0.4]"
"3328",0.763440860215054,0.157427937915743,0.261029411764706,93,10,25,"(0.2,0.4]"
"3329",0.672514619883041,0.254988913525499,0.369774919614148,171,10,25,"(0.2,0.4]"
"3330",0.698924731182796,0.144124168514412,0.238970588235294,93,10,25,"(0.2,0.4]"
"3331",0.69672131147541,0.188470066518847,0.296684118673647,122,10,25,"(0.2,0.4]"
"3332",0.715447154471545,0.195121951219512,0.306620209059233,123,10,25,"(0.2,0.4]"
"3333",0.700854700854701,0.181818181818182,0.288732394366197,117,10,25,"(0.2,0.4]"
"3334",0.686567164179104,0.203991130820399,0.314529914529915,134,10,25,"(0.2,0.4]"
"3335",0.686440677966102,0.17960088691796,0.284710017574692,118,10,25,"(0.2,0.4]"
"3336",0.707317073170732,0.192904656319290,0.303135888501742,123,10,25,"(0.2,0.4]"
"3337",0.690721649484536,0.148558758314856,0.244525547445255,97,10,25,"(0.2,0.4]"
"3338",0.681481481481481,0.203991130820399,0.313993174061433,135,10,25,"(0.2,0.4]"
"3339",0.695121951219512,0.252771618625277,0.370731707317073,164,10,25,"(0.2,0.4]"
"3340",0.69172932330827,0.203991130820399,0.315068493150685,133,10,25,"(0.2,0.4]"
"3341",0.740740740740741,0.221729490022173,0.341296928327645,135,10,25,"(0.2,0.4]"
"3342",0.728813559322034,0.190687361419069,0.302284710017575,118,10,25,"(0.2,0.4]"
"3343",0.7196261682243,0.170731707317073,0.275985663082437,107,10,25,"(0.2,0.4]"
"3344",0.688,0.190687361419069,0.298611111111111,125,10,25,"(0.2,0.4]"
"3345",0.745454545454545,0.181818181818182,0.292335115864528,110,10,25,"(0.2,0.4]"
"3346",0.722222222222222,0.172949002217295,0.279069767441860,108,10,25,"(0.2,0.4]"
"3347",0.738738738738739,0.181818181818182,0.291814946619217,111,10,25,"(0.2,0.4]"
"3348",0.7,0.186252771618625,0.294220665499124,120,10,25,"(0.2,0.4]"
"3349",0.706766917293233,0.208425720620843,0.321917808219178,133,10,25,"(0.2,0.4]"
"3350",0.713375796178344,0.248337028824834,0.368421052631579,157,10,25,"(0.2,0.4]"
"3351",0.655844155844156,0.223946784922395,0.333884297520661,154,10,25,"(0.2,0.4]"
"3352",0.736842105263158,0.155210643015521,0.256410256410256,95,10,25,"(0.2,0.4]"
"3353",0.783333333333333,0.104212860310421,0.183953033268102,60,10,25,"(0.2,0.4]"
"3354",0.744186046511628,0.212860310421286,0.331034482758621,129,10,25,"(0.2,0.4]"
"3355",0.661290322580645,0.181818181818182,0.285217391304348,124,10,25,"(0.2,0.4]"
"3356",0.729166666666667,0.155210643015521,0.255941499085923,96,10,25,"(0.2,0.4]"
"3357",0.718181818181818,0.175166297117517,0.281639928698752,110,10,25,"(0.2,0.4]"
"3358",0.694117647058824,0.130820399113082,0.220149253731343,85,10,25,"(0.2,0.4]"
"3359",0.72,0.239467849223947,0.359400998336107,150,10,25,"(0.2,0.4]"
"3360",0.695652173913043,0.177383592017738,0.282685512367491,115,10,25,"(0.2,0.4]"
"3361",0.738317757009346,0.175166297117517,0.283154121863799,107,10,25,"(0.2,0.4]"
"3362",0.714285714285714,0.166297117516630,0.269784172661870,105,10,25,"(0.2,0.4]"
"3363",0.71551724137931,0.184035476718404,0.292768959435626,116,10,25,"(0.2,0.4]"
"3364",0.74561403508772,0.188470066518847,0.300884955752212,114,10,25,"(0.2,0.4]"
"3365",0.728395061728395,0.130820399113082,0.221804511278195,81,10,25,"(0.2,0.4]"
"3366",0.76530612244898,0.166297117516630,0.273224043715847,98,10,25,"(0.2,0.4]"
"3367",0.709677419354839,0.24390243902439,0.363036303630363,155,10,25,"(0.2,0.4]"
"3368",0.735042735042735,0.190687361419069,0.302816901408451,117,10,25,"(0.2,0.4]"
"3369",0.693333333333333,0.11529933481153,0.197718631178707,75,10,25,"(0.2,0.4]"
"3370",0.7,0.186252771618625,0.294220665499124,120,10,25,"(0.2,0.4]"
"3371",0.689189189189189,0.226164079822616,0.340567612687813,148,10,25,"(0.2,0.4]"
"3372",0.775280898876405,0.152993348115299,0.255555555555556,89,10,25,"(0.2,0.4]"
"3373",0.71311475409836,0.192904656319290,0.303664921465969,122,10,25,"(0.2,0.4]"
"3374",0.672,0.186252771618625,0.291666666666667,125,10,25,"(0.2,0.4]"
"3375",0.734513274336283,0.184035476718404,0.294326241134752,113,10,25,"(0.2,0.4]"
"3376",0.688622754491018,0.254988913525499,0.372168284789644,167,10,25,"(0.2,0.4]"
"3377",0.717105263157895,0.241685144124169,0.361525704809287,152,10,25,"(0.2,0.4]"
"3378",0.692737430167598,0.274944567627494,0.393650793650794,179,10,25,"(0.2,0.4]"
"3379",0.719298245614035,0.181818181818182,0.290265486725664,114,10,25,"(0.2,0.4]"
"3380",0.69047619047619,0.192904656319290,0.30155979202773,126,10,25,"(0.2,0.4]"
"3381",0.714285714285714,0.166297117516630,0.269784172661870,105,10,25,"(0.2,0.4]"
"3382",0.778947368421053,0.164079822616408,0.271062271062271,95,10,25,"(0.2,0.4]"
"3383",0.647058823529412,0.146341463414634,0.238698010849910,102,10,25,"(0.2,0.4]"
"3384",0.7265625,0.206208425720621,0.321243523316062,128,10,25,"(0.2,0.4]"
"3385",0.722689075630252,0.190687361419069,0.301754385964912,119,10,25,"(0.2,0.4]"
"3386",0.752475247524752,0.168514412416851,0.275362318840580,101,10,25,"(0.2,0.4]"
"3387",0.71311475409836,0.192904656319290,0.303664921465969,122,10,25,"(0.2,0.4]"
"3388",0.726415094339623,0.170731707317073,0.276481149012567,106,10,25,"(0.2,0.4]"
"3389",0.691056910569106,0.188470066518847,0.296167247386760,123,10,25,"(0.2,0.4]"
"3390",0.718446601941748,0.164079822616408,0.267148014440433,103,10,25,"(0.2,0.4]"
"3391",0.708029197080292,0.215077605321508,0.329931972789116,137,10,25,"(0.2,0.4]"
"3392",0.732824427480916,0.212860310421286,0.329896907216495,131,10,25,"(0.2,0.4]"
"3393",0.71900826446281,0.192904656319290,0.304195804195804,121,10,25,"(0.2,0.4]"
"3394",0.740740740740741,0.177383592017738,0.286225402504472,108,10,25,"(0.2,0.4]"
"3395",0.723404255319149,0.226164079822616,0.344594594594595,141,10,25,"(0.2,0.4]"
"3396",0.713333333333333,0.237250554323725,0.356073211314476,150,10,25,"(0.2,0.4]"
"3397",0.70754716981132,0.166297117516630,0.269299820466786,106,10,25,"(0.2,0.4]"
"3398",0.691176470588235,0.208425720620843,0.320272572402044,136,10,25,"(0.2,0.4]"
"3399",0.74025974025974,0.126385809312639,0.215909090909091,77,10,25,"(0.2,0.4]"
"3400",0.703703703703704,0.210643015521064,0.324232081911263,135,10,25,"(0.2,0.4]"
"3401",0.690322580645161,0.237250554323725,0.353135313531353,155,8,25,"(0.2,0.4]"
"3402",0.672,0.186252771618625,0.291666666666667,125,8,25,"(0.2,0.4]"
"3403",0.654822335025381,0.286031042128603,0.398148148148148,197,8,25,"(0.2,0.4]"
"3404",0.676470588235294,0.254988913525499,0.370370370370370,170,8,25,"(0.2,0.4]"
"3405",0.684647302904564,0.365853658536585,0.476878612716763,241,8,25,"(0.2,0.4]"
"3406",0.647773279352227,0.354767184035477,0.458452722063037,247,8,25,"(0.2,0.4]"
"3407",0.670157068062827,0.283813747228381,0.398753894080997,191,8,25,"(0.2,0.4]"
"3408",0.640552995391705,0.308203991130820,0.416167664670659,217,8,25,"(0.2,0.4]"
"3409",0.653409090909091,0.254988913525499,0.366826156299841,176,8,25,"(0.2,0.4]"
"3410",0.665217391304348,0.339246119733925,0.449339207048458,230,8,25,"(0.2,0.4]"
"3411",0.662745098039216,0.374722838137472,0.478753541076487,255,8,25,"(0.2,0.4]"
"3412",0.656976744186046,0.250554323725055,0.362760834670947,172,8,25,"(0.2,0.4]"
"3413",0.694835680751174,0.328159645232816,0.445783132530121,213,8,25,"(0.2,0.4]"
"3414",0.662921348314607,0.261640798226164,0.375198728139905,178,8,25,"(0.2,0.4]"
"3415",0.683417085427136,0.301552106430155,0.418461538461538,199,8,25,"(0.2,0.4]"
"3416",0.67,0.297117516629712,0.411674347158218,200,8,25,"(0.2,0.4]"
"3417",0.61244019138756,0.283813747228381,0.387878787878788,209,8,25,"(0.2,0.4]"
"3418",0.658031088082902,0.28159645232816,0.394409937888199,193,8,25,"(0.2,0.4]"
"3419",0.676616915422886,0.301552106430155,0.41717791411043,201,8,25,"(0.2,0.4]"
"3420",0.658536585365854,0.35920177383592,0.464849354375897,246,8,25,"(0.2,0.4]"
"3421",0.68348623853211,0.330376940133038,0.445440956651719,218,8,25,"(0.2,0.4]"
"3422",0.637209302325581,0.303769401330377,0.411411411411411,215,8,25,"(0.2,0.4]"
"3423",0.664670658682635,0.246119733924612,0.359223300970874,167,8,25,"(0.2,0.4]"
"3424",0.681318681318681,0.274944567627494,0.391785150078989,182,8,25,"(0.2,0.4]"
"3425",0.624472573839662,0.328159645232816,0.430232558139535,237,8,25,"(0.2,0.4]"
"3426",0.685714285714286,0.266075388026608,0.383386581469649,175,8,25,"(0.2,0.4]"
"3427",0.639751552795031,0.228381374722838,0.336601307189543,161,8,25,"(0.2,0.4]"
"3428",0.688442211055276,0.303769401330377,0.421538461538462,199,8,25,"(0.2,0.4]"
"3429",0.68421052631579,0.288248337028825,0.405616224648986,190,8,25,"(0.2,0.4]"
"3430",0.640495867768595,0.343680709534368,0.447330447330447,242,8,25,"(0.2,0.4]"
"3431",0.674603174603175,0.376940133037694,0.483641536273115,252,8,25,"(0.2,0.4]"
"3432",0.678756476683938,0.290465631929047,0.406832298136646,193,8,25,"(0.2,0.4]"
"3433",0.663414634146341,0.301552106430155,0.414634146341463,205,8,25,"(0.2,0.4]"
"3434",0.663265306122449,0.288248337028825,0.401854714064915,196,8,25,"(0.2,0.4]"
"3435",0.6775956284153,0.274944567627494,0.391167192429022,183,8,25,"(0.2,0.4]"
"3436",0.64344262295082,0.348115299334812,0.451798561151079,244,8,25,"(0.2,0.4]"
"3437",0.68586387434555,0.290465631929047,0.40809968847352,191,8,25,"(0.2,0.4]"
"3438",0.658008658008658,0.337028824833703,0.44574780058651,231,8,25,"(0.2,0.4]"
"3439",0.672727272727273,0.328159645232816,0.441132637853949,220,8,25,"(0.2,0.4]"
"3440",0.650442477876106,0.325942350332594,0.434268833087149,226,8,25,"(0.2,0.4]"
"3441",0.65158371040724,0.319290465631929,0.428571428571429,221,8,25,"(0.2,0.4]"
"3442",0.661157024793388,0.354767184035477,0.461760461760462,242,8,25,"(0.2,0.4]"
"3443",0.704663212435233,0.301552106430155,0.422360248447205,193,8,25,"(0.2,0.4]"
"3444",0.64406779661017,0.337028824833703,0.442503639010189,236,8,25,"(0.2,0.4]"
"3445",0.679802955665025,0.305986696230599,0.422018348623853,203,8,25,"(0.2,0.4]"
"3446",0.677631578947368,0.228381374722838,0.341625207296849,152,8,25,"(0.2,0.4]"
"3447",0.655913978494624,0.270509977827051,0.383045525902669,186,8,25,"(0.2,0.4]"
"3448",0.659574468085106,0.274944567627494,0.38810641627543,188,8,25,"(0.2,0.4]"
"3449",0.674418604651163,0.321507760532151,0.435435435435435,215,8,25,"(0.2,0.4]"
"3450",0.675977653631285,0.268292682926829,0.384126984126984,179,8,25,"(0.2,0.4]"
"3451",0.693548387096774,0.286031042128603,0.405023547880691,186,8,25,"(0.2,0.4]"
"3452",0.670588235294118,0.252771618625277,0.367149758454106,170,8,25,"(0.2,0.4]"
"3453",0.656716417910448,0.292682926829268,0.404907975460123,201,8,25,"(0.2,0.4]"
"3454",0.65680473372781,0.246119733924612,0.358064516129032,169,8,25,"(0.2,0.4]"
"3455",0.656565656565657,0.288248337028825,0.400616332819723,198,8,25,"(0.2,0.4]"
"3456",0.674641148325359,0.312638580931264,0.427272727272727,209,8,25,"(0.2,0.4]"
"3457",0.64375,0.228381374722838,0.337152209492635,160,8,25,"(0.2,0.4]"
"3458",0.659919028340081,0.361419068736142,0.467048710601719,247,8,25,"(0.2,0.4]"
"3459",0.65979381443299,0.283813747228381,0.396899224806202,194,8,25,"(0.2,0.4]"
"3460",0.674556213017751,0.252771618625277,0.367741935483871,169,8,25,"(0.2,0.4]"
"3461",0.653846153846154,0.263858093126386,0.375987361769352,182,8,25,"(0.2,0.4]"
"3462",0.647342995169082,0.297117516629712,0.407294832826748,207,8,25,"(0.2,0.4]"
"3463",0.725490196078431,0.246119733924612,0.367549668874172,153,8,25,"(0.2,0.4]"
"3464",0.663636363636364,0.323725055432373,0.435171385991058,220,8,25,"(0.2,0.4]"
"3465",0.653061224489796,0.283813747228381,0.395672333848532,196,8,25,"(0.2,0.4]"
"3466",0.623188405797101,0.286031042128603,0.39209726443769,207,8,25,"(0.2,0.4]"
"3467",0.693989071038251,0.28159645232816,0.400630914826498,183,8,25,"(0.2,0.4]"
"3468",0.644444444444444,0.321507760532151,0.428994082840237,225,8,25,"(0.2,0.4]"
"3469",0.647668393782383,0.277161862527716,0.388198757763975,193,8,25,"(0.2,0.4]"
"3470",0.71078431372549,0.321507760532151,0.442748091603054,204,8,25,"(0.2,0.4]"
"3471",0.649805447470817,0.370288248337029,0.471751412429379,257,8,25,"(0.2,0.4]"
"3472",0.656108597285068,0.321507760532151,0.431547619047619,221,8,25,"(0.2,0.4]"
"3473",0.656521739130435,0.334811529933481,0.443465491923642,230,8,25,"(0.2,0.4]"
"3474",0.651960784313726,0.29490022172949,0.406106870229008,204,8,25,"(0.2,0.4]"
"3475",0.666666666666667,0.319290465631929,0.431784107946027,216,8,25,"(0.2,0.4]"
"3476",0.682926829268293,0.248337028824834,0.364227642276423,164,8,25,"(0.2,0.4]"
"3477",0.663316582914573,0.292682926829268,0.406153846153846,199,8,25,"(0.2,0.4]"
"3478",0.68,0.263858093126386,0.380191693290735,175,8,25,"(0.2,0.4]"
"3479",0.673728813559322,0.352549889135255,0.462882096069869,236,8,25,"(0.2,0.4]"
"3480",0.654028436018957,0.305986696230599,0.416918429003021,211,8,25,"(0.2,0.4]"
"3481",0.672645739910314,0.332594235033259,0.445103857566766,223,8,25,"(0.2,0.4]"
"3482",0.657142857142857,0.254988913525499,0.36741214057508,175,8,25,"(0.2,0.4]"
"3483",0.695652173913043,0.248337028824834,0.366013071895425,161,8,25,"(0.2,0.4]"
"3484",0.676056338028169,0.319290465631929,0.433734939759036,213,8,25,"(0.2,0.4]"
"3485",0.663716814159292,0.332594235033259,0.443131462333826,226,8,25,"(0.2,0.4]"
"3486",0.646511627906977,0.308203991130820,0.417417417417417,215,8,25,"(0.2,0.4]"
"3487",0.68452380952381,0.254988913525499,0.37156704361874,168,8,25,"(0.2,0.4]"
"3488",0.659090909090909,0.257206208425721,0.370015948963317,176,8,25,"(0.2,0.4]"
"3489",0.67741935483871,0.279379157427938,0.395604395604396,186,8,25,"(0.2,0.4]"
"3490",0.663716814159292,0.332594235033259,0.443131462333826,226,8,25,"(0.2,0.4]"
"3491",0.641711229946524,0.266075388026608,0.376175548589342,187,8,25,"(0.2,0.4]"
"3492",0.647321428571429,0.321507760532151,0.42962962962963,224,8,25,"(0.2,0.4]"
"3493",0.633928571428571,0.314855875831486,0.420740740740741,224,8,25,"(0.2,0.4]"
"3494",0.655737704918033,0.266075388026608,0.378548895899054,183,8,25,"(0.2,0.4]"
"3495",0.66829268292683,0.303769401330377,0.417682926829268,205,8,25,"(0.2,0.4]"
"3496",0.672727272727273,0.246119733924612,0.360389610389610,165,8,25,"(0.2,0.4]"
"3497",0.658227848101266,0.23059866962306,0.341543513957307,158,8,25,"(0.2,0.4]"
"3498",0.688995215311005,0.319290465631929,0.436363636363636,209,8,25,"(0.2,0.4]"
"3499",0.65929203539823,0.330376940133038,0.440177252584934,226,8,25,"(0.2,0.4]"
"3500",0.625498007968127,0.348115299334812,0.447293447293447,251,8,25,"(0.2,0.4]"
"3501",0.654708520179372,0.323725055432373,0.433234421364985,223,8,25,"(0.2,0.4]"
"3502",0.626050420168067,0.330376940133038,0.432510885341074,238,8,25,"(0.2,0.4]"
"3503",0.64406779661017,0.337028824833703,0.442503639010189,236,8,25,"(0.2,0.4]"
"3504",0.653543307086614,0.368070953436807,0.470921985815603,254,8,25,"(0.2,0.4]"
"3505",0.661375661375661,0.277161862527716,0.390625,189,8,25,"(0.2,0.4]"
"3506",0.652360515021459,0.337028824833703,0.444444444444444,233,8,25,"(0.2,0.4]"
"3507",0.658986175115207,0.317073170731707,0.42814371257485,217,8,25,"(0.2,0.4]"
"3508",0.672340425531915,0.350332594235033,0.460641399416910,235,8,25,"(0.2,0.4]"
"3509",0.660633484162896,0.323725055432373,0.434523809523810,221,8,25,"(0.2,0.4]"
"3510",0.638009049773756,0.312638580931264,0.419642857142857,221,8,25,"(0.2,0.4]"
"3511",0.605633802816901,0.286031042128603,0.38855421686747,213,8,25,"(0.2,0.4]"
"3512",0.706666666666667,0.235033259423503,0.352745424292845,150,8,25,"(0.2,0.4]"
"3513",0.659663865546218,0.348115299334812,0.455732946298984,238,8,25,"(0.2,0.4]"
"3514",0.677248677248677,0.283813747228381,0.4,189,8,25,"(0.2,0.4]"
"3515",0.674846625766871,0.24390243902439,0.358306188925081,163,8,25,"(0.2,0.4]"
"3516",0.632286995515695,0.312638580931264,0.418397626112760,223,8,25,"(0.2,0.4]"
"3517",0.6784140969163,0.341463414634146,0.454277286135693,227,8,25,"(0.2,0.4]"
"3518",0.67741935483871,0.372505543237251,0.48068669527897,248,8,25,"(0.2,0.4]"
"3519",0.643776824034335,0.332594235033259,0.43859649122807,233,8,25,"(0.2,0.4]"
"3520",0.669642857142857,0.332594235033259,0.444444444444444,224,8,25,"(0.2,0.4]"
"3521",0.637209302325581,0.303769401330377,0.411411411411411,215,8,25,"(0.2,0.4]"
"3522",0.695652173913043,0.248337028824834,0.366013071895425,161,8,25,"(0.2,0.4]"
"3523",0.69047619047619,0.257206208425721,0.374798061389338,168,8,25,"(0.2,0.4]"
"3524",0.658536585365854,0.299334811529933,0.411585365853659,205,8,25,"(0.2,0.4]"
"3525",0.669724770642202,0.323725055432373,0.436472346786248,218,8,25,"(0.2,0.4]"
"3526",0.64367816091954,0.248337028824834,0.3584,174,8,25,"(0.2,0.4]"
"3527",0.64390243902439,0.292682926829268,0.402439024390244,205,8,25,"(0.2,0.4]"
"3528",0.663636363636364,0.323725055432373,0.435171385991058,220,8,25,"(0.2,0.4]"
"3529",0.639024390243902,0.290465631929047,0.399390243902439,205,8,25,"(0.2,0.4]"
"3530",0.686170212765957,0.286031042128603,0.403755868544601,188,8,25,"(0.2,0.4]"
"3531",0.633507853403141,0.268292682926829,0.376947040498442,191,8,25,"(0.2,0.4]"
"3532",0.663507109004739,0.310421286031042,0.422960725075529,211,8,25,"(0.2,0.4]"
"3533",0.666666666666667,0.34589800443459,0.455474452554745,234,8,25,"(0.2,0.4]"
"3534",0.652631578947368,0.274944567627494,0.386895475819033,190,8,25,"(0.2,0.4]"
"3535",0.641414141414141,0.28159645232816,0.391371340523883,198,8,25,"(0.2,0.4]"
"3536",0.65296803652968,0.317073170731707,0.426865671641791,219,8,25,"(0.2,0.4]"
"3537",0.661224489795918,0.35920177383592,0.46551724137931,245,8,25,"(0.2,0.4]"
"3538",0.661458333333333,0.28159645232816,0.3950233281493,192,8,25,"(0.2,0.4]"
"3539",0.709677419354839,0.292682926829268,0.414442700156986,186,8,25,"(0.2,0.4]"
"3540",0.660550458715596,0.319290465631929,0.430493273542601,218,8,25,"(0.2,0.4]"
"3541",0.62303664921466,0.263858093126386,0.370716510903427,191,8,25,"(0.2,0.4]"
"3542",0.655172413793103,0.337028824833703,0.445095168374817,232,8,25,"(0.2,0.4]"
"3543",0.665178571428571,0.330376940133038,0.441481481481482,224,8,25,"(0.2,0.4]"
"3544",0.678756476683938,0.290465631929047,0.406832298136646,193,8,25,"(0.2,0.4]"
"3545",0.675977653631285,0.268292682926829,0.384126984126984,179,8,25,"(0.2,0.4]"
"3546",0.671957671957672,0.28159645232816,0.396875,189,8,25,"(0.2,0.4]"
"3547",0.671717171717172,0.29490022172949,0.409861325115562,198,8,25,"(0.2,0.4]"
"3548",0.70059880239521,0.259423503325942,0.378640776699029,167,8,25,"(0.2,0.4]"
"3549",0.658415841584158,0.29490022172949,0.407350689127106,202,8,25,"(0.2,0.4]"
"3550",0.625641025641026,0.270509977827051,0.377708978328173,195,8,25,"(0.2,0.4]"
"3551",0.654255319148936,0.272727272727273,0.384976525821596,188,8,25,"(0.2,0.4]"
"3552",0.643979057591623,0.272727272727273,0.383177570093458,191,8,25,"(0.2,0.4]"
"3553",0.71195652173913,0.290465631929047,0.412598425196850,184,8,25,"(0.2,0.4]"
"3554",0.662921348314607,0.261640798226164,0.375198728139905,178,8,25,"(0.2,0.4]"
"3555",0.652631578947368,0.274944567627494,0.386895475819033,190,8,25,"(0.2,0.4]"
"3556",0.666666666666667,0.257206208425721,0.3712,174,8,25,"(0.2,0.4]"
"3557",0.663677130044843,0.328159645232816,0.439169139465875,223,8,25,"(0.2,0.4]"
"3558",0.641414141414141,0.28159645232816,0.391371340523883,198,8,25,"(0.2,0.4]"
"3559",0.696132596685083,0.279379157427938,0.39873417721519,181,8,25,"(0.2,0.4]"
"3560",0.660194174757282,0.301552106430155,0.414003044140030,206,8,25,"(0.2,0.4]"
"3561",0.64957264957265,0.337028824833703,0.443795620437956,234,8,25,"(0.2,0.4]"
"3562",0.727272727272727,0.212860310421286,0.329331046312178,132,8,25,"(0.2,0.4]"
"3563",0.677966101694915,0.266075388026608,0.382165605095541,177,8,25,"(0.2,0.4]"
"3564",0.684684684684685,0.337028824833703,0.451708766716196,222,8,25,"(0.2,0.4]"
"3565",0.639344262295082,0.259423503325942,0.369085173501577,183,8,25,"(0.2,0.4]"
"3566",0.685393258426966,0.270509977827051,0.3879173290938,178,8,25,"(0.2,0.4]"
"3567",0.648,0.35920177383592,0.462196861626248,250,8,25,"(0.2,0.4]"
"3568",0.644444444444444,0.321507760532151,0.428994082840237,225,8,25,"(0.2,0.4]"
"3569",0.625,0.343680709534368,0.443490701001431,248,8,25,"(0.2,0.4]"
"3570",0.657777777777778,0.328159645232816,0.437869822485207,225,8,25,"(0.2,0.4]"
