"","precision","recall","fmeasure","num_annotations","num_voters","num_workers","dist","dist_cluster"
"81",0.375,0.00717703349282297,0.0140845070422535,8,1,2,0.01,0.003
"82",0.605321507760532,0.65311004784689,0.628308400460299,451,1,2,0.01,0.003
"83",0.59016393442623,0.172248803827751,0.266666666666667,122,1,2,0.01,0.003
"84",0.738170347003155,0.559808612440191,0.636734693877551,317,1,2,0.01,0.003
"85",0.928571428571429,0.217703349282297,0.352713178294574,98,1,2,0.01,0.003
"86",0.785714285714286,0.0263157894736842,0.0509259259259259,14,1,2,0.01,0.003
"87",0.569640062597809,0.870813397129187,0.688741721854305,639,1,2,0.01,0.003
"88",0.661596958174905,0.416267942583732,0.511013215859031,263,1,2,0.01,0.003
"89",0.952941176470588,0.38755980861244,0.551020408163265,170,1,2,0.01,0.003
"90",0.670305676855895,0.73444976076555,0.700913242009132,458,1,2,0.01,0.003
"91",0.579937304075235,0.885167464114832,0.700757575757576,638,1,2,0.01,0.003
"92",0.678571428571429,0.5,0.575757575757576,308,1,2,0.01,0.003
"93",0.622137404580153,0.389952153110048,0.479411764705882,262,1,2,0.01,0.003
"94",0.79746835443038,0.452153110047847,0.577099236641221,237,1,2,0.01,0.003
"95",0.611764705882353,0.622009569377990,0.616844602609727,425,1,2,0.01,0.003
"96",0.892857142857143,0.119617224880383,0.210970464135021,56,1,2,0.01,0.003
"97",0.727272727272727,0.516746411483254,0.604195804195804,297,1,2,0.01,0.003
"98",0.836363636363636,0.110047846889952,0.194503171247357,55,1,2,0.01,0.003
"99",0.688775510204082,0.645933014354067,0.666666666666667,392,1,2,0.01,0.003
"100",0.646209386281588,0.42822966507177,0.515107913669065,277,1,2,0.01,0.003
"101",0.894736842105263,0.0813397129186603,0.149122807017544,38,1,2,0.01,0.003
"102",0.914285714285714,0.076555023923445,0.141280353200883,35,1,2,0.01,0.003
"103",0.532710280373832,0.136363636363636,0.217142857142857,107,1,2,0.01,0.003
"104",0.63677130044843,0.679425837320574,0.657407407407407,446,1,2,0.01,0.003
"105",0.569620253164557,0.861244019138756,0.685714285714286,632,1,2,0.01,0.003
"106",0.608445297504798,0.758373205741627,0.675186368477103,521,1,2,0.01,0.003
"107",0.602649006622517,0.65311004784689,0.626865671641791,453,1,2,0.01,0.003
"108",0.916666666666667,0.421052631578947,0.577049180327869,192,1,2,0.01,0.003
"109",0.578761061946903,0.782296650717703,0.66531027466938,565,1,2,0.01,0.003
"110",0.752411575562701,0.559808612440191,0.641975308641975,311,1,2,0.01,0.003
"111",0.874015748031496,0.26555023923445,0.407339449541284,127,1,2,0.01,0.003
"112",0.777397260273973,0.543062200956938,0.63943661971831,292,1,2,0.01,0.003
"113",0.90625,0.208133971291866,0.33852140077821,96,1,2,0.01,0.003
"114",0.73046875,0.447368421052632,0.554896142433234,256,1,2,0.01,0.003
"115",0.86335403726708,0.665071770334928,0.751351351351351,322,1,2,0.01,0.003
"116",0.674311926605505,0.351674641148325,0.462264150943396,218,1,2,0.01,0.003
"117",0.358490566037736,0.090909090909091,0.145038167938931,106,1,2,0.01,0.003
"118",0.814035087719298,0.555023923444976,0.660028449502134,285,1,2,0.01,0.003
"119",0.497764530551416,0.799043062200957,0.613406795224977,671,1,2,0.01,0.003
"120",0.70843989769821,0.662679425837321,0.684796044499382,391,1,2,0.01,0.003
"121",0.529411764705882,0.0430622009569378,0.079646017699115,34,1,2,0.01,0.003
"122",0.776061776061776,0.480861244019139,0.593796159527326,259,1,2,0.01,0.003
"123",0.95,0.090909090909091,0.165938864628821,40,1,2,0.01,0.003
"124",0.844290657439446,0.583732057416268,0.69024045261669,289,1,2,0.01,0.003
"125",0.692631578947368,0.787081339712919,0.736842105263158,475,1,2,0.01,0.003
"126",0.713826366559486,0.5311004784689,0.609053497942387,311,1,2,0.01,0.003
"127",0.651245551601424,0.437799043062201,0.523605150214592,281,1,2,0.01,0.003
"128",0.947368421052632,0.0861244019138756,0.157894736842105,38,1,2,0.01,0.003
"129",0.847094801223242,0.662679425837321,0.743624161073825,327,1,2,0.01,0.003
"130",0.593806921675774,0.779904306220096,0.674250258531541,549,1,2,0.01,0.003
"131",0.913461538461538,0.454545454545455,0.60702875399361,208,1,2,0.01,0.003
"132",0.381962864721485,0.688995215311005,0.491467576791809,754,1,2,0.01,0.003
"133",0.8,0.0382775119617225,0.0730593607305936,20,1,2,0.01,0.003
"134",0.672316384180791,0.569377990430622,0.616580310880829,354,1,2,0.01,0.003
"135",0.915841584158416,0.442583732057416,0.596774193548387,202,1,2,0.01,0.003
"136",0.825242718446602,0.610047846889952,0.701513067400275,309,1,2,0.01,0.003
"137",0.720588235294118,0.46889952153110,0.568115942028985,272,1,2,0.01,0.003
"138",0.701492537313433,0.787081339712919,0.741826381059752,469,1,2,0.01,0.003
"139",0.620567375886525,0.83732057416268,0.712830957230143,564,1,2,0.01,0.003
"140",0.961111111111111,0.413875598086124,0.578595317725753,180,1,2,0.01,0.003
"141",0.773519163763066,0.5311004784689,0.629787234042553,287,1,2,0.01,0.003
"142",0.940298507462687,0.452153110047847,0.610662358642973,201,1,2,0.01,0.003
"143",0.896907216494845,0.208133971291866,0.337864077669903,97,1,2,0.01,0.003
"144",0.807308970099668,0.58133971291866,0.675938803894298,301,1,2,0.01,0.003
"145",0.880478087649402,0.528708133971292,0.66068759342302,251,1,2,0.01,0.003
"146",0.717678100263852,0.650717703349282,0.682559598494354,379,1,2,0.01,0.003
"147",0.530973451327434,0.143540669856459,0.225988700564972,113,1,2,0.01,0.003
"148",0.904564315352697,0.521531100478469,0.661608497723824,241,1,2,0.01,0.003
"149",0.69620253164557,0.263157894736842,0.381944444444444,158,1,2,0.01,0.003
"150",0.905263157894737,0.205741626794258,0.335282651072125,95,1,2,0.01,0.003
"151",0.893004115226337,0.519138755980861,0.656580937972769,243,1,2,0.01,0.003
"152",0.863309352517986,0.574162679425837,0.689655172413793,278,1,2,0.01,0.003
"153",0.879120879120879,0.191387559808612,0.314341846758350,91,1,2,0.01,0.003
"154",0.626984126984127,0.566985645933014,0.595477386934673,378,1,2,0.01,0.003
"155",0.303571428571429,0.0406698564593301,0.0717299578059072,56,1,2,0.01,0.003
"156",0.632530120481928,0.502392344497608,0.56,332,1,2,0.01,0.003
"157",0.783870967741935,0.58133971291866,0.667582417582418,310,1,2,0.01,0.003
"158",0.5,0.0358851674641148,0.0669642857142857,30,1,2,0.01,0.003
"159",0.846153846153846,0.289473684210526,0.431372549019608,143,1,2,0.01,0.003
"160",0.815286624203822,0.61244019138756,0.699453551912568,314,1,2,0.01,0.003
"161",0.665,0.636363636363636,0.650366748166259,400,1,2,0.01,0.003
"162",0.846153846153846,0.0526315789473684,0.099099099099099,26,1,2,0.01,0.003
"163",0.619771863117871,0.389952153110048,0.47870778267254,263,1,2,0.01,0.003
"164",0.913705583756345,0.430622009569378,0.585365853658537,197,1,2,0.01,0.003
"165",0.75,0.0358851674641148,0.0684931506849315,20,1,2,0.01,0.003
"166",0.763513513513513,0.54066985645933,0.633053221288515,296,1,2,0.01,0.003
"167",0.599137931034483,0.665071770334928,0.630385487528345,464,1,2,0.01,0.003
"168",0.684647302904564,0.789473684210526,0.733333333333333,482,1,2,0.01,0.003
"169",0.79734219269103,0.574162679425837,0.66759388038943,301,1,2,0.01,0.003
"170",0.69047619047619,0.832535885167464,0.754880694143167,504,1,2,0.01,0.003
"171",0.834862385321101,0.217703349282297,0.345351043643264,109,1,2,0.01,0.003
"172",0.902173913043478,0.198564593301435,0.325490196078431,92,1,2,0.01,0.003
"173",0.911111111111111,0.0980861244019139,0.177105831533477,45,1,2,0.01,0.003
"174",0.597087378640777,0.588516746411483,0.592771084337349,412,1,2,0.01,0.003
"175",0.791666666666667,0.181818181818182,0.295719844357977,96,1,2,0.01,0.003
"176",0.93103448275862,0.19377990430622,0.320792079207921,87,1,2,0.01,0.003
"177",0.575431034482759,0.638755980861244,0.605442176870748,464,1,2,0.01,0.003
"178",0.857843137254902,0.41866028708134,0.562700964630225,204,1,2,0.01,0.003
"179",0.558139534883721,0.803827751196172,0.658823529411765,602,1,2,0.01,0.003
"180",0.389006342494715,0.880382775119617,0.539589442815249,946,1,2,0.01,0.003
"181",0.265625,0.0406698564593301,0.070539419087137,64,1,2,0.01,0.003
"182",0.902061855670103,0.41866028708134,0.571895424836601,194,1,2,0.01,0.003
"183",0.91304347826087,0.100478468899522,0.181034482758621,46,1,2,0.01,0.003
"184",0.700980392156863,0.342105263157895,0.459807073954984,204,1,2,0.01,0.003
"185",0.738255033557047,0.526315789473684,0.614525139664804,298,1,2,0.01,0.003
"186",0.942857142857143,0.236842105263158,0.378585086042065,105,1,2,0.01,0.003
"187",0.757042253521127,0.514354066985646,0.612535612535613,284,1,2,0.01,0.003
"188",0.510810810810811,0.904306220095694,0.652849740932642,740,1,2,0.01,0.003
"189",0.602693602693603,0.85645933014354,0.707509881422925,594,1,2,0.01,0.003
"190",0.79874213836478,0.303827751196172,0.440207972270364,159,1,2,0.01,0.003
"191",0.874015748031496,0.26555023923445,0.407339449541284,127,1,2,0.01,0.003
"192",0.57843137254902,0.141148325358852,0.226923076923077,102,1,2,0.01,0.003
"193",0.85,0.0406698564593301,0.0776255707762557,20,1,2,0.01,0.003
"194",0.737341772151899,0.557416267942584,0.634877384196185,316,1,2,0.01,0.003
"195",0.561174551386623,0.822966507177033,0.667313288069835,613,1,2,0.01,0.003
"196",0.900414937759336,0.519138755980861,0.658573596358118,241,1,2,0.01,0.003
"197",0.68241469816273,0.622009569377990,0.65081351689612,381,1,2,0.01,0.003
"198",0.582142857142857,0.779904306220096,0.666666666666667,560,1,2,0.01,0.003
"199",0.8125,0.0933014354066986,0.167381974248927,48,1,2,0.01,0.003
"200",0.869731800766284,0.543062200956938,0.668630338733431,261,1,2,0.01,0.003
"201",0.717573221757322,0.820574162679426,0.765625,478,1,2,0.01,0.003
"202",0.865671641791045,0.277511961722488,0.420289855072464,134,1,2,0.01,0.003
"203",0.707602339181287,0.578947368421053,0.636842105263158,342,1,2,0.01,0.003
"204",0.764705882352941,0.497607655502392,0.602898550724638,272,1,2,0.01,0.003
"205",0.858823529411765,0.349282296650718,0.496598639455782,170,1,2,0.01,0.003
"206",0.89375,0.342105263157895,0.494809688581315,160,1,2,0.01,0.003
"207",0.91304347826087,0.100478468899522,0.181034482758621,46,1,2,0.01,0.003
"208",0.564655172413793,0.313397129186603,0.403076923076923,232,1,2,0.01,0.003
"209",0.650602409638554,0.645933014354067,0.648259303721489,415,1,2,0.01,0.003
"210",0.884422110552764,0.421052631578947,0.570502431118314,199,1,2,0.01,0.003
"211",0.56710775047259,0.717703349282297,0.633579725448786,529,1,2,0.01,0.003
"212",0.7002457002457,0.681818181818182,0.690909090909091,407,1,2,0.01,0.003
"213",0.628571428571429,0.0526315789473684,0.097130242825607,35,1,2,0.01,0.003
"214",0.756972111553785,0.454545454545455,0.568011958146487,251,1,2,0.01,0.003
"215",0.976744186046512,0.100478468899522,0.182212581344902,43,2,2,0.01,0.003
"216",0.916666666666667,0.0263157894736842,0.0511627906976744,12,2,2,0.01,0.003
"217",0.975,0.0933014354066986,0.170305676855895,40,2,2,0.01,0.003
"218",0,0,0,2,2,2,0.01,0.003
"219",1,0.110047846889952,0.198275862068966,46,2,2,0.01,0.003
"220",1,0.0358851674641148,0.0692840646651270,15,2,2,0.01,0.003
"221",1,0.0622009569377990,0.117117117117117,26,2,2,0.01,0.003
"222",1,0.00239234449760766,0.00477326968973747,1,2,2,0.01,0.003
"223",0.5,0.00239234449760766,0.00476190476190476,2,2,2,0.01,0.003
"224",1,0.00956937799043062,0.0189573459715640,4,2,2,0.01,0.003
"225",1,0.00956937799043062,0.0189573459715640,4,2,2,0.01,0.003
"226",1,0.00239234449760766,0.00477326968973747,1,2,2,0.01,0.003
"227",0,0,0,1,2,2,0.01,0.003
"228",0.857142857142857,0.0143540669856459,0.0282352941176471,7,2,2,0.01,0.003
"229",1,0.00239234449760766,0.00477326968973747,1,2,2,0.01,0.003
"230",0.866666666666667,0.0622009569377990,0.116071428571429,30,2,2,0.01,0.003
"231",0,0,0,1,2,2,0.01,0.003
"232",0,0,0,1,2,2,0.01,0.003
"233",0.916666666666667,0.0263157894736842,0.0511627906976744,12,2,2,0.01,0.003
"234",0.948717948717949,0.0885167464114833,0.161925601750547,39,2,2,0.01,0.003
"235",1,0.0143540669856459,0.0283018867924528,6,2,2,0.01,0.003
"236",1,0.0933014354066986,0.170678336980306,39,2,2,0.01,0.003
"237",1,0.00478468899521531,0.00952380952380952,2,2,2,0.01,0.003
"238",1,0.00239234449760766,0.00477326968973747,1,2,2,0.01,0.003
"239",0.982142857142857,0.131578947368421,0.232067510548523,56,2,2,0.01,0.003
"240",1,0.00239234449760766,0.00477326968973747,1,2,2,0.01,0.003
"241",0.958333333333333,0.0550239234449761,0.104072398190045,24,2,2,0.01,0.003
"242",0.894736842105263,0.122009569377990,0.214736842105263,57,2,2,0.01,0.003
"243",1,0.00239234449760766,0.00477326968973747,1,2,2,0.01,0.003
"244",0.936842105263158,0.425837320574163,0.585526315789474,190,2,2,0.01,0.003
"245",0.948717948717949,0.0885167464114833,0.161925601750547,39,2,2,0.01,0.003
"246",1,0.0382775119617225,0.0737327188940092,16,2,2,0.01,0.003
"247",1,0.00239234449760766,0.00477326968973747,1,2,2,0.01,0.003
"248",0.950617283950617,0.184210526315789,0.308617234468938,81,2,2,0.01,0.003
"249",0,0,0,1,2,2,0.01,0.003
"250",0,0,0,1,2,2,0.01,0.003
"251",0.96,0.0574162679425837,0.108352144469526,25,2,2,0.01,0.003
"252",0.857142857142857,0.0143540669856459,0.0282352941176471,7,2,2,0.01,0.003
"253",0.560810810810811,0.198564593301435,0.293286219081272,148,2,2,0.01,0.003
"254",0,0,0,1,2,2,0.01,0.003
"255",1,0.0143540669856459,0.0283018867924528,6,2,2,0.01,0.003
"256",0.909090909090909,0.0956937799043062,0.173160173160173,44,2,2,0.01,0.003
"257",0.894736842105263,0.0406698564593301,0.0778032036613272,19,2,2,0.01,0.003
"258",0.944444444444444,0.203349282296651,0.334645669291339,90,2,2,0.01,0.003
"259",0.953846153846154,0.148325358851675,0.256728778467909,65,2,2,0.01,0.003
"260",0.944444444444444,0.0813397129186603,0.149779735682819,36,2,2,0.01,0.003
"261",0.951219512195122,0.0933014354066986,0.169934640522876,41,2,2,0.01,0.003
"262",1,0.00239234449760766,0.00477326968973747,1,2,2,0.01,0.003
"263",0.953271028037383,0.244019138755981,0.388571428571429,107,2,2,0.01,0.003
"264",0.967741935483871,0.0717703349282297,0.133630289532294,31,2,2,0.01,0.003
"265",1,0.0119617224880383,0.0236406619385343,5,2,2,0.01,0.003
"266",0.986111111111111,0.169856459330144,0.289795918367347,72,2,2,0.01,0.003
"267",1,0.0167464114832536,0.0329411764705882,7,2,2,0.01,0.003
"268",0.75,0.00717703349282297,0.0142180094786730,4,2,2,0.01,0.003
"269",0.96551724137931,0.0669856459330144,0.125279642058166,29,2,2,0.01,0.003
"270",1,0.00239234449760766,0.00477326968973747,1,2,2,0.01,0.003
"271",1,0.00239234449760766,0.00477326968973747,1,2,2,0.01,0.003
"272",0.75,0.00717703349282297,0.0142180094786730,4,2,2,0.01,0.003
"273",1,0.00239234449760766,0.00477326968973747,1,2,2,0.01,0.003
"274",0.961538461538462,0.119617224880383,0.212765957446809,52,2,2,0.01,0.003
"275",0.5,0.00239234449760766,0.00476190476190476,2,2,2,0.01,0.003
"276",0,0,0,1,2,2,0.01,0.003
"277",0.166666666666667,0.00239234449760766,0.00471698113207547,6,2,2,0.01,0.003
"278",0,0,0,1,2,2,0.01,0.003
"279",0.92,0.0550239234449761,0.103837471783296,25,2,2,0.01,0.003
"280",1,0.0119617224880383,0.0236406619385343,5,2,2,0.01,0.003
"281",1,0.00717703349282297,0.0142517814726841,3,2,2,0.01,0.003
"282",0.916666666666667,0.0263157894736842,0.0511627906976744,12,2,2,0.01,0.003
"283",1,0.00239234449760766,0.00477326968973747,1,2,2,0.01,0.003
"284",1,0.196172248803828,0.328,82,2,2,0.01,0.003
"285",0.944444444444444,0.162679425837321,0.277551020408163,72,2,2,0.01,0.003
"286",0.815602836879433,0.275119617224880,0.411449016100179,141,2,2,0.01,0.003
"287",1,0.00239234449760766,0.00477326968973747,1,2,2,0.01,0.003
"288",0.930232558139535,0.0956937799043062,0.17353579175705,43,2,2,0.01,0.003
"289",0.5,0.00239234449760766,0.00476190476190476,2,2,2,0.01,0.003
"290",1,0.00239234449760766,0.00477326968973747,1,2,2,0.01,0.003
"291",1,0.0119617224880383,0.0236406619385343,5,2,2,0.01,0.003
"292",0.982456140350877,0.133971291866029,0.235789473684211,57,2,2,0.01,0.003
"293",1,0.00239234449760766,0.00477326968973747,1,2,2,0.01,0.003
"294",1,0.00717703349282297,0.0142517814726841,3,2,2,0.01,0.003
"295",0.97560975609756,0.0956937799043062,0.174291938997821,41,2,2,0.01,0.003
"296",1,0.00239234449760766,0.00477326968973747,1,2,2,0.01,0.003
"297",1,0.00239234449760766,0.00477326968973747,1,2,2,0.01,0.003
"298",1,0.0239234449760766,0.0467289719626168,10,2,2,0.01,0.003
"299",1,0.00239234449760766,0.00477326968973747,1,2,2,0.01,0.003
"300",1,0.00956937799043062,0.0189573459715640,4,2,2,0.01,0.003
"301",1,0.00239234449760766,0.00477326968973747,1,2,2,0.01,0.003
"302",0,0,0,1,2,2,0.01,0.003
"303",1,0.00239234449760766,0.00477326968973747,1,2,2,0.01,0.003
"304",0.985294117647059,0.160287081339713,0.275720164609053,68,2,2,0.01,0.003
"305",1,0.00239234449760766,0.00477326968973747,1,2,2,0.01,0.003
"306",1,0.0861244019138756,0.158590308370044,36,2,2,0.01,0.003
"307",1,0.00239234449760766,0.00477326968973747,1,2,2,0.01,0.003
"308",1,0.00956937799043062,0.0189573459715640,4,2,2,0.01,0.003
"309",0.962962962962963,0.0622009569377990,0.116853932584270,27,2,2,0.01,0.003
"310",1,0.0167464114832536,0.0329411764705882,7,2,2,0.01,0.003
"311",1,0.0334928229665072,0.0648148148148148,14,2,2,0.01,0.003
"312",1,0.00239234449760766,0.00477326968973747,1,2,2,0.01,0.003
"313",1,0.0956937799043062,0.174672489082969,40,2,2,0.01,0.003
"314",1,0.00478468899521531,0.00952380952380952,2,2,2,0.01,0.003
"315",0.9,0.0215311004784689,0.0420560747663551,10,2,2,0.01,0.003
"316",0.75,0.00717703349282297,0.0142180094786730,4,2,2,0.01,0.003
"317",0,0,0,1,2,2,0.01,0.003
"318",1,0.00478468899521531,0.00952380952380952,2,2,2,0.01,0.003
"319",0.932692307692308,0.232057416267943,0.371647509578544,104,2,2,0.01,0.003
"320",1,0.0167464114832536,0.0329411764705882,7,2,2,0.01,0.003
"321",1,0.00478468899521531,0.00952380952380952,2,2,2,0.01,0.003
"322",1,0.00239234449760766,0.00477326968973747,1,2,2,0.01,0.003
"323",0,0,0,1,2,2,0.01,0.003
"324",0.910714285714286,0.122009569377990,0.215189873417722,56,2,2,0.01,0.003
"325",0.978021978021978,0.212918660287081,0.349705304518664,91,2,2,0.01,0.003
"326",1,0.0119617224880383,0.0236406619385343,5,2,2,0.01,0.003
"327",0.933333333333333,0.0334928229665072,0.0646651270207852,15,2,2,0.01,0.003
"328",0.875,0.0167464114832536,0.0328638497652582,8,2,2,0.01,0.003
"329",0.909090909090909,0.0478468899521531,0.0909090909090909,22,2,2,0.01,0.003
"330",0.877358490566038,0.222488038277512,0.354961832061069,106,2,2,0.01,0.003
"331",0.93103448275862,0.0645933014354067,0.120805369127517,29,2,2,0.01,0.003
"332",0.963855421686747,0.191387559808612,0.31936127744511,83,2,2,0.01,0.003
"333",1,0.00239234449760766,0.00477326968973747,1,2,2,0.01,0.003
"334",0,0,0,1,2,2,0.01,0.003
"335",0.967213114754098,0.282296650717703,0.437037037037037,122,2,2,0.01,0.003
"336",0,0,0,1,2,2,0.01,0.003
"337",0,0,0,1,2,2,0.01,0.003
"338",1,0.00239234449760766,0.00477326968973747,1,2,2,0.01,0.003
"339",1,0.00239234449760766,0.00477326968973747,1,2,2,0.01,0.003
"340",1,0.00956937799043062,0.0189573459715640,4,2,2,0.01,0.003
"341",0.953125,0.145933014354067,0.253112033195021,64,2,2,0.01,0.003
"342",0,0,0,1,2,2,0.01,0.003
"343",1,0.00956937799043062,0.0189573459715640,4,2,2,0.01,0.003
"344",1,0.0215311004784689,0.0421545667447307,9,2,2,0.01,0.003
"345",0.932515337423313,0.363636363636364,0.523235800344234,163,2,2,0.01,0.003
"346",1,0.0167464114832536,0.0329411764705882,7,2,2,0.01,0.003
"347",0.928571428571429,0.0933014354066986,0.169565217391304,42,2,2,0.01,0.003
"348",1,0.00478468899521531,0.00952380952380952,2,2,2,0.01,0.003
"349",0,0,0,1,2,2,0.01,0.003
"350",0.95774647887324,0.162679425837321,0.278118609406953,71,2,2,0.01,0.003
"351",0,0,0,1,2,2,0.01,0.003
"352",0,0,0,1,2,2,0.01,0.003
"353",0.5,0.00239234449760766,0.00476190476190476,2,2,2,0.01,0.003
"354",1,0.00239234449760766,0.00477326968973747,1,2,2,0.01,0.003
"355",1,0.0813397129186603,0.150442477876106,34,2,2,0.01,0.003
"356",0.666666666666667,0.00478468899521531,0.00950118764845606,3,2,2,0.01,0.003
