"","X","workerID","precision","recall","fmeasure","num_annotations","dist","dist_cluster","num_workers","num_voters"
"13374",13374,48,0.709677419354839,0.419491525423729,0.527296937416778,279,0.007,0.007,2,1
"13375",13375,49,0.814404432132964,0.622881355932203,0.705882352941177,361,0.007,0.007,2,1
"13376",13376,50,0.773841961852861,0.601694915254237,0.67699642431466,367,0.007,0.007,2,1
"13377",13377,51,0.599303135888502,0.728813559322034,0.65774378585086,574,0.007,0.007,2,1
"13378",13378,52,0.777777777777778,0.341101694915254,0.474226804123711,207,0.007,0.007,2,1
"13379",13379,53,0.461300309597523,0.315677966101695,0.374842767295598,323,0.007,0.007,2,1
"13380",13380,54,0.665822784810127,0.557203389830508,0.606689734717416,395,0.007,0.007,2,1
"13381",13381,55,0.747058823529412,0.538135593220339,0.625615763546798,340,0.007,0.007,2,1
"13382",13382,56,0.627397260273973,0.485169491525424,0.547192353643967,365,0.007,0.007,2,1
"13383",13383,57,0.786324786324786,0.584745762711864,0.670716889428918,351,0.007,0.007,2,1
"13384",13384,58,0.669014084507042,0.402542372881356,0.502645502645503,284,0.007,0.007,2,1
"13385",13385,59,0.930348258706468,0.396186440677966,0.555720653789004,201,0.007,0.007,2,1
"13386",13386,60,0.780678851174935,0.633474576271186,0.699415204678363,383,0.007,0.007,2,1
"13387",13387,61,0.689189189189189,0.75635593220339,0.721212121212121,518,0.007,0.007,2,1
"13388",13388,62,0.692307692307692,0.38135593220339,0.491803278688525,260,0.007,0.007,2,1
"13389",13389,63,0.8796992481203,0.495762711864407,0.634146341463415,266,0.007,0.007,2,1
"13390",13390,64,0.642990654205608,0.728813559322034,0.683217477656405,535,0.007,0.007,2,1
"13391",13391,65,0.747152619589977,0.694915254237288,0.720087815587267,439,0.007,0.007,2,1
"13392",13392,66,0.792569659442725,0.542372881355932,0.644025157232704,323,0.007,0.007,2,1
"13393",13393,67,0.826241134751773,0.49364406779661,0.618037135278515,282,0.007,0.007,2,1
"13394",13394,68,0.887179487179487,0.366525423728814,0.518740629685157,195,0.007,0.007,2,1
"13395",13395,69,0.636363636363636,0.830508474576271,0.720588235294118,616,0.007,0.007,2,1
"13396",13396,70,0.846376811594203,0.61864406779661,0.714810281517748,345,0.007,0.007,2,1
"13397",13397,71,0.693548387096774,0.455508474576271,0.549872122762148,310,0.007,0.007,2,1
"13398",13398,72,0.592885375494071,0.317796610169492,0.413793103448276,253,0.007,0.007,2,1
"13399",13399,73,0.722358722358722,0.622881355932203,0.668941979522184,407,0.007,0.007,2,1
"13400",13400,74,0.61756373937677,0.461864406779661,0.528484848484849,353,0.007,0.007,2,1
"13401",13401,75,0.755555555555556,0.648305084745763,0.697833523375143,405,0.007,0.007,2,1
"13402",13402,76,0.70979020979021,0.430084745762712,0.535620052770449,286,0.007,0.007,2,1
"13403",13403,77,0.714285714285714,0.773305084745763,0.742624618514751,511,0.007,0.007,2,1
"13404",13404,78,0.709090909090909,0.74364406779661,0.725956566701138,495,0.007,0.007,2,1
"13405",13405,79,0.791780821917808,0.61228813559322,0.690561529271207,365,0.007,0.007,2,1
"13406",13406,80,0.674033149171271,0.516949152542373,0.585131894484412,362,0.007,0.007,2,1
"13407",13407,81,0.77972027972028,0.472457627118644,0.588390501319261,286,0.007,0.007,2,1
"13408",13408,82,0.713131313131313,0.747881355932203,0.730093071354705,495,0.007,0.007,2,1
"13409",13409,83,0.637051039697543,0.713983050847458,0.673326673326673,529,0.007,0.007,2,1
"13410",13410,84,0.654471544715447,0.341101694915254,0.448467966573816,246,0.007,0.007,2,1
"13411",13411,85,0.53448275862069,0.26271186440678,0.352272727272727,232,0.007,0.007,2,1
"13412",13412,86,0.620408163265306,0.322033898305085,0.423988842398884,245,0.007,0.007,2,1
"13413",13413,87,0.694267515923567,0.692796610169492,0.693531283138918,471,0.007,0.007,2,1
"13414",13414,88,0.54233409610984,0.502118644067797,0.521452145214522,437,0.007,0.007,2,1
"13415",13415,89,0.808450704225352,0.608050847457627,0.694074969770254,355,0.007,0.007,2,1
"13416",13416,90,0.887719298245614,0.536016949152542,0.668428005284016,285,0.007,0.007,2,1
"13417",13417,91,0.878048780487805,0.533898305084746,0.66403162055336,287,0.007,0.007,2,1
"13418",13418,92,0.649152542372881,0.811440677966102,0.721280602636535,590,0.007,0.007,2,1
"13419",13419,93,0.891891891891892,0.559322033898305,0.6875,296,0.007,0.007,2,1
"13420",13420,94,0.651851851851852,0.745762711864407,0.695652173913043,540,0.007,0.007,2,1
"13421",13421,95,0.638752052545156,0.824152542372881,0.719703977798335,609,0.007,0.007,2,1
"13422",13422,96,0.654434250764526,0.453389830508475,0.53566958698373,327,0.007,0.007,2,1
"13423",13423,97,0.59882005899705,0.430084745762712,0.500616522811344,339,0.007,0.007,2,1
"13424",13424,98,0.940677966101695,0.470338983050847,0.627118644067797,236,0.007,0.007,2,1
