lon,lat,status,iteration,instance,assignID,parentID
-72.2533920356514,18.5564243369026,2,2,117,225,223
-72.2538480111839,18.5565082480574,2,2,117,225,223
-72.2541564652207,18.5560607214219,2,2,117,225,223
-72.2523090937617,18.55904379536,2,3,117,273,225
-72.2519577243807,18.5587513818651,2,3,117,273,225
-72.2524351575854,18.5593565501087,2,3,117,273,225
-72.2527436116221,18.5590743080436,2,3,117,273,225
-72.2531030276301,18.5593031529967,2,3,117,273,225
-72.2531539896013,18.5594074044848,2,3,117,273,225
-72.2526121833803,18.5594633442818,2,3,117,273,225
-72.2527221539499,18.5595981082623,2,3,117,273,225
-72.2527999380114,18.5596947314279,2,3,117,273,225
-72.2530520656588,18.5599413745237,2,3,117,273,225
-72.253092298794,18.5600481683308,2,3,117,273,225
-72.2538567283632,18.5597201585671,2,3,117,273,225
-72.25381113081,18.5594913141729,2,3,117,273,225
-72.2536850669862,18.5593463792312,2,3,117,273,225
-72.2535268166545,18.559272640354,2,3,117,273,225
-72.2534081289055,18.5589064882146,4,3,117,273,225
-72.2540625879051,18.5598472942079,4,3,117,273,225
-72.2537943670037,18.5600608818731,4,3,117,273,225
-72.2523808428528,18.5592039868867,4,3,117,273,225
-72.251657900604,18.5582890283859,3,3,117,273,225
-72.252370784569,18.5578054843456,2,3,117,273,225
-72.2518578120949,18.5579326214128,4,3,117,273,225
-72.2521179863693,18.5577114028529,4,3,117,273,225
-72.2518497654679,18.5593158665956,4,3,117,273,225
-72.2547975311439,18.5599591734945,2,3,117,273,225
-72.2552240023773,18.5599947714339,2,3,117,273,225
-72.2544917593162,18.5596235354147,2,3,117,273,225
-72.2550845275085,18.5597938972498,2,3,117,273,225
-72.2549182305496,18.5595955655449,2,3,117,273,225
-72.2552240023773,18.5595701383866,2,3,117,273,225
-72.2555673251312,18.559692188712,2,3,117,273,225
-72.2557068,18.5594455452561,2,3,117,273,225
-72.2554573545616,18.5592522985879,2,3,117,273,225
-72.255358112828,18.5590997352743,2,3,117,273,225
-72.2553741881134,18.5591531324497,3,3,117,273,225
-72.2551167140167,18.5592217859361,2,3,117,273,225
-72.2549584636848,18.5590234535664,2,3,117,273,225
-72.2547438869636,18.5591785596701,2,3,117,273,225
-72.2544783482712,18.5588912318584,2,3,117,273,225
-72.2545963654678,18.5588530909621,2,3,117,273,225
-72.2543496022384,18.5581563824227,2,3,117,273,225
-72.2548189888161,18.5584157414084,2,3,117,273,225
-72.2547948489349,18.5580826430313,2,3,117,273,225
-72.2548887262504,18.5579834762132,2,3,117,273,225
-72.2550335655372,18.5577546294902,2,3,117,273,225
-72.2550335655372,18.5581385832622,2,3,117,273,225
-72.255347383992,18.5583470875976,2,3,117,273,225
-72.2555673251312,18.5583826858733,2,3,117,273,225
-72.2553822527092,18.5585555916783,2,3,117,273,225
-72.2556880245369,18.5590412526346,2,3,117,273,225
-72.2560098896187,18.559135333393,2,3,117,273,225
-72.2561681399505,18.5593616355455,2,3,117,273,225
-72.2566536197822,18.5590259962905,2,3,117,273,225
-72.2566509375732,18.5585683053335,2,3,117,273,225
-72.2561976442497,18.55843354054,2,3,117,273,225
-72.2560984025162,18.5586903563754,2,3,117,273,225
-72.2544998059433,18.5589649709005,4,3,117,273,225
-72.2564926872413,18.5572787030956,2,3,117,273,225
-72.2566402087372,18.5569735728033,2,3,117,273,225
-72.2549450526398,18.5569481452543,2,3,117,273,225
-72.2555887828033,18.5571286807701,2,3,117,273,225
-72.2552588710945,18.5566303005725,2,3,117,273,225
-72.2569057474296,18.5571693648036,2,3,117,273,225
-72.2569942603271,18.5568159219386,2,3,117,273,225
-72.2569003830116,18.5565921591709,2,3,117,273,225
-72.256787730233,18.556480277677,2,3,117,273,225
-72.2568789253395,18.5562793993563,2,3,117,273,225
-72.2569137940567,18.5558572998361,2,3,117,273,225
-72.2566536197822,18.5556538780078,2,3,117,273,225
-72.2567206750076,18.55548351204,2,3,117,273,225
-72.2564014921348,18.5558750992345,2,3,117,273,225
-72.2563237080734,18.5557454178605,2,3,117,273,225
-72.2561976442497,18.5558039016296,2,3,117,273,225
-72.2560447583359,18.5561624321239,2,3,117,273,225
-72.2564175853889,18.5564039947983,2,3,117,273,225
-72.2561574111145,18.556915089435,2,3,117,273,225
-72.254996014611,18.5574236397933,2,3,117,273,225
-72.2549450526398,18.5575126359502,2,3,117,273,225
-72.2549021372955,18.5563455112348,2,3,117,273,225
-72.2547707090538,18.5558395004358,2,3,117,273,225
-72.2550818452995,18.555986981125,2,3,117,273,225
-72.2553902993362,18.5558674709211,2,3,117,273,225
-72.2555029521149,18.5560912346389,2,3,117,273,225
-72.2554224858444,18.5557149045817,2,3,117,273,225
-72.2551113495987,18.5555419958989,2,3,117,273,225
-72.2553661594551,18.5554809692631,2,3,117,273,225
-72.2562807927292,18.5554682553779,2,3,117,273,225
-72.2537326761963,18.5574897512285,2,3,117,273,225
-72.2537863203766,18.5572634465939,2,3,117,273,225
-72.2528985091927,18.55733464359,2,3,117,273,225
-72.2533276626351,18.5566938695562,2,3,117,273,225
-72.2535261461022,18.5565616460435,2,3,117,273,225
-72.2533920356514,18.5564243369026,2,3,117,273,225
-72.2538480111839,18.5565082480574,2,3,117,273,225
-72.2541564652207,18.5560607214219,2,3,117,273,225
-72.2540364363672,18.5584869379249,2,3,117,273,225
-72.2538433173182,18.5582758910251,3,3,117,273,225
-72.2539801099779,18.5584081132097,2,3,117,273,225
-72.2541034915926,18.5585733907965,2,3,117,273,225
-72.2540069320681,18.5588098646038,2,3,117,273,225
-72.2537682154658,18.5585555916795,2,3,117,273,225
-72.2536475160601,18.5586191599461,2,3,117,273,225
-72.2538507113616,18.5561738745743,4,3,117,273,225
-72.2540545592468,18.5562552430868,4,3,117,273,225
-72.2527563700835,18.5570994391151,4,3,117,273,225
-72.2536951432388,18.5570231565131,4,3,117,273,225
-72.2537112364928,18.5567536243795,4,3,117,273,225
-72.2538668046157,18.5569316173456,4,3,117,273,225
-72.2543496022384,18.5581563824227,1,4,117,275,273
-72.2540069320681,18.5588098646038,2,4,117,275,273
-72.252370784569,18.5578054843456,2,4,117,275,273
-72.2521179863693,18.5577114028529,2,4,117,275,273
-72.2519577243807,18.5587513818651,2,4,117,275,273
-72.2518578120949,18.5579326214128,2,4,117,275,273
-72.2534081289055,18.5589064882146,2,4,117,275,273
-72.2531030276301,18.5593031529967,2,4,117,275,273
-72.2531539896013,18.5594074044848,2,4,117,275,273
-72.2535268166545,18.559272640354,2,4,117,275,273
-72.2536850669862,18.5593463792312,2,4,117,275,273
-72.2538567283632,18.5597201585671,2,4,117,275,273
-72.25381113081,18.5594913141729,2,4,117,275,273
-72.2540625879051,18.5598472942079,2,4,117,275,273
-72.2537943670036,18.5600608818731,2,4,117,275,273
-72.2530520656588,18.5599413745237,2,4,117,275,273
-72.253092298794,18.5600481683308,2,4,117,275,273
-72.2527999380114,18.5596947314279,2,4,117,275,273
-72.2527221539499,18.5595981082623,2,4,117,275,273
-72.2526121833803,18.5594633442818,2,4,117,275,273
-72.2527436116221,18.5590743080436,2,4,117,275,273
-72.2524351575854,18.5593565501087,2,4,117,275,273
-72.2523808428528,18.5592039868867,2,4,117,275,273
-72.2523090937617,18.55904379536,2,4,117,275,273
-72.2518497654679,18.5593158665956,2,4,117,275,273
-72.2536475160601,18.5586191599461,3,4,117,275,273
-72.253800401974,18.5586369590565,2,4,117,275,273
-72.2540364363672,18.5584869379249,2,4,117,275,273
-72.2539801099779,18.5584081132097,2,4,117,275,273
-72.2541034915926,18.5585733907965,2,4,117,275,273
-72.2544917593162,18.5596235354147,2,4,117,275,273
-72.2547975311439,18.5599591734945,2,4,117,275,273
-72.2549182305496,18.5595955655449,2,4,117,275,273
-72.2550845275085,18.5597938972498,2,4,117,275,273
-72.2550094076874,18.5601803891407,4,4,117,275,273
-72.2552240023773,18.5595701383866,2,4,117,275,273
-72.2552240023773,18.5599947714339,2,4,117,275,273
-72.2547438869636,18.5591785596701,2,4,117,275,273
-72.2551167140167,18.5592217859361,2,4,117,275,273
-72.2549584636848,18.5590234535664,2,4,117,275,273
-72.2545963654678,18.5588530909621,2,4,117,275,273
-72.2544783482712,18.5588912318584,3,4,117,275,273
-72.2544998059433,18.5589649709005,3,4,117,275,273
-72.2548189888161,18.5584157414084,2,4,117,275,273
-72.2553822527092,18.5585555916783,2,4,117,275,273
-72.255358112828,18.5590997352743,2,4,117,275,273
-72.2554573545616,18.5592522985879,2,4,117,275,273
-72.2555834004166,18.5589090309405,4,4,117,275,273
-72.2558247992279,18.5588480055087,4,4,117,275,273
-72.2557068,18.5594455452561,2,4,117,275,273
-72.2556880245369,18.5590412526346,2,4,117,275,273
-72.2555673251312,18.559692188712,2,4,117,275,273
-72.2560098896187,18.559135333393,2,4,117,275,273
-72.2561681399505,18.5593616355455,2,4,117,275,273
-72.2566536197822,18.5590259962905,2,4,117,275,273
-72.2566509375732,18.5585683053335,2,4,117,275,273
-72.2561976442497,18.55843354054,2,4,117,275,273
-72.2560984025162,18.5586903563754,2,4,117,275,273
-72.255347383992,18.5583470875976,2,4,117,275,273
-72.2555673251312,18.5583826858733,2,4,117,275,273
-72.2562324949982,18.5580394164767,4,4,117,275,273
-72.2567796656372,18.5582936901701,4,4,117,275,273
-72.2550335655372,18.5577546294902,2,4,117,275,273
-72.2550335655372,18.5581385832622,2,4,117,275,273
-72.2548887262504,18.5579834762132,3,4,117,275,273
-72.2547948489349,18.5580826430313,2,4,117,275,273
-72.2557443329575,18.5577495440041,4,4,117,275,273
-72.2558247992279,18.5581970662113,4,4,117,275,273
-72.254996014611,18.5574236397933,3,4,117,275,273
-72.2549450526398,18.5575126359502,2,4,117,275,273
-72.2561574111145,18.556915089435,2,4,117,275,273
-72.2566402087372,18.5569735728033,2,4,117,275,273
-72.2564926872413,18.5572787030956,2,4,117,275,273
-72.2569057474296,18.5571693648036,2,4,117,275,273
-72.256205672908,18.5572003106005,4,4,117,275,273
-72.256787730233,18.556480277677,2,4,117,275,273
-72.2569003830116,18.5565921591709,2,4,117,275,273
-72.2569942603271,18.5568159219386,2,4,117,275,273
-72.2568789253395,18.5562793993563,2,4,117,275,273
-72.2570157000305,18.556376457181,4,4,117,275,273
-72.2564175853889,18.5564039947983,2,4,117,275,273
-72.2560447583359,18.5561624321239,2,4,117,275,273
-72.2561412998917,18.5559594434405,4,4,117,275,273
-72.2561976442497,18.5558039016296,2,4,117,275,273
-72.2564014921348,18.5558750992345,2,4,117,275,273
-72.2566723772766,18.5559950422143,4,4,117,275,273
-72.2569137940567,18.5558572998361,2,4,117,275,273
-72.2567206750076,18.55548351204,2,4,117,275,273
-72.2566536197822,18.5556538780078,2,4,117,275,273
-72.2569674202683,18.555166097414,4,4,117,275,273
-72.2562807927292,18.5554682553779,2,4,117,275,273
-72.2561734863999,18.5556237974947,4,4,117,275,273
-72.2554224858444,18.5557149045817,2,4,117,275,273
-72.2553902993362,18.5558674709211,2,4,117,275,273
-72.2555029521149,18.5560912346389,2,4,117,275,273
-72.2550818452995,18.555986981125,2,4,117,275,273
-72.2547707090538,18.5558395004358,2,4,117,275,273
-72.2545963474991,18.5556695674353,4,4,117,275,273
-72.2551113495987,18.5555419958989,2,4,117,275,273
-72.2552508064987,18.5556543107898,4,4,117,275,273
-72.2553661594551,18.5554809692631,2,4,117,275,273
-72.2548752972367,18.5550745572506,4,4,117,275,273
-72.2547197291138,18.555237295285,4,4,117,275,273
-72.2545319744827,18.5554508887196,4,4,117,275,273
-72.2555887828033,18.5571286807701,2,4,117,275,273
-72.2552588710945,18.5566303005725,2,4,117,275,273
-72.2549450526398,18.5569481452543,2,4,117,275,273
-72.2549021372955,18.5563455112348,2,4,117,275,273
-72.2563237080734,18.5557454178605,2,4,117,275,273
-72.2552615533035,18.5553131459024,4,4,117,275,273
-72.2554761300247,18.5553080603435,4,4,117,275,273
-72.2552642355125,18.5549902126075,4,4,117,275,273
-72.2537326761963,18.5574897512285,2,4,117,275,273
-72.2542852112534,18.556581988129,4,4,117,275,273
-72.2540545592468,18.5562552430868,2,4,117,275,273
-72.2540277191879,18.5559666389686,4,4,117,275,273
-72.2541564652207,18.5560607214219,2,4,117,275,273
-72.2538507113616,18.5561738745743,2,4,117,275,273
-72.2533920356514,18.5564243369026,2,4,117,275,273
-72.2535261461022,18.5565616460435,2,4,117,275,273
-72.2538480111839,18.5565082480574,2,4,117,275,273
-72.2537112364928,18.5567536243795,2,4,117,275,273
-72.2533276626351,18.5566938695562,2,4,117,275,273
-72.2538668046157,18.5569316173456,2,4,117,275,273
-72.2536951432388,18.5570231565131,2,4,117,275,273
-72.2537863203766,18.5572634465939,2,4,117,275,273
-72.2528985091927,18.55733464359,2,4,117,275,273
-72.2527563700835,18.5570994391151,2,4,117,275,273
-72.2526946613075,18.5568489777771,4,4,117,275,273
-72.2549584636848,18.5590234535664,1,5,117,281,275
-72.2552240023773,18.5595701383866,1,5,117,281,275
-72.2538480111839,18.5565082480574,1,5,117,281,275
-72.2567206750076,18.55548351204,1,5,117,281,275
-72.2518497654679,18.5593158665956,1,5,117,281,275
-72.2538668046157,18.5569316173456,1,5,117,281,275
-72.2524351575854,18.5593565501087,1,5,117,281,275
-72.2543496022384,18.5581563824227,1,5,117,281,275
-72.2540625879051,18.5598472942079,2,5,117,281,275
-72.2537943670036,18.5600608818731,2,5,117,281,275
-72.25381113081,18.5594913141729,2,5,117,281,275
-72.2538567283632,18.5597201585671,2,5,117,281,275
-72.2536850669862,18.5593463792312,2,5,117,281,275
-72.2535268166545,18.559272640354,2,5,117,281,275
-72.2540069320681,18.5588098646038,2,5,117,281,275
-72.2541034915926,18.5585733907965,2,5,117,281,275
-72.2540364363672,18.5584869379249,2,5,117,281,275
-72.2539801099779,18.5584081132097,2,5,117,281,275
-72.253800401974,18.5586369590565,2,5,117,281,275
-72.2534081289055,18.5589064882146,2,5,117,281,275
-72.2531030276301,18.5593031529967,2,5,117,281,275
-72.2531539896013,18.5594074044848,2,5,117,281,275
-72.2527221539499,18.5595981082623,2,5,117,281,275
-72.2527999380114,18.5596947314279,2,5,117,281,275
-72.2530520656588,18.5599413745237,2,5,117,281,275
-72.253092298794,18.5600481683308,2,5,117,281,275
-72.2523090937617,18.55904379536,2,5,117,281,275
-72.2523808428528,18.5592039868867,2,5,117,281,275
-72.2527436116221,18.5590743080436,2,5,117,281,275
-72.2526121833803,18.5594633442818,2,5,117,281,275
-72.2518551298859,18.5592700976323,4,5,117,281,275
-72.2519577243807,18.5587513818651,2,5,117,281,275
-72.2518578120949,18.5579326214128,1,5,117,281,275
-72.252370784569,18.5578054843456,2,5,117,281,275
-72.2521179863693,18.5577114028529,2,5,117,281,275
-72.2550094076874,18.5601803891407,2,5,117,281,275
-72.2552240023773,18.5599947714339,2,5,117,281,275
-72.2550845275085,18.5597938972498,2,5,117,281,275
-72.2555673251312,18.559692188712,2,5,117,281,275
-72.2547975311439,18.5599591734945,2,5,117,281,275
-72.2557068,18.5594455452561,2,5,117,281,275
-72.2561681399505,18.5593616355455,2,5,117,281,275
-72.2560098896187,18.559135333393,2,5,117,281,275
-72.2566536197822,18.5590259962905,2,5,117,281,275
-72.2566509375732,18.5585683053335,2,5,117,281,275
-72.2567796656372,18.5582936901701,2,5,117,281,275
-72.2561976442497,18.55843354054,2,5,117,281,275
-72.2560984025162,18.5586903563754,2,5,117,281,275
-72.2555834004166,18.5589090309405,2,5,117,281,275
-72.2556880245369,18.5590412526346,2,5,117,281,275
-72.2558247992279,18.5588480055087,2,5,117,281,275
-72.2551167140167,18.5592217859361,2,5,117,281,275
-72.2554573545616,18.5592522985879,2,5,117,281,275
-72.255358112828,18.5590997352743,2,5,117,281,275
-72.2549182305496,18.5595955655449,2,5,117,281,275
-72.2544917593162,18.5596235354147,2,5,117,281,275
-72.2547438869636,18.5591785596701,2,5,117,281,275
-72.2545963654678,18.5588530909621,2,5,117,281,275
-72.2548189888161,18.5584157414084,2,5,117,281,275
-72.2553822527092,18.5585555916783,2,5,117,281,275
-72.255347383992,18.5583470875976,2,5,117,281,275
-72.2555673251312,18.5583826858733,2,5,117,281,275
-72.2550335655372,18.5581385832622,2,5,117,281,275
-72.2547948489349,18.5580826430313,2,5,117,281,275
-72.2550335655372,18.5577546294902,2,5,117,281,275
-72.2557443329575,18.5577495440041,2,5,117,281,275
-72.2562324949982,18.5580394164767,2,5,117,281,275
-72.2558247992279,18.5581970662113,2,5,117,281,275
-72.2564926872413,18.5572787030956,2,5,117,281,275
-72.2569057474296,18.5571693648036,2,5,117,281,275
-72.2566402087372,18.5569735728033,2,5,117,281,275
-72.2561574111145,18.556915089435,2,5,117,281,275
-72.256205672908,18.5572003106005,2,5,117,281,275
-72.2555887828033,18.5571286807701,2,5,117,281,275
-72.2549450526398,18.5575126359502,2,5,117,281,275
-72.2549450526398,18.5569481452543,2,5,117,281,275
-72.2552588710945,18.5566303005725,2,5,117,281,275
-72.256787730233,18.556480277677,2,5,117,281,275
-72.2569003830116,18.5565921591709,2,5,117,281,275
-72.2569942603271,18.5568159219386,2,5,117,281,275
-72.2570157000305,18.556376457181,2,5,117,281,275
-72.2568789253395,18.5562793993563,2,5,117,281,275
-72.2566723772766,18.5559950422143,2,5,117,281,275
-72.2569137940567,18.5558572998361,2,5,117,281,275
-72.2564175853889,18.5564039947983,2,5,117,281,275
-72.2564014921348,18.5558750992345,2,5,117,281,275
-72.2563237080734,18.5557454178605,2,5,117,281,275
-72.2561976442497,18.5558039016296,2,5,117,281,275
-72.2561573931458,18.5559594434405,2,5,117,281,275
-72.2560447583359,18.5561624321239,2,5,117,281,275
-72.2549021372955,18.5563455112348,2,5,117,281,275
-72.2555029521149,18.5560912346389,2,5,117,281,275
-72.2553902993362,18.5558674709211,2,5,117,281,275
-72.2550818452995,18.555986981125,2,5,117,281,275
-72.2547707090538,18.5558395004358,2,5,117,281,275
-72.2545963474991,18.5556695674353,2,5,117,281,275
-72.2545319744827,18.5554508887196,2,5,117,281,275
-72.2547197291138,18.555237295285,2,5,117,281,275
-72.2548752972367,18.5550745572506,2,5,117,281,275
