lon,lat,assignID,workerID,duration,difficulty
-72.2531130859139,18.5592853539546,26,A3G7NL91BRY9JL,0.09728622436523438,15
-72.252775127578,18.5590463380823,26,A3G7NL91BRY9JL,0.09728622436523438,15
-72.253670985389,18.5586496727044,26,A3G7NL91BRY9JL,0.09728622436523438,15
-72.2538694688561,18.5584971088521,26,A3G7NL91BRY9JL,0.09728622436523438,15
-72.2552052089455,18.5595701383866,26,A3G7NL91BRY9JL,0.09728622436523438,15
-72.2562351772072,18.5580038181293,26,A3G7NL91BRY9JL,0.09728622436523438,15
-72.2553768703224,18.5583343739259,26,A3G7NL91BRY9JL,0.09728622436523438,15
-72.2556987354042,18.5590310817387,26,A3G7NL91BRY9JL,0.09728622436523438,15
-72.256385380912,18.555878074787,26,A3G7NL91BRY9JL,0.09728622436523438,15
-72.2551032850029,18.5559848711368,26,A3G7NL91BRY9JL,0.09728622436523438,15
-72.2547921487572,18.5558170482714,26,A3G7NL91BRY9JL,0.09728622436523438,15
-72.2548511573555,18.5550796428165,26,A3G7NL91BRY9JL,0.09728622436523438,15
-72.2536978074791,18.5567273581977,26,A3G7NL91BRY9JL,0.09728622436523438,15
-72.2537568160774,18.5574749275231,26,A3G7NL91BRY9JL,0.09728622436523438,15
-72.2540572234871,18.55596452898,26,A3G7NL91BRY9JL,0.09728622436523438,15
-72.252227956939,18.5561120095613,26,A3G7NL91BRY9JL,0.09728622436523438,15
-72.2530728527786,18.5592828112343,30,A1Q22LEJRK5DRF,0.2531578540802002,52
-72.2535341927292,18.5592624694707,30,A1Q22LEJRK5DRF,0.2531578540802002,52
-72.2533866712334,18.5588810609536,30,A1Q22LEJRK5DRF,0.2531578540802002,52
-72.2519490072014,18.5587462964071,30,A1Q22LEJRK5DRF,0.2531578540802002,52
-72.2518417188408,18.5592980675554,30,A1Q22LEJRK5DRF,0.2531578540802002,52
-72.2540706345322,18.5598701786134,30,A1Q22LEJRK5DRF,0.2531578540802002,52
-72.2530648061516,18.5600456256202,30,A1Q22LEJRK5DRF,0.2531578540802002,52
-72.2527603754284,18.5596629474962,30,A1Q22LEJRK5DRF,0.2531578540802002,52
-72.2538171657803,18.5586407731502,30,A1Q22LEJRK5DRF,0.2531578540802002,52
