lat,lon,workerID,map,assign
18.5581055276734,-72.255344701783,AKWUF2IV91LLI,haiti,25
18.5579682197746,-72.255344701783,AKWUF2IV91LLI,haiti,25
18.5577749714336,-72.2553178796928,AKWUF2IV91LLI,haiti,25
18.5579021085247,-72.255167675988,AKWUF2IV91LLI,haiti,25
18.5577648004622,-72.2551033029716,AKWUF2IV91LLI,haiti,25
18.5579377068932,-72.2548458109062,AKWUF2IV91LLI,haiti,25
18.5577851424043,-72.2548458109062,AKWUF2IV91LLI,haiti,25
18.5579478778543,-72.2547277937095,AKWUF2IV91LLI,haiti,25
18.5579122794878,-72.254631234185,AKWUF2IV91LLI,haiti,25
18.5577088601088,-72.254631234185,AKWUF2IV91LLI,haiti,25
18.5577953133745,-72.2544327507179,AKWUF2IV91LLI,haiti,25
18.5581563824227,-72.2550174722832,AKWUF2IV91LLI,haiti,25
18.5582428354617,-72.2547117004555,AKWUF2IV91LLI,haiti,25
18.5584462542043,-72.254802895562,AKWUF2IV91LLI,haiti,25
18.5585479634847,-72.2546473274391,AKWUF2IV91LLI,haiti,25
18.5588378346012,-72.254620505349,AKWUF2IV91LLI,haiti,25
18.5589293727462,-72.254443479554,AKWUF2IV91LLI,haiti,25
18.5586242454052,-72.2551408538978,AKWUF2IV91LLI,haiti,25
18.5590056544962,-72.254996014611,AKWUF2IV91LLI,haiti,25
18.5583292884569,-72.2557577619713,AKWUF2IV91LLI,haiti,25
18.5581055276734,-72.2556397447746,AKWUF2IV91LLI,haiti,25
18.558029245521,-72.2561600933235,AKWUF2IV91LLI,haiti,25
18.5584564251351,-72.2561708221596,AKWUF2IV91LLI,haiti,25
18.5583191175186,-72.2563478479545,AKWUF2IV91LLI,haiti,25
18.5581818097916,-72.2564551363151,AKWUF2IV91LLI,haiti,25
18.5583445448633,-72.2564926872413,AKWUF2IV91LLI,haiti,25
18.5586598436231,-72.2566536197822,AKWUF2IV91LLI,haiti,25
18.5583038611099,-72.256787730233,AKWUF2IV91LLI,haiti,25
18.5581156986245,-72.25660534002,AKWUF2IV91LLI,haiti,25
18.5587564673199,-72.2561493644874,AKWUF2IV91LLI,haiti,25
18.5587717236881,-72.2563639412086,AKWUF2IV91LLI,haiti,25
18.5589954835982,-72.256616068856,AKWUF2IV91LLI,haiti,25
18.559148047005,-72.2563800344627,AKWUF2IV91LLI,haiti,25
18.558425912341,-72.256970120446,AKWUF2IV91LLI,haiti,25
18.5587412109504,-72.2570344934624,AKWUF2IV91LLI,haiti,25
18.557459671039,-72.2567716369789,AKWUF2IV91LLI,haiti,25
18.5573071061228,-72.2565677890938,AKWUF2IV91LLI,haiti,25
18.5571291135483,-72.2563263902824,AKWUF2IV91LLI,haiti,25
18.5571392845576,-72.2561386356514,AKWUF2IV91LLI,haiti,25
18.5569765483366,-72.2563800344627,AKWUF2IV91LLI,haiti,25
18.5569256932358,-72.2564444074791,AKWUF2IV91LLI,haiti,25
18.5570019758814,-72.2566858062904,AKWUF2IV91LLI,haiti,25
18.5571392845576,-72.256970120446,AKWUF2IV91LLI,haiti,25
18.5569511207881,-72.2563263902824,AKWUF2IV91LLI,haiti,25
18.5567883843878,-72.2561279068153,AKWUF2IV91LLI,haiti,25
18.5568494105561,-72.2559777031105,AKWUF2IV91LLI,haiti,25
18.5566968450944,-72.256798459069,AKWUF2IV91LLI,haiti,25
18.5567731278423,-72.2568467388313,AKWUF2IV91LLI,haiti,25
18.5567832988728,-72.256970120446,AKWUF2IV91LLI,haiti,25
18.5565951347109,-72.2569164762657,AKWUF2IV91LLI,haiti,25
18.5566459899102,-72.2569969425361,AKWUF2IV91LLI,haiti,25
18.5564578255969,-72.2566750774544,AKWUF2IV91LLI,haiti,25
18.5564781676949,-72.256793094651,AKWUF2IV91LLI,haiti,25
18.5563917137619,-72.2570076713722,AKWUF2IV91LLI,haiti,25
18.5562798321367,-72.2568789253395,AKWUF2IV91LLI,haiti,25
18.5562900031966,-72.2567448148887,AKWUF2IV91LLI,haiti,25
18.5562086347006,-72.256433678643,AKWUF2IV91LLI,haiti,25
18.5560713252758,-72.2566965351265,AKWUF2IV91LLI,haiti,25
18.5559797855978,-72.2565248737495,AKWUF2IV91LLI,haiti,25
18.5559085880366,-72.2563210258644,AKWUF2IV91LLI,haiti,25
18.5560713252758,-72.2562405595939,AKWUF2IV91LLI,haiti,25
18.5559085880366,-72.2561225423973,AKWUF2IV91LLI,haiti,25
18.5554407176097,-72.2562673816841,AKWUF2IV91LLI,haiti,25
18.5557153373635,-72.2561493644874,AKWUF2IV91LLI,haiti,25
18.5556644818869,-72.2566589842003,AKWUF2IV91LLI,haiti,25
18.5555271720243,-72.2566697130363,AKWUF2IV91LLI,haiti,25
18.5558831603289,-72.2568842897575,AKWUF2IV91LLI,haiti,25
18.5551355840316,-72.2569379339378,AKWUF2IV91LLI,haiti,25
18.5552576375283,-72.2554198036354,AKWUF2IV91LLI,haiti,25
18.5552983220078,-72.2552213201683,AKWUF2IV91LLI,haiti,25
18.5551101562088,-72.2552374134224,AKWUF2IV91LLI,haiti,25
18.5551711829772,-72.2548619041603,AKWUF2IV91LLI,haiti,25
18.5550084448798,-72.2548833618324,AKWUF2IV91LLI,haiti,25
18.5552728942092,-72.2547117004555,AKWUF2IV91LLI,haiti,25
18.5554610598288,-72.2544971237343,AKWUF2IV91LLI,haiti,25
18.5556899096271,-72.2546687851112,AKWUF2IV91LLI,haiti,25
18.5558170482714,-72.2547760734718,AKWUF2IV91LLI,haiti,25
18.5563963665085,-72.2544381151359,AKWUF2IV91LLI,haiti,25
18.5562946559459,-72.2547277937095,AKWUF2IV91LLI,haiti,25
18.5564268796655,-72.254631234185,AKWUF2IV91LLI,haiti,25
18.5562234585161,-72.2545990476768,AKWUF2IV91LLI,haiti,25
18.5566303005725,-72.2554251680534,AKWUF2IV91LLI,haiti,25
18.5564065375615,-72.2550818452995,AKWUF2IV91LLI,haiti,25
18.5563048270049,-72.2549209127586,AKWUF2IV91LLI,haiti,25
18.5569049184124,-72.2551354894798,AKWUF2IV91LLI,haiti,25
18.5571388517794,-72.2548994550865,AKWUF2IV91LLI,haiti,25
18.5571388517794,-72.2546526918571,AKWUF2IV91LLI,haiti,25
18.5572914168459,-72.2544703016441,AKWUF2IV91LLI,haiti,25
18.5570676547016,-72.2544595728081,AKWUF2IV91LLI,haiti,25
18.5570879967269,-72.2545668611687,AKWUF2IV91LLI,haiti,25
18.5568642343159,-72.2547921667259,AKWUF2IV91LLI,haiti,25
18.5568845763654,-72.2550496587913,AKWUF2IV91LLI,haiti,25
18.5572914168459,-72.2556397447746,AKWUF2IV91LLI,haiti,25
18.5573219298429,-72.2554895410698,AKWUF2IV91LLI,haiti,25
18.5571388517794,-72.2554573545616,AKWUF2IV91LLI,haiti,25
18.5574948367225,-72.2551354894798,AKWUF2IV91LLI,haiti,25
18.5567014978327,-72.2558543214958,AKWUF2IV91LLI,haiti,25
18.5568845763654,-72.2556504736107,AKWUF2IV91LLI,haiti,25
18.5566811557614,-72.2556504736107,AKWUF2IV91LLI,haiti,25
18.5563048270049,-72.2556504736107,AKWUF2IV91LLI,haiti,25
18.5561522610565,-72.2555109987419,AKWUF2IV91LLI,haiti,25
18.55610140571,-72.2553822527092,AKWUF2IV91LLI,haiti,25
18.5558369576642,-72.2554251680534,AKWUF2IV91LLI,haiti,25
18.5561929453227,-72.2551354894798,AKWUF2IV91LLI,haiti,25
18.5561726031908,-72.2550818452995,AKWUF2IV91LLI,haiti,25
18.5560708924949,-72.2550818452995,AKWUF2IV91LLI,haiti,25
18.5558369576642,-72.2555646429222,AKWUF2IV91LLI,haiti,25
18.555796273313,-72.2555431852501,AKWUF2IV91LLI,haiti,25
18.5558369576642,-72.2554895410698,AKWUF2IV91LLI,haiti,25
18.5560632641902,-72.2542610713722,AKWUF2IV91LLI,haiti,25
18.5559513823496,-72.2540786811592,AKWUF2IV91LLI,haiti,25
18.5561039484777,-72.2538211890938,AKWUF2IV91LLI,haiti,25
18.5562565144693,-72.2541001388313,AKWUF2IV91LLI,haiti,25
18.5566379288518,-72.2537407228234,AKWUF2IV91LLI,haiti,25
18.5564751921528,-72.2534349509957,AKWUF2IV91LLI,haiti,25
18.5566379288518,-72.2535154172661,AKWUF2IV91LLI,haiti,25
18.5567396392098,-72.2536173412087,AKWUF2IV91LLI,haiti,25
18.5569328887231,-72.2538748332741,AKWUF2IV91LLI,haiti,25
18.5572990450956,-72.2539552995445,AKWUF2IV91LLI,haiti,25
18.5572634465939,-72.2537836381676,AKWUF2IV91LLI,haiti,25
18.5574261825413,-72.2537139007332,AKWUF2IV91LLI,haiti,25
18.557477037493,-72.2538855621102,AKWUF2IV91LLI,haiti,25
18.5575024649632,-72.2538372823479,AKWUF2IV91LLI,haiti,25
18.5570803684677,-72.2528126785042,AKWUF2IV91LLI,haiti,25
18.5570701974549,-72.2528931447746,AKWUF2IV91LLI,haiti,25
18.5573753275744,-72.2529360601189,AKWUF2IV91LLI,haiti,25
18.5568566060467,-72.2527107545616,AKWUF2IV91LLI,haiti,25
18.5572329335865,-72.2525229999306,AKWUF2IV91LLI,haiti,25
18.5575024649632,-72.2517558881523,AKWUF2IV91LLI,haiti,25
18.5560937774067,-72.252238685775,AKWUF2IV91LLI,haiti,25
18.5560530931168,-72.2521582195046,AKWUF2IV91LLI,haiti,25
18.5559157835668,-72.2521474906685,AKWUF2IV91LLI,haiti,25
18.5558750992345,-72.2521045753243,AKWUF2IV91LLI,haiti,25
18.5558242438054,-72.2519972869637,AKWUF2IV91LLI,haiti,25
18.5557123618082,-72.2519597360375,AKWUF2IV91LLI,haiti,25
18.5556716774274,-72.2519168206932,AKWUF2IV91LLI,haiti,25
18.5554580842691,-72.2518256255867,AKWUF2IV91LLI,haiti,25
18.5549749559011,-72.2520241090538,AKWUF2IV91LLI,haiti,25
18.5555801375351,-72.251702243972,AKWUF2IV91LLI,haiti,25
18.5556564207821,-72.2516485997917,AKWUF2IV91LLI,haiti,25
18.5559513823496,-72.2517666169884,AKWUF2IV91LLI,haiti,25
18.5559106980258,-72.2517397948982,AKWUF2IV91LLI,haiti,25
18.5561395472212,-72.2519919225456,AKWUF2IV91LLI,haiti,25
18.5562005736215,-72.2518578120949,AKWUF2IV91LLI,haiti,25
18.5560785207991,-72.2518578120949,AKWUF2IV91LLI,haiti,25
18.5563277118854,-72.251702243972,AKWUF2IV91LLI,haiti,25
18.5599006911492,-72.2541484185936,A213IRVYGO0IJ8,haiti,27
18.5598091535252,-72.2540518590691,A213IRVYGO0IJ8,haiti,27
18.5600532537468,-72.2538426467659,A213IRVYGO0IJ8,haiti,27
18.5600278266567,-72.253134543586,A213IRVYGO0IJ8,haiti,27
18.5599464599428,-72.2530487128975,A213IRVYGO0IJ8,haiti,27
18.5596972741403,-72.2528073140862,A213IRVYGO0IJ8,haiti,27
18.5595955655449,-72.2527000257256,A213IRVYGO0IJ8,haiti,27
18.55934637923,-72.2524264404061,A213IRVYGO0IJ8,haiti,27
18.5591836451137,-72.2523996183159,A213IRVYGO0IJ8,haiti,27
18.5590005690473,-72.2523137876274,A213IRVYGO0IJ8,haiti,27
18.5595192840586,-72.2519436427834,A213IRVYGO0IJ8,haiti,27
18.559290439395,-72.2518470832588,A213IRVYGO0IJ8,haiti,27
18.5599566307842,-72.2518631765129,A213IRVYGO0IJ8,haiti,27
18.5601295349944,-72.2520348378899,A213IRVYGO0IJ8,haiti,27
18.559839666072,-72.2516807862999,A213IRVYGO0IJ8,haiti,27
18.5587157836648,-72.2519597360375,A213IRVYGO0IJ8,haiti,27
18.5588785182273,-72.2517988034966,A213IRVYGO0IJ8,haiti,27
18.5577749714336,-72.2523888894798,A213IRVYGO0IJ8,haiti,27
18.558080100293,-72.2527161189797,A213IRVYGO0IJ8,haiti,27
18.55925992675,-72.2530916282417,A213IRVYGO0IJ8,haiti,27
18.5594074044836,-72.2532203742745,A213IRVYGO0IJ8,haiti,27
18.5592141577723,-72.2535154172661,A213IRVYGO0IJ8,haiti,27
18.559326037474,-72.2537085363152,A213IRVYGO0IJ8,haiti,27
18.5594735151504,-72.2538426467659,A213IRVYGO0IJ8,haiti,27
18.5597176158521,-72.25385874002,A213IRVYGO0IJ8,haiti,27
18.5594226607936,-72.2542771646263,A213IRVYGO0IJ8,haiti,27
18.5587717236881,-72.2539928504708,A213IRVYGO0IJ8,haiti,27
18.5586191599449,-72.2538372823479,A213IRVYGO0IJ8,haiti,27
18.5584513396698,-72.2541215965035,A213IRVYGO0IJ8,haiti,27
18.5590005690473,-72.2527268478157,A213IRVYGO0IJ8,haiti,27
18.557652919737,-72.2527912208321,A213IRVYGO0IJ8,haiti,27
18.5599464599428,-72.2552320310356,A213IRVYGO0IJ8,haiti,27
18.5601753037267,-72.2550335475685,A213IRVYGO0IJ8,haiti,27
18.5599464599428,-72.2547760555031,A213IRVYGO0IJ8,haiti,27
18.5597633846948,-72.2550871917488,A213IRVYGO0IJ8,haiti,27
18.5595650529545,-72.2549155303719,A213IRVYGO0IJ8,haiti,27
18.5595955655449,-72.2545239278557,A213IRVYGO0IJ8,haiti,27
18.5594124899204,-72.2547814199211,A213IRVYGO0IJ8,haiti,27
18.5591378761155,-72.254754597831,A213IRVYGO0IJ8,haiti,27
18.5591836451137,-72.2551032850029,A213IRVYGO0IJ8,haiti,27
18.5595294549254,-72.2552105733635,A213IRVYGO0IJ8,haiti,27
18.5596871032835,-72.2555699893715,A213IRVYGO0IJ8,haiti,27
18.55942774623,-72.2556719133141,A213IRVYGO0IJ8,haiti,27
18.5592039868867,-72.2554251500847,A213IRVYGO0IJ8,haiti,27
18.5590412526346,-72.2553554126503,A213IRVYGO0IJ8,haiti,27
18.5590259962905,-72.2556719133141,A213IRVYGO0IJ8,haiti,27
18.5588734327745,-72.2555699893715,A213IRVYGO0IJ8,haiti,27
18.5588327491472,-72.2558274814369,A213IRVYGO0IJ8,haiti,27
18.5591531324496,-72.256020600486,A213IRVYGO0IJ8,haiti,27
18.5593056957155,-72.2561547109368,A213IRVYGO0IJ8,haiti,27
18.5590259962905,-72.2566589662316,A213IRVYGO0IJ8,haiti,27
18.5591938160005,-72.256385380912,A213IRVYGO0IJ8,haiti,27
18.5584360832729,-72.2562244483711,A213IRVYGO0IJ8,haiti,27
18.5586700145411,-72.2561171600105,A213IRVYGO0IJ8,haiti,27
18.5584004850084,-72.2559830495598,A213IRVYGO0IJ8,haiti,27
18.558186895265,-72.2558274814369,A213IRVYGO0IJ8,haiti,27
18.558375057672,-72.2555646249535,A213IRVYGO0IJ8,haiti,27
18.5585428780221,-72.2553929635765,A213IRVYGO0IJ8,haiti,27
18.5582784337592,-72.2553446838143,A213IRVYGO0IJ8,haiti,27
18.5582682628178,-72.2547385045769,A213IRVYGO0IJ8,haiti,27
18.5588022364204,-72.2545668431999,A213IRVYGO0IJ8,haiti,27
18.5588683473217,-72.2544541904213,A213IRVYGO0IJ8,haiti,27
18.5592446704255,-72.2544434615853,A213IRVYGO0IJ8,haiti,27
18.5578970230428,-72.2547760555031,A213IRVYGO0IJ8,haiti,27
18.5579224504504,-72.2548994371178,A213IRVYGO0IJ8,haiti,27
18.5581055276734,-72.2550335475685,A213IRVYGO0IJ8,haiti,27
18.558024160043,-72.2553178617241,A213IRVYGO0IJ8,haiti,27
18.5579021085247,-72.2561225244286,A213IRVYGO0IJ8,haiti,27
18.5579631342947,-72.2562512704613,A213IRVYGO0IJ8,haiti,27
18.5581512969484,-72.2565248557808,A213IRVYGO0IJ8,haiti,27
18.5582326645182,-72.2563371011498,A213IRVYGO0IJ8,haiti,27
18.5585530489471,-72.2566428729775,A213IRVYGO0IJ8,haiti,27
18.5583343739259,-72.2569593736412,A213IRVYGO0IJ8,haiti,27
18.5582631773469,-72.2567716190102,A213IRVYGO0IJ8,haiti,27
18.557876681114,-72.256927187133,A213IRVYGO0IJ8,haiti,27
18.5576936036456,-72.2570076534035,A213IRVYGO0IJ8,haiti,27
18.5578715956314,-72.2551891156914,A213IRVYGO0IJ8,haiti,27
18.5577139455962,-72.2557738372566,A213IRVYGO0IJ8,haiti,27
18.5587208691222,-72.2564336606743,A213IRVYGO0IJ8,haiti,27
18.5585988181021,-72.2550925561669,A213IRVYGO0IJ8,haiti,27
18.5590056544962,-72.2549691745522,A213IRVYGO0IJ8,haiti,27
18.5562645755457,-72.2568789073708,A213IRVYGO0IJ8,haiti,27
18.5563357729585,-72.2569969245674,A213IRVYGO0IJ8,haiti,27
18.5565391939741,-72.2569057294609,A213IRVYGO0IJ8,haiti,27
18.5564679966462,-72.2568038055184,A213IRVYGO0IJ8,haiti,27
18.5564222269197,-72.2564658471825,A213IRVYGO0IJ8,haiti,27
18.5564120558677,-72.2565784999611,A213IRVYGO0IJ8,haiti,27
18.5567527857795,-72.2569754668953,A213IRVYGO0IJ8,haiti,27
18.5571494555662,-72.2568896362068,A213IRVYGO0IJ8,haiti,27
18.556986719355,-72.2567662545922,A213IRVYGO0IJ8,haiti,27
18.5569511207881,-72.2566482373955,A213IRVYGO0IJ8,haiti,27
18.5572969351236,-72.2564658471825,A213IRVYGO0IJ8,haiti,27
18.5572562511205,-72.2562512704613,A213IRVYGO0IJ8,haiti,27
18.5571494555662,-72.2561868974449,A213IRVYGO0IJ8,haiti,27
18.5558373904456,-72.2564390250923,A213IRVYGO0IJ8,haiti,27
18.5557763639155,-72.2561761686089,A213IRVYGO0IJ8,haiti,27
18.5559543579008,-72.2561117955925,A213IRVYGO0IJ8,haiti,27
18.5556136263951,-72.2570130178215,A213IRVYGO0IJ8,haiti,27
18.5551304984674,-72.2569808313133,A213IRVYGO0IJ8,haiti,27
18.5554559742742,-72.2562673637154,A213IRVYGO0IJ8,haiti,27
18.5555627708882,-72.2561654397728,A213IRVYGO0IJ8,haiti,27
18.5549423324834,-72.2549906322243,A213IRVYGO0IJ8,haiti,27
18.5549931881752,-72.2548457929375,A213IRVYGO0IJ8,haiti,27
18.5552220386008,-72.2547009536507,A213IRVYGO0IJ8,haiti,27
18.5554152898323,-72.2545346566918,A213IRVYGO0IJ8,haiti,27
18.5555983697446,-72.254582936454,A213IRVYGO0IJ8,haiti,27
18.5558272193588,-72.254749233413,A213IRVYGO0IJ8,haiti,27
18.5559238446593,-72.255119378257,A213IRVYGO0IJ8,haiti,27
18.5554966587065,-72.2551569291832,A213IRVYGO0IJ8,haiti,27
18.555618711945,-72.2552159377815,A213IRVYGO0IJ8,haiti,27
18.5554203753881,-72.2553768703224,A213IRVYGO0IJ8,haiti,27
18.5552576375283,-72.255484158683,A213IRVYGO0IJ8,haiti,27
18.5552627230888,-72.2552695819618,A213IRVYGO0IJ8,haiti,27
18.5557305940036,-72.2554358789208,A213IRVYGO0IJ8,haiti,27
18.5558933314124,-72.2553715059044,A213IRVYGO0IJ8,haiti,27
18.5560916674197,-72.2555002519371,A213IRVYGO0IJ8,haiti,27
18.5561832070377,-72.2555753537895,A213IRVYGO0IJ8,haiti,27
18.5565951347109,-72.255296404052,A213IRVYGO0IJ8,haiti,27
18.5568188974747,-72.2548296996834,A213IRVYGO0IJ8,haiti,27
18.5564425690219,-72.2547385045769,A213IRVYGO0IJ8,haiti,27
18.5562340623598,-72.2547921487572,A213IRVYGO0IJ8,haiti,27
18.5564323979711,-72.254389817405,A213IRVYGO0IJ8,haiti,27
18.55706808748,-72.2545131990196,A213IRVYGO0IJ8,haiti,27
18.5574800130175,-72.2547921487572,A213IRVYGO0IJ8,haiti,27
18.5573274481196,-72.2551462003472,A213IRVYGO0IJ8,haiti,27
18.5573935595921,-72.2557631084206,A213IRVYGO0IJ8,haiti,27
18.5575003549936,-72.2561493465187,A213IRVYGO0IJ8,haiti,27
18.5574240725708,-72.2567555257561,A213IRVYGO0IJ8,haiti,27
18.557144370062,-72.2554573365929,A213IRVYGO0IJ8,haiti,27
18.5573020206233,-72.2555860826256,A213IRVYGO0IJ8,haiti,27
18.5568138119606,-72.2555431672814,A213IRVYGO0IJ8,haiti,27
18.5558068771833,-72.2557040998223,A213IRVYGO0IJ8,haiti,27
18.5556746529834,-72.2519275495293,A213IRVYGO0IJ8,haiti,27
18.5558729892448,-72.2520670243981,A213IRVYGO0IJ8,haiti,27
18.5561374372348,-72.2521904060127,A213IRVYGO0IJ8,haiti,27
18.5561170950963,-72.2518899986031,A213IRVYGO0IJ8,haiti,27
18.5559492723609,-72.2517290660622,A213IRVYGO0IJ8,haiti,27
18.5560814963481,-72.2528341361763,A213IRVYGO0IJ8,haiti,27
18.5564730821706,-72.2538426467659,A213IRVYGO0IJ8,haiti,27
18.5567121016467,-72.2537031718971,A213IRVYGO0IJ8,haiti,27
18.5566459899102,-72.2535958835365,A213IRVYGO0IJ8,haiti,27
18.5565747926269,-72.2535636970284,A213IRVYGO0IJ8,haiti,27
18.5564476545471,-72.2534295865776,A213IRVYGO0IJ8,haiti,27
18.5560814963481,-72.2538855621102,A213IRVYGO0IJ8,haiti,27
18.5560102988292,-72.2539606639626,A213IRVYGO0IJ8,haiti,27
18.5559289302,-72.254041130233,A213IRVYGO0IJ8,haiti,27
18.5560357265179,-72.2541913339379,A213IRVYGO0IJ8,haiti,27
18.5562391478911,-72.2540518590691,A213IRVYGO0IJ8,haiti,27
18.5575105259808,-72.2539123842003,A213IRVYGO0IJ8,haiti,27
18.5575206969673,-72.2538480111839,A213IRVYGO0IJ8,haiti,27
18.557459671039,-72.2537460872414,A213IRVYGO0IJ8,haiti,27
18.5572511656194,-72.2528287717583,A213IRVYGO0IJ8,haiti,27
18.5570630019733,-72.2537568160774,A213IRVYGO0IJ8,haiti,27
18.5572511656194,-72.2524800845864,A213IRVYGO0IJ8,haiti,27
18.5570070613899,-72.2529146024468,A213IRVYGO0IJ8,haiti,27
18.55706808748,-72.2527536699059,A213IRVYGO0IJ8,haiti,27
18.5573986450889,-72.2518095323326,A213IRVYGO0IJ8,haiti,27
18.5575562954154,-72.2523620673897,A213IRVYGO0IJ8,haiti,27
18.5579580488147,-72.2525766441109,A3F0X6RH1RC0OQ,haiti,28
18.5578461682162,-72.252421075988,A3F0X6RH1RC0OQ,haiti,28
18.5580953567217,-72.2518899986031,A3F0X6RH1RC0OQ,haiti,28
18.5581360405248,-72.2519597360375,A3F0X6RH1RC0OQ,haiti,28
18.5578715956314,-72.2518953630211,A3F0X6RH1RC0OQ,haiti,28
18.5577139455962,-72.2521045753243,A3F0X6RH1RC0OQ,haiti,28
18.5576478342478,-72.2523406097176,A3F0X6RH1RC0OQ,haiti,28
18.5578410827328,-72.2523781606438,A3F0X6RH1RC0OQ,haiti,28
18.5576325777791,-72.2539982148888,A3F0X6RH1RC0OQ,haiti,28
18.5577851424043,-72.2541752406838,A3F0X6RH1RC0OQ,haiti,28
18.5584411687387,-72.2541859695198,A3F0X6RH1RC0OQ,haiti,28
18.5585174507069,-72.2540625879051,A3F0X6RH1RC0OQ,haiti,28
18.5585530489471,-72.2541055032494,A3F0X6RH1RC0OQ,haiti,28
18.558430997807,-72.2539821216347,A3F0X6RH1RC0OQ,haiti,28
18.5585072797798,-72.2538748332741,A3F0X6RH1RC0OQ,haiti,28
18.5586496727044,-72.2539552995445,A3F0X6RH1RC0OQ,haiti,28
18.5587106982072,-72.2538748332741,A3F0X6RH1RC0OQ,haiti,28
18.5587920655103,-72.2537514516594,A3F0X6RH1RC0OQ,haiti,28
18.5586445872449,-72.2536387988808,A3F0X6RH1RC0OQ,haiti,28
18.5585377925594,-72.2537621804955,A3F0X6RH1RC0OQ,haiti,28
18.5588734327745,-72.2534081289055,A3F0X6RH1RC0OQ,haiti,28
18.5589141163921,-72.2534617730858,A3F0X6RH1RC0OQ,haiti,28
18.558924287295,-72.2533705779793,A3F0X6RH1RC0OQ,haiti,28
18.5588734327745,-72.2533437558891,A3F0X6RH1RC0OQ,haiti,28
18.5588734327745,-72.2527053901436,A3F0X6RH1RC0OQ,haiti,28
18.5590361671867,-72.2522869655373,A3F0X6RH1RC0OQ,haiti,28
18.55942774623,-72.2525766441109,A3F0X6RH1RC0OQ,haiti,28
18.5596718469971,-72.2528019496681,A3F0X6RH1RC0OQ,haiti,28
18.5588632618686,-72.2517934390785,A3F0X6RH1RC0OQ,haiti,28
18.558842920055,-72.2517237016442,A3F0X6RH1RC0OQ,haiti,28
18.5593565501071,-72.2518309900047,A3F0X6RH1RC0OQ,haiti,28
18.559280268514,-72.2517237016442,A3F0X6RH1RC0OQ,haiti,28
18.5594735151504,-72.2519919225456,A3F0X6RH1RC0OQ,haiti,28
18.5593819772973,-72.25421279161,A3F0X6RH1RC0OQ,haiti,28
