"","X","precision","recall","fmeasure","num_annotations","num_voters","num_workers","dist","dist_cluster"
"14142",14142,0.602870813397129,0.301435406698565,0.401913875598086,209,1,3,0.01,0.01
"14143",14143,0.714285714285714,0.526315789473684,0.606060606060606,308,1,3,0.01,0.01
"14144",14144,0.87007874015748,0.528708133971292,0.657738095238095,254,1,3,0.01,0.01
"14145",14145,0.809027777777778,0.557416267942584,0.660056657223796,288,1,3,0.01,0.01
"14146",14146,0.816964285714286,0.437799043062201,0.570093457943925,224,1,3,0.01,0.01
"14147",14147,0.807692307692308,0.65311004784689,0.722222222222222,338,1,3,0.01,0.01
"14148",14148,0.83617747440273,0.586124401913876,0.689170182841069,293,1,3,0.01,0.01
"14149",14149,0.890295358649789,0.504784688995215,0.644274809160305,237,1,3,0.01,0.01
"14150",14150,0.762162162162162,0.674641148325359,0.715736040609137,370,1,3,0.01,0.01
"14151",14151,0.861861861861862,0.686602870813397,0.764314247669774,333,1,3,0.01,0.01
"14152",14152,0.820754716981132,0.416267942583732,0.552380952380952,212,1,3,0.01,0.01
"14153",14153,0.78125,0.41866028708134,0.545171339563863,224,1,3,0.01,0.01
"14154",14154,0.752688172043011,0.669856459330144,0.708860759493671,372,1,3,0.01,0.01
"14155",14155,0.818181818181818,0.58133971291866,0.67972027972028,297,1,3,0.01,0.01
"14156",14156,0.917293233082707,0.583732057416268,0.71345029239766,266,1,3,0.01,0.01
"14157",14157,0.834920634920635,0.629186602870813,0.717598908594816,315,1,3,0.01,0.01
"14158",14158,0.827893175074184,0.667464114832536,0.73907284768212,337,1,3,0.01,0.01
"14159",14159,0.831683168316832,0.602870813397129,0.699029126213592,303,1,3,0.01,0.01
"14160",14160,0.837748344370861,0.605263157894737,0.702777777777778,302,1,3,0.01,0.01
"14161",14161,0.90566037735849,0.344497607655502,0.499133448873484,159,1,3,0.01,0.01
"14162",14162,0.93469387755102,0.547846889952153,0.69079939668175,245,1,3,0.01,0.01
"14163",14163,0.899280575539568,0.598086124401914,0.718390804597701,278,1,3,0.01,0.01
"14164",14164,0.814621409921671,0.746411483253589,0.779026217228464,383,1,3,0.01,0.01
"14165",14165,0.83625730994152,0.68421052631579,0.752631578947368,342,1,3,0.01,0.01
"14166",14166,0.711038961038961,0.523923444976077,0.603305785123967,308,1,3,0.01,0.01
"14167",14167,0.826446280991736,0.478468899521531,0.606060606060606,242,1,3,0.01,0.01
"14168",14168,0.667582417582418,0.58133971291866,0.621483375959079,364,1,3,0.01,0.01
"14169",14169,0.930851063829787,0.41866028708134,0.577557755775578,188,1,3,0.01,0.01
"14170",14170,0.779220779220779,0.717703349282297,0.74719800747198,385,1,3,0.01,0.01
"14171",14171,0.753807106598985,0.710526315789474,0.73152709359606,394,1,3,0.01,0.01
"14172",14172,0.882758620689655,0.61244019138756,0.72316384180791,290,1,3,0.01,0.01
"14173",14173,0.80952380952381,0.569377990430622,0.668539325842697,294,1,3,0.01,0.01
"14174",14174,0.885521885521885,0.629186602870813,0.735664335664336,297,1,3,0.01,0.01
"14175",14175,0.94578313253012,0.375598086124402,0.537671232876712,166,1,3,0.01,0.01
"14176",14176,0.884462151394422,0.5311004784689,0.663677130044843,251,1,3,0.01,0.01
"14177",14177,0.80252100840336,0.456937799043062,0.582317073170732,238,1,3,0.01,0.01
"14178",14178,0.75,0.610047846889952,0.672823218997362,340,1,3,0.01,0.01
"14179",14179,0.923728813559322,0.260765550239234,0.406716417910448,118,1,3,0.01,0.01
"14180",14180,0.805429864253394,0.425837320574163,0.557120500782473,221,1,3,0.01,0.01
"14181",14181,0.843283582089552,0.54066985645933,0.658892128279883,268,1,3,0.01,0.01
"14182",14182,0.887788778877888,0.643540669856459,0.746185852981969,303,1,3,0.01,0.01
"14183",14183,0.901098901098901,0.588516746411483,0.712011577424023,273,1,3,0.01,0.01
"14184",14184,0.879377431906615,0.54066985645933,0.66962962962963,257,1,3,0.01,0.01
"14185",14185,0.880149812734082,0.562200956937799,0.686131386861314,267,1,3,0.01,0.01
"14186",14186,0.790087463556851,0.648325358851675,0.71222076215506,343,1,3,0.01,0.01
"14187",14187,0.807432432432432,0.57177033492823,0.669467787114846,296,1,3,0.01,0.01
"14188",14188,0.868852459016393,0.633971291866029,0.733056708160443,305,1,3,0.01,0.01
"14189",14189,0.579831932773109,0.165071770334928,0.256983240223464,119,1,3,0.01,0.01
"14190",14190,0.801566579634465,0.73444976076555,0.766541822721598,383,1,3,0.01,0.01
"14191",14191,0.920454545454545,0.58133971291866,0.712609970674487,264,1,3,0.01,0.01
"14192",14192,0.803030303030303,0.507177033492823,0.621700879765396,264,1,3,0.01,0.01
"14193",14193,0.739130434782609,0.569377990430622,0.643243243243243,322,1,3,0.01,0.01
"14194",14194,0.807894736842105,0.73444976076555,0.769423558897243,380,1,3,0.01,0.01
"14195",14195,0.792332268370607,0.593301435406699,0.678522571819425,313,1,3,0.01,0.01
"14196",14196,0.791666666666667,0.5,0.612903225806452,264,1,3,0.01,0.01
"14197",14197,0.598425196850394,0.181818181818182,0.278899082568807,127,1,3,0.01,0.01
"5228",5228,0.561011904761905,0.901913875598086,0.691743119266055,672,1,4,0.01,0.005
"5229",5229,0.661434977578475,0.705741626794258,0.68287037037037,446,1,4,0.01,0.005
"5230",5230,0.751937984496124,0.696172248803828,0.722981366459627,387,1,4,0.01,0.005
"5231",5231,0.562737642585551,0.708133971291866,0.627118644067797,526,1,4,0.01,0.005
"5232",5232,0.68421052631579,0.839712918660287,0.754027926960258,513,1,4,0.01,0.005
"5233",5233,0.725,0.624401913875598,0.670951156812339,360,1,4,0.01,0.005
"5234",5234,0.681462140992167,0.624401913875598,0.651685393258427,383,1,4,0.01,0.005
"5235",5235,0.697211155378486,0.83732057416268,0.760869565217391,502,1,4,0.01,0.005
"5236",5236,0.8559670781893,0.497607655502392,0.629349470499244,243,1,4,0.01,0.005
"5237",5237,0.88663967611336,0.523923444976077,0.658646616541353,247,1,4,0.01,0.005
"5238",5238,0.808163265306122,0.473684210526316,0.597285067873303,245,1,4,0.01,0.005
"5239",5239,0.629807692307692,0.626794258373206,0.628297362110312,416,1,4,0.01,0.005
"5240",5240,0.704714640198511,0.679425837320574,0.69183922046285,403,1,4,0.01,0.005
"5241",5241,0.664556962025316,0.753588516746411,0.70627802690583,474,1,4,0.01,0.005
"5242",5242,0.752351097178683,0.574162679425837,0.651289009497965,319,1,4,0.01,0.005
"5243",5243,0.571879936808847,0.866028708133971,0.688867745004757,633,1,4,0.01,0.005
"5244",5244,0.645885286783042,0.619617224880383,0.632478632478632,401,1,4,0.01,0.005
"5245",5245,0.803225806451613,0.595693779904306,0.684065934065934,310,1,4,0.01,0.005
"5246",5246,0.808864265927978,0.698564593301435,0.749679075738126,361,1,4,0.01,0.005
"5247",5247,0.654676258992806,0.870813397129187,0.747433264887064,556,1,4,0.01,0.005
"5248",5248,0.596283783783784,0.844497607655502,0.699009900990099,592,1,4,0.01,0.005
"5249",5249,0.781609195402299,0.650717703349282,0.71018276762402,348,1,4,0.01,0.005
"5250",5250,0.612903225806452,0.863636363636364,0.716981132075472,589,1,4,0.01,0.005
"5251",5251,0.56656346749226,0.875598086124402,0.68796992481203,646,1,4,0.01,0.005
"5252",5252,0.822834645669291,0.5,0.62202380952381,254,1,4,0.01,0.005
"5253",5253,0.796969696969697,0.629186602870813,0.703208556149733,330,1,4,0.01,0.005
"5254",5254,0.832258064516129,0.308612440191388,0.450261780104712,155,1,4,0.01,0.005
"5255",5255,0.655555555555556,0.282296650717703,0.394648829431438,180,1,4,0.01,0.005
"5256",5256,0.603389830508475,0.851674641148325,0.706349206349206,590,1,4,0.01,0.005
"5257",5257,0.882882882882883,0.4688995215311,0.6125,222,1,4,0.01,0.005
"5258",5258,0.705376344086021,0.784688995215311,0.742921857304643,465,1,4,0.01,0.005
"5259",5259,0.645833333333333,0.296650717703349,0.40655737704918,192,1,4,0.01,0.005
"5260",5260,0.687747035573123,0.832535885167464,0.753246753246753,506,1,4,0.01,0.005
"5261",5261,0.636524822695035,0.858851674641148,0.731160896130346,564,1,4,0.01,0.005
"5262",5262,0.80952380952381,0.244019138755981,0.375,126,1,4,0.01,0.005
"5263",5263,0.742718446601942,0.732057416267943,0.737349397590362,412,1,4,0.01,0.005
"5264",5264,0.678378378378378,0.600478468899522,0.637055837563452,370,1,4,0.01,0.005
"5265",5265,0.610244988864143,0.655502392344498,0.632064590542099,449,1,4,0.01,0.005
"5266",5266,0.574074074074074,0.667464114832536,0.617256637168142,486,1,4,0.01,0.005
"5267",5267,0.755056179775281,0.803827751196172,0.778679026651217,445,1,4,0.01,0.005
"5268",5268,0.739454094292804,0.712918660287081,0.725943970767357,403,1,4,0.01,0.005
"5269",5269,0.772241992882562,0.519138755980861,0.620886981402003,281,1,4,0.01,0.005
"5270",5270,0.50958904109589,0.444976076555024,0.475095785440613,365,1,4,0.01,0.005
"5271",5271,0.583333333333333,0.787081339712919,0.670061099796334,564,1,4,0.01,0.005
"5272",5272,0.734072022160665,0.633971291866029,0.680359435173299,361,1,4,0.01,0.005
"5273",5273,0.645687645687646,0.662679425837321,0.654073199527745,429,1,4,0.01,0.005
"5274",5274,0.781437125748503,0.624401913875598,0.694148936170213,334,1,4,0.01,0.005
"5275",5275,0.633136094674556,0.767942583732057,0.694054054054054,507,1,4,0.01,0.005
"5276",5276,0.741514360313316,0.679425837320574,0.709113607990013,383,1,4,0.01,0.005
"5277",5277,0.58550185873606,0.753588516746411,0.658995815899582,538,1,4,0.01,0.005
"5278",5278,0.857692307692308,0.533492822966507,0.657817109144543,260,1,4,0.01,0.005
"5279",5279,0.698,0.834928229665072,0.760348583877996,500,1,4,0.01,0.005
"5280",5280,0.690526315789474,0.784688995215311,0.734602463605823,475,1,4,0.01,0.005
"5281",5281,0.657657657657658,0.698564593301435,0.677494199535963,444,1,4,0.01,0.005
"5282",5282,0.632323232323232,0.748803827751196,0.68565169769989,495,1,4,0.01,0.005
"5283",5283,0.644295302013423,0.688995215311005,0.665895953757225,447,1,4,0.01,0.005
"5284",5284,0.769820971867008,0.720095693779904,0.744128553770087,391,1,4,0.01,0.005
"5285",5285,0.782771535580524,0.5,0.61021897810219,267,1,4,0.01,0.005
"5286",5286,0.693363844393593,0.72488038277512,0.708771929824561,437,1,4,0.01,0.005
"5287",5287,0.587044534412955,0.69377990430622,0.635964912280702,494,1,4,0.01,0.005
"5288",5288,0.731645569620253,0.691387559808612,0.710947109471095,395,1,4,0.01,0.005
"5289",5289,0.862385321100917,0.22488038277512,0.35673624288425,109,1,4,0.01,0.005
"5290",5290,0.736842105263158,0.535885167464115,0.620498614958449,304,1,4,0.01,0.005
"5291",5291,0.648014440433213,0.858851674641148,0.738683127572017,554,1,4,0.01,0.005
"5292",5292,0.656455142231947,0.717703349282297,0.685714285714286,457,1,4,0.01,0.005
"5293",5293,0.739130434782609,0.691387559808612,0.714462299134734,391,1,4,0.01,0.005
"5294",5294,0.628227194492255,0.873205741626794,0.73073073073073,581,1,4,0.01,0.005
"5295",5295,0.798882681564246,0.68421052631579,0.737113402061856,358,1,4,0.01,0.005
"5296",5296,0.802083333333333,0.736842105263158,0.768079800498753,384,1,4,0.01,0.005
"5297",5297,0.823188405797101,0.679425837320574,0.744429882044561,345,1,4,0.01,0.005
"5298",5298,0.642458100558659,0.27511961722488,0.385259631490787,179,1,4,0.01,0.005
"5299",5299,0.624137931034483,0.866028708133971,0.725450901803607,580,1,4,0.01,0.005
"5300",5300,0.744125326370757,0.681818181818182,0.711610486891386,383,1,4,0.01,0.005
"5301",5301,0.72,0.77511961722488,0.746543778801843,450,1,4,0.01,0.005
"5302",5302,0.611940298507463,0.588516746411483,0.6,402,1,4,0.01,0.005
"5303",5303,0.646302250803859,0.480861244019139,0.551440329218107,311,1,4,0.01,0.005
"5304",5304,0.676646706586826,0.811004784688995,0.737758433079434,501,1,4,0.01,0.005
"5305",5305,0.651006711409396,0.464114832535885,0.541899441340782,298,1,4,0.01,0.005
"5306",5306,0.975,0.0933014354066986,0.170305676855895,40,1,4,0.01,0.005
"5307",5307,0.779369627507163,0.650717703349282,0.709256844850065,349,1,4,0.01,0.005
"5308",5308,0.695238095238095,0.523923444976077,0.597544338335607,315,1,4,0.01,0.005
"5309",5309,0.664864864864865,0.588516746411483,0.624365482233503,370,1,4,0.01,0.005
"5310",5310,0.687927107061503,0.722488038277512,0.704784130688448,439,1,4,0.01,0.005
"5311",5311,0.68440366972477,0.892344497607656,0.77466251298027,545,1,4,0.01,0.005
"5312",5312,0.62992125984252,0.76555023923445,0.691144708423326,508,1,4,0.01,0.005
"5313",5313,0.670967741935484,0.746411483253589,0.706681766704417,465,1,4,0.01,0.005
"5314",5314,0.699152542372881,0.789473684210526,0.741573033707865,472,1,4,0.01,0.005
"5315",5315,0.661224489795918,0.77511961722488,0.713656387665198,490,1,4,0.01,0.005
"5316",5316,0.780555555555556,0.672248803827751,0.722365038560411,360,1,4,0.01,0.005
"5317",5317,0.657210401891253,0.665071770334928,0.661117717003567,423,1,4,0.01,0.005
"5318",5318,0.846153846153846,0.105263157894737,0.187234042553191,52,1,4,0.01,0.005
"5319",5319,0.695443645083933,0.69377990430622,0.694610778443114,417,1,4,0.01,0.005
"5320",5320,0.671875,0.822966507177033,0.739784946236559,512,1,4,0.01,0.005
"5321",5321,0.805970149253731,0.516746411483254,0.629737609329446,268,1,4,0.01,0.005
"5322",5322,0.634194831013916,0.763157894736842,0.69272529858849,503,1,4,0.01,0.005
"5323",5323,0.605058365758755,0.744019138755981,0.667381974248927,514,1,4,0.01,0.005
"5324",5324,0.703319502074689,0.811004784688995,0.753333333333333,482,1,4,0.01,0.005
"5325",5325,0.572062084257206,0.617224880382775,0.593785960874568,451,1,4,0.01,0.005
"5326",5326,0.694280078895464,0.842105263157895,0.761081081081081,507,1,4,0.01,0.005
"5327",5327,0.688340807174888,0.73444976076555,0.710648148148148,446,1,4,0.01,0.005
"5328",5328,0.683884297520661,0.791866028708134,0.733924611973392,484,1,4,0.01,0.005
"5329",5329,0.545454545454545,0.875598086124402,0.672176308539945,671,1,4,0.01,0.005
"5330",5330,0.692105263157895,0.629186602870813,0.659147869674185,380,1,4,0.01,0.005
"5331",5331,0.681093394077449,0.715311004784689,0.697782963827305,439,1,4,0.01,0.005
"5332",5332,0.573415765069552,0.88755980861244,0.696713615023474,647,1,4,0.01,0.005
"5333",5333,0.635051546391753,0.736842105263158,0.682170542635659,485,1,4,0.01,0.005
"5334",5334,0.683646112600536,0.610047846889952,0.644753476611884,373,1,4,0.01,0.005
"5335",5335,0.591766723842196,0.825358851674641,0.689310689310689,583,1,4,0.01,0.005
"5336",5336,0.665105386416862,0.679425837320574,0.672189349112426,427,1,4,0.01,0.005
"5337",5337,0.668041237113402,0.77511961722488,0.717607973421927,485,1,4,0.01,0.005
"5338",5338,0.599552572706935,0.641148325358852,0.619653179190751,447,1,4,0.01,0.005
"5339",5339,0.677103718199609,0.827751196172249,0.744886975242196,511,1,4,0.01,0.005
"5340",5340,0.736180904522613,0.700956937799043,0.71813725490196,398,1,4,0.01,0.005
"5341",5341,0.646655231560892,0.901913875598086,0.753246753246753,583,1,4,0.01,0.005
"5342",5342,0.805111821086262,0.602870813397129,0.689466484268126,313,1,4,0.01,0.005
"5343",5343,0.621301775147929,0.502392344497608,0.555555555555556,338,1,4,0.01,0.005
"5344",5344,0.744845360824742,0.691387559808612,0.71712158808933,388,1,4,0.01,0.005
"5345",5345,0.587336244541485,0.643540669856459,0.614155251141553,458,1,4,0.01,0.005
"5346",5346,0.716494845360825,0.665071770334928,0.689826302729529,388,1,4,0.01,0.005
"5347",5347,0.676630434782609,0.595693779904306,0.633587786259542,368,1,4,0.01,0.005
"5348",5348,0.674033149171271,0.875598086124402,0.761706555671176,543,1,4,0.01,0.005
"5349",5349,0.575268817204301,0.767942583732057,0.657786885245902,558,1,4,0.01,0.005
"5350",5350,0.559270516717325,0.880382775119617,0.684014869888476,658,1,4,0.01,0.005
"5351",5351,0.635458167330677,0.763157894736842,0.693478260869565,502,1,4,0.01,0.005
"5352",5352,0.767857142857143,0.411483253588517,0.53582554517134,224,1,4,0.01,0.005
"5353",5353,0.55688622754491,0.889952153110048,0.685082872928177,668,1,4,0.01,0.005
"5354",5354,0.662264150943396,0.839712918660287,0.740506329113924,530,1,4,0.01,0.005
"5355",5355,0.873170731707317,0.42822966507177,0.574638844301766,205,1,4,0.01,0.005
"5356",5356,0.745762711864407,0.526315789473684,0.61711079943899,295,1,4,0.01,0.005
"5357",5357,0.909090909090909,0.454545454545455,0.606060606060606,209,1,4,0.01,0.005
"5358",5358,0.710027100271003,0.626794258373206,0.66581956797967,369,1,4,0.01,0.005
"5359",5359,0.627118644067797,0.619617224880383,0.623345367027678,413,1,4,0.01,0.005
"5360",5360,0.5872,0.87799043062201,0.703739213806328,625,1,4,0.01,0.005
"5361",5361,0.668202764976959,0.34688995215311,0.456692913385827,217,1,4,0.01,0.005
"5362",5362,0.590243902439024,0.868421052631579,0.702807357212004,615,1,4,0.01,0.005
"5363",5363,0.7,0.820574162679426,0.755506607929515,490,1,4,0.01,0.005
"5364",5364,0.675990675990676,0.69377990430622,0.684769775678867,429,1,4,0.01,0.005
"5365",5365,0.770642201834862,0.602870813397129,0.676510067114094,327,1,4,0.01,0.005
"5366",5366,0.561240310077519,0.866028708133971,0.681091251175917,645,1,4,0.01,0.005
"5367",5367,0.635062611806798,0.849282296650718,0.726714431934493,559,1,4,0.01,0.005
"5368",5368,0.895238095238095,0.449760765550239,0.598726114649682,210,1,4,0.01,0.005
"5369",5369,0.834677419354839,0.495215311004785,0.621621621621622,248,1,4,0.01,0.005
"5370",5370,0.608534322820037,0.784688995215311,0.685475444096134,539,1,4,0.01,0.005
"5371",5371,0.52054794520548,0.454545454545455,0.485312899106003,365,1,4,0.01,0.005
"5372",5372,0.631790744466801,0.751196172248804,0.686338797814208,497,1,4,0.01,0.005
"5373",5373,0.234848484848485,0.0741626794258373,0.112727272727273,132,1,4,0.01,0.005
"5374",5374,0.595238095238095,0.299043062200957,0.398089171974522,210,1,4,0.01,0.005
"5375",5375,0.662313432835821,0.849282296650718,0.744234800838575,536,1,4,0.01,0.005
"5376",5376,0.62624584717608,0.901913875598086,0.73921568627451,602,1,4,0.01,0.005
"5377",5377,0.644827586206897,0.447368421052632,0.528248587570622,290,1,4,0.01,0.005
"10084",10084,0.707006369426752,0.796650717703349,0.749156355455568,471,1,6,0.01,0.007
"10085",10085,0.716981132075472,0.818181818181818,0.764245810055866,477,1,6,0.01,0.007
"10086",10086,0.666666666666667,0.77511961722488,0.716814159292035,486,1,6,0.01,0.007
"10087",10087,0.732044198895028,0.633971291866029,0.67948717948718,362,1,6,0.01,0.007
"10088",10088,0.632420091324201,0.662679425837321,0.647196261682243,438,1,6,0.01,0.007
"10089",10089,0.768878718535469,0.803827751196172,0.785964912280702,437,1,6,0.01,0.007
"10090",10090,0.78857142857143,0.660287081339713,0.71875,350,1,6,0.01,0.007
"10091",10091,0.637755102040816,0.598086124401914,0.617283950617284,392,1,6,0.01,0.007
"10092",10092,0.64406779661017,0.818181818181818,0.720758693361433,531,1,6,0.01,0.007
"10093",10093,0.776595744680851,0.698564593301435,0.73551637279597,376,1,6,0.01,0.007
"10094",10094,0.652985074626866,0.83732057416268,0.733752620545073,536,1,6,0.01,0.007
"10095",10095,0.616216216216216,0.818181818181818,0.702980472764645,555,1,6,0.01,0.007
"10096",10096,0.645714285714286,0.811004784688995,0.71898197242842,525,1,6,0.01,0.007
"10097",10097,0.849112426035503,0.686602870813397,0.759259259259259,338,1,6,0.01,0.007
"10098",10098,0.725108225108225,0.801435406698565,0.761363636363636,462,1,6,0.01,0.007
"10099",10099,0.760191846522782,0.758373205741627,0.759281437125749,417,1,6,0.01,0.007
"10100",10100,0.73932584269663,0.787081339712919,0.762456546929316,445,1,6,0.01,0.007
"10101",10101,0.744360902255639,0.710526315789474,0.727050183598531,399,1,6,0.01,0.007
"10102",10102,0.570342205323194,0.717703349282297,0.635593220338983,526,1,6,0.01,0.007
"10103",10103,0.678571428571429,0.636363636363636,0.65679012345679,392,1,6,0.01,0.007
"10104",10104,0.83235294117647,0.677033492822967,0.746701846965699,340,1,6,0.01,0.007
"10105",10105,0.850467289719626,0.65311004784689,0.738836265223275,321,1,6,0.01,0.007
"10106",10106,0.737003058103975,0.576555023923445,0.646979865771812,327,1,6,0.01,0.007
"10107",10107,0.693617021276596,0.779904306220096,0.734234234234234,470,1,6,0.01,0.007
"10108",10108,0.833333333333333,0.69377990430622,0.757180156657963,348,1,6,0.01,0.007
"10109",10109,0.712215320910973,0.822966507177033,0.763596004439512,483,1,6,0.01,0.007
"10110",10110,0.734513274336283,0.794258373205742,0.763218390804598,452,1,6,0.01,0.007
"10111",10111,0.73,0.698564593301435,0.713936430317848,400,1,6,0.01,0.007
"10112",10112,0.742092457420925,0.729665071770335,0.735826296743064,411,1,6,0.01,0.007
"10113",10113,0.724137931034483,0.803827751196172,0.761904761904762,464,1,6,0.01,0.007
"10114",10114,0.620689655172414,0.818181818181818,0.705882352941177,551,1,6,0.01,0.007
"10115",10115,0.68677494199536,0.708133971291866,0.697290930506478,431,1,6,0.01,0.007
"10116",10116,0.647279549718574,0.825358851674641,0.725552050473186,533,1,6,0.01,0.007
"10117",10117,0.69815668202765,0.72488038277512,0.711267605633803,434,1,6,0.01,0.007
"10118",10118,0.636363636363636,0.854066985645933,0.729315628192033,561,1,6,0.01,0.007
"10119",10119,0.600451467268623,0.636363636363636,0.617886178861789,443,1,6,0.01,0.007
"10120",10120,0.809917355371901,0.703349282296651,0.752880921895006,363,1,6,0.01,0.007
"10121",10121,0.758186397984887,0.720095693779904,0.738650306748466,397,1,6,0.01,0.007
"10122",10122,0.645283018867924,0.818181818181818,0.721518987341772,530,1,6,0.01,0.007
"10123",10123,0.68,0.691387559808612,0.68564650059312,425,1,6,0.01,0.007
"10124",10124,0.713178294573643,0.660287081339713,0.685714285714286,387,1,6,0.01,0.007
"10125",10125,0.731958762886598,0.509569377990431,0.600846262341326,291,1,6,0.01,0.007
"10126",10126,0.644359464627151,0.80622009569378,0.716259298618491,523,1,6,0.01,0.007
"10127",10127,0.718905472636816,0.691387559808612,0.704878048780488,402,1,6,0.01,0.007
"10128",10128,0.676240208877285,0.619617224880383,0.64669163545568,383,1,6,0.01,0.007
"10129",10129,0.55834829443447,0.744019138755981,0.637948717948718,557,1,6,0.01,0.007
"10130",10130,0.712918660287081,0.712918660287081,0.712918660287081,418,1,6,0.01,0.007
"10131",10131,0.687817258883249,0.648325358851675,0.667487684729064,394,1,6,0.01,0.007
"10132",10132,0.678378378378378,0.600478468899522,0.637055837563452,370,1,6,0.01,0.007
"10133",10133,0.799086757990868,0.41866028708134,0.549450549450549,219,1,6,0.01,0.007
"10134",10134,0.600694444444444,0.827751196172249,0.696177062374245,576,1,6,0.01,0.007
"10135",10135,0.871794871794872,0.569377990430622,0.688856729377713,273,1,6,0.01,0.007
"10136",10136,0.490384615384615,0.12200956937799,0.195402298850575,104,1,6,0.01,0.007
"10137",10137,0.6,0.602870813397129,0.601431980906921,420,1,6,0.01,0.007
"10138",10138,0.79539641943734,0.744019138755981,0.76885043263288,391,1,6,0.01,0.007
"10139",10139,0.642857142857143,0.796650717703349,0.711538461538462,518,1,6,0.01,0.007
"10140",10140,0.691304347826087,0.760765550239234,0.724373576309795,460,1,6,0.01,0.007
"10141",10141,0.573498964803313,0.662679425837321,0.614872364039956,483,1,6,0.01,0.007
"10142",10142,0.66468253968254,0.801435406698565,0.726681127982646,504,1,6,0.01,0.007
"10143",10143,0.654008438818565,0.741626794258373,0.695067264573991,474,1,6,0.01,0.007
"10144",10144,0.88663967611336,0.523923444976077,0.658646616541353,247,1,6,0.01,0.007
"10145",10145,0.850746268656716,0.681818181818182,0.756972111553785,335,1,6,0.01,0.007
"10146",10146,0.549593495934959,0.808612440191388,0.654404646660213,615,1,6,0.01,0.007
"10147",10147,0.578853046594982,0.772727272727273,0.66188524590164,558,1,6,0.01,0.007
"10148",10148,0.652806652806653,0.751196172248804,0.698553948832036,481,1,6,0.01,0.007
"10149",10149,0.659142212189616,0.698564593301435,0.678281068524971,443,1,6,0.01,0.007
"10150",10150,0.662844036697248,0.691387559808612,0.676814988290398,436,1,6,0.01,0.007
"10151",10151,0.651252408477842,0.808612440191388,0.72145144076841,519,1,6,0.01,0.007
"10152",10152,0.688492063492063,0.830143540669856,0.752711496746204,504,1,6,0.01,0.007
"10153",10153,0.835714285714286,0.559808612440191,0.670487106017192,280,1,6,0.01,0.007
"10154",10154,0.577060931899642,0.770334928229665,0.65983606557377,558,1,6,0.01,0.007
"10155",10155,0.723557692307692,0.720095693779904,0.721822541966427,416,1,6,0.01,0.007
"10156",10156,0.766666666666667,0.715311004784689,0.74009900990099,390,1,6,0.01,0.007
"10157",10157,0.781333333333333,0.700956937799043,0.738965952080706,375,1,6,0.01,0.007
"10158",10158,0.71358024691358,0.691387559808612,0.702308626974484,405,1,6,0.01,0.007
"10159",10159,0.694312796208531,0.700956937799043,0.697619047619048,422,1,6,0.01,0.007
"10160",10160,0.599447513812155,0.519138755980861,0.556410256410256,362,1,6,0.01,0.007
"10161",10161,0.603585657370518,0.72488038277512,0.658695652173913,502,1,6,0.01,0.007
"10162",10162,0.768025078369906,0.586124401913876,0.664857530529172,319,1,6,0.01,0.007
"10163",10163,0.59369527145359,0.811004784688995,0.685540950455005,571,1,6,0.01,0.007
"10164",10164,0.671179883945841,0.830143540669856,0.742245989304813,517,1,6,0.01,0.007
"10165",10165,0.826855123674912,0.559808612440191,0.667617689015692,283,1,6,0.01,0.007
"10166",10166,0.676,0.808612440191388,0.736383442265795,500,1,6,0.01,0.007
"10167",10167,0.644913627639155,0.803827751196172,0.715654952076677,521,1,6,0.01,0.007
"10168",10168,0.766839378238342,0.708133971291866,0.736318407960199,386,1,6,0.01,0.007
"10169",10169,0.649350649350649,0.598086124401914,0.62266500622665,385,1,6,0.01,0.007
"10170",10170,0.716374269005848,0.586124401913876,0.644736842105263,342,1,6,0.01,0.007
"10171",10171,0.78319783197832,0.691387559808612,0.73443456162643,369,1,6,0.01,0.007
"10172",10172,0.763496143958869,0.710526315789474,0.736059479553903,389,1,6,0.01,0.007
"10173",10173,0.758104738154613,0.727272727272727,0.742368742368742,401,1,6,0.01,0.007
"10174",10174,0.711538461538462,0.708133971291866,0.709832134292566,416,1,6,0.01,0.007
"10175",10175,0.742857142857143,0.68421052631579,0.712328767123288,385,1,6,0.01,0.007
"10176",10176,0.658898305084746,0.744019138755981,0.698876404494382,472,1,6,0.01,0.007
"10177",10177,0.664107485604607,0.827751196172249,0.736954206602769,521,1,6,0.01,0.007
"10178",10178,0.664621676891616,0.777511961722488,0.71664829106946,489,1,6,0.01,0.007
"10179",10179,0.70631067961165,0.696172248803828,0.701204819277108,412,1,6,0.01,0.007
"10180",10180,0.737819025522042,0.760765550239234,0.749116607773852,431,1,6,0.01,0.007
"10181",10181,0.742138364779874,0.564593301435407,0.641304347826087,318,1,6,0.01,0.007
"10182",10182,0.67258382642998,0.81578947368421,0.737297297297297,507,1,6,0.01,0.007
"10183",10183,0.785340314136126,0.717703349282297,0.75,382,1,6,0.01,0.007
"10184",10184,0.851851851851852,0.660287081339713,0.743935309973046,324,1,6,0.01,0.007
"10185",10185,0.722772277227723,0.698564593301435,0.710462287104623,404,1,6,0.01,0.007
"10186",10186,0.798969072164949,0.741626794258373,0.769230769230769,388,1,6,0.01,0.007
"10187",10187,0.71047227926078,0.827751196172249,0.7646408839779,487,1,6,0.01,0.007
"10188",10188,0.708333333333333,0.732057416267943,0.72,432,1,6,0.01,0.007
